,Sheep,Image,stdEntropy
1810,71,31,0.09048878982485864
1811,71,17,0.10535729974744287
1812,71,106,0.0921757399061454
1813,71,62,0.08125377206803545
1814,71,123,0.11169160975197344
1815,71,35,0.08081134354509446
1816,71,95,0.08619898188868727
1817,71,1,0.08663458938625945
1818,71,4,0.08955441007111382
1819,71,20,0.10050385796255348
1820,71,137,0.09547340920438688
1821,71,139,0.0986312903078973
1822,71,109,0.08612807748096592
1823,71,63,0.0808824903472871
1824,71,93,0.10711779707935157
1825,71,48,0.08736694460859065
1826,71,121,0.11079546461542207
1827,71,32,0.10098656919462823
1828,71,46,0.07810477108201826
1829,71,124,0.09068589939588212
1830,71,140,0.10164463918754124
1831,71,61,0.07487858980818128
1832,71,16,0.09303829841212433
1833,71,122,0.0898220870317332
1834,71,107,0.0859163014740235
1835,71,91,0.0810690348722647
1836,71,138,0.10658254669844704
1837,71,65,0.07425855387051505
1838,71,108,0.08709037431655436
1839,71,64,0.07386039918001529
1840,71,49,0.0989825807483427
1841,72,72,0.13912255378881047
1842,72,71,0.1346678309221811
1843,72,45,0.13409969672744002
1844,72,31,0.15903145564030255
1845,72,30,0.1294783190739318
1846,72,59,0.1406470091291094
1847,72,109,0.14316777192799945
1848,72,46,0.1580905468795334
1849,72,43,0.14312202315928418
1850,72,42,0.14756697806623
1851,72,83,0.13521893026347223
1852,72,70,0.14073748946454367
1853,72,110,0.1370882031534249
1854,72,58,0.14464506128268864
1855,72,85,0.13639764783565675
1856,72,29,0.14930195214622233
1857,72,112,0.14917612099648903
1858,72,16,0.13441926470281912
1859,72,111,0.1317008642560559
1860,73,66,0.14280518051972727
1861,73,13,0.1407407265306556
1862,73,39,0.13259307573439352
1863,73,103,0.14273218739027527
1864,73,15,0.1570588568291157
1865,73,78,0.13308060784123027
1866,73,119,0.14144397846889725
1867,73,1,0.14528376298742277
1868,73,14,0.14512591691773008
1869,73,26,0.1131243959888224
1870,73,116,0.11617905458784478
1871,73,118,0.1415827218467473
1872,73,120,0.13564402340124296
1873,73,102,0.12907432188735224
1874,73,52,0.12616571115081815
1875,73,65,0.11071914493117846
1876,73,104,0.1427974782457706
1877,73,51,0.13545530010486873
1878,73,38,0.1422892644490787
1879,73,90,0.13040568028507538
1880,73,89,0.12586338324195723
1881,73,105,0.1522175128245757
1882,73,101,0.1361718730688246
1883,73,40,0.14026712668842137
1884,73,117,0.12365566076974845
1885,73,77,0.1162903004231704
1886,74,48,0.12954427780518707
1887,74,74,0.15585365175032387
1888,74,3,0.15344797370223787
1889,74,102,0.1278914837871869
1890,74,101,0.1302848373562847
1891,74,61,0.1452632832371637
1892,74,89,0.12473229682110769
1893,74,62,0.13514362238474156
1894,74,15,0.13196801189925925
1895,74,113,0.13110838557596088
1896,74,90,0.1331801894397549
1897,74,4,0.12491991407461317
1898,74,45,0.15500912420542226
1899,74,47,0.12339627670537473
1900,74,2,0.12510302400111048
1901,74,19,0.13399534576951266
1902,74,63,0.1313171936297917
1903,74,111,0.1352603207241693
1904,74,78,0.13880774071737198
1905,74,17,0.1233449229358073
1906,74,33,0.13692170077073848
1907,74,77,0.14806617466817626
1908,74,76,0.15252842400075892
1909,74,46,0.15797178175811913
1910,74,16,0.11905682984661593
1911,74,34,0.14428253089185172
1912,75,112,0.12297592154576965
1913,75,17,0.1302393428513509
1914,75,101,0.13506047683921737
1915,75,18,0.13375711710336438
1916,75,113,0.12010934675502548
1917,75,100,0.13099309254359412
1918,75,26,0.1302380320430416
1919,75,1,0.1241682641519488
1920,75,51,0.13247449918081525
1921,75,126,0.11402660688963169
1922,75,89,0.13525234973872913
1923,75,2,0.12713757255469244
1924,75,3,0.12324168292990344
1925,75,38,0.15151433831237332
1926,75,127,0.11682984683918295
1927,75,71,0.14159271570935167
1928,76,41,0.12614622919462676
1929,76,4,0.14439235444160747
1930,76,16,0.13309136121232426
1931,76,30,0.15762129298140898
1932,76,78,0.14017533742355986
1933,76,65,0.10709198771974085
1934,76,42,0.12805475771511343
1935,76,2,0.14699215429876963
1936,76,5,0.1369167956908455
1937,77,5,0.09275004942731709
1938,77,113,0.1013184432944171
1939,77,29,0.11437504951189512
1940,77,99,0.08125106274955954
1941,77,114,0.12470406053316392
1942,77,42,0.11180758484952567
1943,77,100,0.10355480215172258
1944,77,66,0.11860190381618467
1945,77,4,0.0785466227386528
1946,77,2,0.08807385551952623
1947,77,3,0.09168855774590672
1948,77,112,0.08485285803169941
1949,77,1,0.0789359479484007
1950,77,111,0.07788331549551995
1951,77,17,0.11535901115309886
1952,77,87,0.06945086895191156
1953,77,67,0.10795392852517179
1954,78,28,0.09601793538522041
1955,78,3,0.12176005354697325
1956,78,17,0.10836591815202092
1957,78,89,0.09153275185584527
1958,78,52,0.11666958041604919
1959,78,87,0.11459126271423073
1960,78,4,0.09899077789912744
1961,78,15,0.11467480768644818
1962,78,29,0.09490619623419523
1963,78,90,0.11869781579990347
1964,78,86,0.13623752961068183
1965,78,88,0.12556277336549793
1966,78,1,0.12112124917201059
1967,78,40,0.09032013788341892
1968,78,63,0.13184038765383058
1969,80,61,0.10943497118337384
1970,80,60,0.14129382080144692
1971,81,2,0.13248685666884677
1972,81,4,0.1281508232964953
1973,81,1,0.12921123275756544
1974,82,31,0.1309002817742241
1975,82,82,0.12862318245399235
1976,82,105,0.13216682027626578
1977,82,83,0.12369540434955326
1978,82,58,0.12608701810664014
1979,82,2,0.1341057387851284
1980,82,16,0.10307137436625506
1981,82,17,0.1160240843966956
1982,82,81,0.12600515779803592
1983,82,20,0.10515409310819863
1984,82,4,0.13668409787518998
1985,82,55,0.12287872642361859
1986,83,29,0.12946270306177562
1987,83,8,0.11662628376390187
1988,83,57,0.1291274721119124
1989,83,1,0.12114154974331869
1990,83,106,0.12498607529102163
1991,83,16,0.11427069987156753
1992,83,17,0.13027756063066429
1993,83,71,0.12288533423756234
1994,83,56,0.1168360133379223
1995,83,58,0.12125465096178076
1996,83,105,0.11509859099827416
1997,83,70,0.1247237091546271
1998,83,30,0.09975031656248338
1999,83,18,0.12000518577119011
2000,83,72,0.10451330104620311
2001,84,95,0.09264052662263056
2002,84,64,0.08814365084116903
2003,84,34,0.11610579065703497
2004,84,91,0.1068111104053963
2005,84,35,0.09905435622996943
2006,84,47,0.11850891215961017
2007,84,12,0.09540266603466109
2008,84,48,0.11131080848408986
2009,84,80,0.10288832544343826
2010,84,114,0.10308205397545381
2011,84,66,0.1012888019999433
2012,84,2,0.09168951787556291
2013,84,9,0.10009564967287751
2014,84,11,0.10869406370708976
2015,84,10,0.09325669374190285
2016,84,118,0.09868948856620936
2017,84,1,0.09567024632104228
2018,84,94,0.10675852906247114
2019,84,63,0.09383264717808842
2020,84,117,0.11162016856485746
2021,84,106,0.10355597134214307
2022,84,93,0.0967405911347966
2023,84,49,0.10089859933844188
2024,84,22,0.11289244669347046
2025,84,13,0.10123681421834964
2026,84,116,0.10307607472221016
2027,85,17,0.11069640229012902
2028,85,16,0.11947930147288194
2029,85,2,0.10614274469771712
2030,85,3,0.11314240645137545
2031,85,4,0.1115141770247446
2032,86,37,0.10924264159464442
2033,86,75,0.11836182978902503
2034,86,73,0.11837286045639182
2035,86,74,0.12075471479159171
2036,86,89,0.12204790383657094
2037,86,90,0.12513075933403847
2038,86,16,0.10110158605197814
2039,87,17,0.06938826158289843
2040,87,81,0.11805345169213921
2041,87,125,0.08699403432948252
2042,87,96,0.09359338323230139
2043,87,111,0.11320944637368818
2044,87,19,0.1321401801981923
2045,87,66,0.12263274589571764
2046,87,68,0.11517348882445987
2047,87,82,0.10913037402766673
2048,87,98,0.07865359775581773
2049,87,16,0.09881646237444082
2050,87,124,0.08991068721949438
2051,87,123,0.10632338227038257
2052,87,110,0.12010533419974202
2053,87,95,0.10169985599198991
2054,87,97,0.10254501648093257
2055,87,109,0.11940351374107724
2056,87,2,0.08203781141367811
2057,87,15,0.09970371484875647
2058,87,122,0.12161049779891164
2059,87,3,0.12970790239700083
2060,87,18,0.10348321571108919
2061,88,40,0.10579301096676515
2062,88,4,0.10793339093434198
2063,88,90,0.1048281210779518
2064,88,89,0.11575524434989189
2065,88,41,0.11545297895089829
2066,88,88,0.10894671324249945
2067,88,19,0.10872470476741843
2068,88,78,0.12220783493863707
2069,88,1,0.1120515137442811
2070,88,56,0.10385517362908869
2071,88,103,0.10069790579421409
2072,88,57,0.10695960675345552
2073,88,42,0.10437903905535552
2074,88,126,0.11989472270674578
2075,88,43,0.10185308014599567
2076,88,101,0.11542202867625262
2077,88,69,0.11852288045753998
2078,88,16,0.10478355935425775
2079,88,3,0.11093262446610677
2080,88,15,0.10142225748551423
2081,88,2,0.11423824107257635
2082,88,17,0.10308926333943438
2083,88,32,0.11541745209588261
2084,88,123,0.11980084648028193
2085,89,14,0.11167599113584514
2086,89,50,0.1199389146723026
2087,89,76,0.09544907192647302
2088,89,75,0.1285647645161894
2089,89,51,0.13227049161015778
2090,89,2,0.1267271837417045
2091,89,78,0.11527536084360854
2092,89,100,0.11327543033049271
2093,89,63,0.11015877791270359
2094,89,77,0.1275615115053324
2095,91,105,0.10470567055889557
2096,91,107,0.1008282273485479
2097,91,25,0.09954016866500452
2098,91,27,0.11185714151439152
2099,91,106,0.09246484949528334
2100,92,70,0.11395752622672525
2101,92,48,0.12304780359157806
2102,92,132,0.11008377110031117
2103,92,117,0.09969943447067145
2104,92,85,0.11127314619917465
2105,92,3,0.10843117493423064
2106,92,115,0.0975867814996863
2107,92,134,0.10535113502087132
2108,92,86,0.11144638560547006
2109,92,118,0.10703277792023627
2110,92,102,0.10836162180244895
2111,92,73,0.0994503675470718
2112,92,74,0.1094708790133197
2113,92,100,0.12027545724312373
2114,92,103,0.10633810397841804
2115,92,19,0.12032592003512811
2116,92,133,0.11462838073275917
2117,92,89,0.10575556615578949
2118,92,4,0.10799629772422428
2119,92,87,0.11112820281358483
2120,92,46,0.12910053416371817
2121,92,104,0.1120950270131389
2122,92,101,0.099177383787136
2123,92,49,0.11406865493652943
2124,92,5,0.12068780508393571
2125,92,61,0.14398066369393472
2126,92,131,0.10367653774557913
2127,92,119,0.10979125773421032
2128,92,2,0.12465599064881762
2129,92,130,0.1183736591631486
2130,92,116,0.09778360760132226
2131,92,71,0.11174687703725411
2132,92,88,0.10052226509191392
2133,92,50,0.10227699352918371
2134,92,72,0.10406725685187436
2135,93,74,0.12200913279806079
2136,93,43,0.11516626160991289
2137,93,15,0.1355253846380772
2138,93,31,0.09920218207276281
2139,93,115,0.10974641311851904
2140,93,114,0.11838484663489023
2141,93,59,0.10471310868513142
2142,93,76,0.11978479473721207
2143,93,100,0.12351650399748687
2144,93,44,0.12287882167720317
2145,93,101,0.10499262970083974
2146,93,16,0.1161436614717662
2147,93,57,0.11853017628130846
2148,93,129,0.11803701695072254
2149,93,131,0.1165087692746226
2150,93,30,0.1182286485360179
2151,93,2,0.0966788373998148
2152,93,132,0.11566100649006439
2153,93,73,0.13247795616940217
2154,93,116,0.11414266361256421
2155,93,113,0.11319526893415574
2156,93,60,0.10203177992907227
2157,93,32,0.11218886934785914
2158,93,75,0.12914582735369284
2159,93,61,0.10345293647013017
2160,93,1,0.12208402599780403
2161,93,102,0.11818535675446613
2162,93,45,0.130052070278244
2163,93,58,0.11180357759017094
2164,93,4,0.12612315430904994
2165,93,130,0.11828061214605597
2166,93,117,0.10331713779995633
2167,93,87,0.12162575685691565
2168,93,3,0.11375006688080508
2169,93,17,0.12410916212759483
2170,93,128,0.12038366368343249
2171,93,18,0.11874206536161257
2172,93,98,0.11085564564724422
2173,93,99,0.10779033570071593
2174,94,1,0.11342885301774627
2175,94,69,0.1275540660330059
2176,94,57,0.10557913031687818
2177,94,29,0.11903696282373168
2178,94,3,0.10964333656825531
2179,94,28,0.110639620581597
2180,94,83,0.1267251831855527
2181,94,58,0.11435245511718839
2182,94,70,0.12371847609137655
2183,94,129,0.11834089423038939
2184,94,30,0.10766508784973858
2185,94,56,0.12834909486559376
2186,94,111,0.11689362283893381
2187,94,112,0.1102983091029105
2188,94,95,0.1227402062067612
2189,94,110,0.10867345247602407
2190,94,42,0.12207164780422403
2191,94,128,0.11784845497724318
2192,94,27,0.10036140345279056
2193,94,96,0.11311539426687157
2194,94,2,0.1180540288192028
2195,94,82,0.13249590431985492
2196,95,27,0.1358817141104561
2197,95,61,0.1266010243809489
2198,95,39,0.1149325646367662
2199,95,1,0.12770587477828102
2200,100,77,0.09074147348247932
2201,100,4,0.10608224446836106
2202,100,121,0.08333747411114466
2203,100,122,0.09559002916571122
2204,100,107,0.08456625545249274
2205,100,124,0.09406570933510051
2206,100,106,0.07499698835078011
2207,100,64,0.11844317861501831
2208,100,31,0.0761343285945858
2209,100,95,0.11492883080242174
2210,100,123,0.08652271268811457
2211,100,49,0.09129690876111571
2212,100,61,0.1073427926336117
2213,100,34,0.11041163697294187
2214,100,110,0.10357462134238923
2215,100,19,0.08808154756365041
2216,100,91,0.07079718391687219
2217,100,140,0.0985638766141787
2218,100,94,0.0955199722537556
2219,100,18,0.09060583180989724
2220,100,20,0.10844557369914126
2221,100,93,0.08944321509712048
2222,100,47,0.10614789162004402
2223,100,138,0.09230537605499464
2224,100,76,0.10599750222415524
2225,100,65,0.11472887582613334
2226,100,32,0.08910155981762452
2227,100,2,0.10911928153204649
2228,100,139,0.10221456811819733
2229,100,79,0.0982328719245644
2230,100,5,0.0936696177591558
2231,100,137,0.11191945432936112
2232,100,136,0.08212958929992072
2233,100,125,0.0963824000765435
2234,100,108,0.08169586483371355
2235,100,50,0.12984272793588317
2236,100,78,0.09003293013889783
2237,100,17,0.09439676656043061
2238,100,48,0.10573466642695203
2239,100,46,0.08201945243181938
2240,100,35,0.09166233997279151
2241,100,16,0.0966424562103806
2242,100,33,0.09065768795815393
2243,100,3,0.09184743703948177
2244,100,109,0.0849552945949388
2245,100,92,0.09071919339120856
2246,100,80,0.11998422562678063
2247,100,62,0.10804672404684758
2248,100,1,0.08600752328172453
2249,101,34,0.1124557590149289
2250,101,65,0.09242808859466868
2251,101,64,0.11959471690356134
2252,101,1,0.0832186896332861
2253,101,139,0.0870957559932218
2254,101,122,0.09159622116028407
2255,101,109,0.09439794976234188
2256,101,76,0.09332721168946623
2257,101,121,0.10343001560952689
2258,101,16,0.12417828264160541
2259,101,63,0.09795612494229668
2260,101,62,0.11324001115977768
2261,101,20,0.08162656956734994
2262,101,19,0.08332108143424263
2263,101,5,0.08767065083307761
2264,101,17,0.08555887943654669
2265,101,137,0.10185163096830786
2266,101,91,0.088994166854493
2267,101,46,0.08798169981552502
2268,101,92,0.08771467192115964
2269,101,49,0.1019125219654321
2270,101,106,0.10493228139640717
2271,101,31,0.09304710636497995
2272,101,110,0.08253980975387207
2273,101,18,0.09990283452510015
2274,101,123,0.08698513463804912
2275,101,107,0.08367602093795913
2276,101,93,0.1063555392604235
2277,101,138,0.0717833262773774
2278,101,79,0.10474828015982031
2279,101,49,0.08013969310441336
2280,101,47,0.09289829410827229
2281,101,32,0.09152873840607113
2282,101,77,0.08382152574307214
2283,101,3,0.0913411782055842
2284,101,125,0.08297979802999082
2285,101,50,0.11334455203265405
2286,101,4,0.0859594965198778
2287,101,33,0.0816035108451398
2288,101,136,0.11040087011871287
2289,101,94,0.09153489319907958
2290,101,48,0.09470731432728198
2291,101,140,0.0787811244000035
2292,101,78,0.09263574136680604
2293,101,2,0.0914329115880336
2294,101,80,0.11582936431827039
2295,101,108,0.09614868450925669
2296,101,124,0.07590440272416213
2297,101,61,0.08467355951873304
2298,101,35,0.10610504347198539
2299,102,136,0.10781968889521441
2300,102,33,0.10561296704096605
2301,102,123,0.10229378237373489
2302,102,31,0.11131405326149328
2303,102,19,0.128937690941026
2304,102,16,0.10450552108378057
2305,102,48,0.09199716456531142
2306,102,125,0.11414719301866129
2307,102,49,0.10781679410849775
2308,102,108,0.08926621824987374
2309,102,32,0.10308197177479891
2310,102,137,0.10707285616263028
2311,102,20,0.09414212227648877
2312,102,2,0.11910092498231824
2313,102,124,0.10498672452454386
2314,102,46,0.1018619625372075
2315,102,50,0.10207039416284029
2316,102,110,0.1026169242716919
2317,102,1,0.1021118463961736
2318,102,91,0.10996790672989162
2319,102,76,0.11476482975157651
2320,102,62,0.10415276793777975
2321,102,5,0.1123295099357448
2322,102,107,0.11383296672432072
2323,102,140,0.09586768061232416
2324,102,139,0.10877161594311209
2325,102,92,0.10154481505687334
2326,102,106,0.1078898606136567
2327,102,61,0.10075258588997141
2328,102,95,0.09921053728617212
2329,102,35,0.11261820897557212
2330,102,17,0.10748896275504848
2331,102,64,0.10831653270221335
2332,102,34,0.09519298669464242
2333,102,65,0.10648284183786506
2334,102,138,0.11023617339636818
2335,102,47,0.11517998212527406
2336,102,79,0.10518134264857033
2337,102,63,0.1081720159823474
2338,102,77,0.1007660474876943
2339,102,78,0.10269391166712905
2340,102,18,0.11379199368125818
2341,102,80,0.10509503279435715
2342,102,109,0.09123631124213967
2343,103,123,0.10691322746635396
2344,103,49,0.10057613295133182
2345,103,63,0.10056419547300001
2346,103,20,0.09283537621164696
2347,103,47,0.09789041901137087
2348,103,91,0.12336082974361576
2349,103,108,0.08460091722003218
2350,103,76,0.0960226617810542
2351,103,32,0.09316490956681518
2352,103,46,0.12318372483650968
2353,103,17,0.10743042441821822
2354,103,125,0.1342825925554477
2355,103,109,0.08661981264878812
2356,103,18,0.09540797797421288
2357,103,80,0.10103591155563812
2358,103,33,0.107722693868067
2359,103,4,0.10564342302898377
2360,103,3,0.11633023483488605
2361,103,106,0.09629391145502633
2362,103,138,0.09719587444036214
2363,103,92,0.09273108703560883
2364,103,122,0.08428708733066784
2365,103,64,0.0984211252369934
2366,103,16,0.09489528816526294
2367,103,19,0.11434882988592857
2368,103,137,0.0916248479847512
2369,103,48,0.1098410908582751
2370,103,61,0.11078164016839705
2371,103,136,0.12352515786673665
2372,103,79,0.09017198644753015
2373,103,34,0.10578771824483396
2374,103,139,0.09438276338790584
2375,103,65,0.11718891241973492
2376,103,77,0.10354174743900123
2377,103,107,0.10993589989712539
2378,103,62,0.09330993694673134
2379,103,2,0.11576262411040641
2380,103,5,0.08759033289062758
2381,103,1,0.11204720374359585
2382,103,35,0.0958533716933142
2383,103,94,0.10063386857318722
2384,103,140,0.09448338691774336
2385,103,121,0.09827300954028746
2386,103,93,0.12433196142515215
2387,103,110,0.09134960435616703
2388,103,78,0.0970412428201965
2389,103,31,0.08499055161337404
2390,103,50,0.08342167077977096
2391,104,107,0.12335175222274103
2392,104,63,0.12436041857632565
2393,104,94,0.14662414724355682
2394,104,19,0.11190475300489088
2395,104,2,0.11610656311119788
2396,104,61,0.11747039010196013
2397,104,124,0.11246312303304364
2398,104,17,0.11668932595581907
2399,104,140,0.10880202857107785
2400,104,47,0.11502097710414293
2401,104,95,0.1149547301050905
2402,104,33,0.10472716765807649
2403,104,50,0.10111520128178383
2404,104,20,0.1134009808925247
2405,104,49,0.10622987227092788
2406,104,138,0.11261816478475249
2407,104,32,0.11554641447984278
2408,104,121,0.12399121940254249
2409,104,110,0.12711089776582002
2410,104,31,0.10809134500573161
2411,104,76,0.10381376859697232
2412,104,16,0.09947321819672611
2413,104,136,0.10290604541334909
2414,104,77,0.10775110946160629
2415,104,78,0.09841171574903652
2416,104,109,0.12741440910026214
2417,104,18,0.08352282784324006
2418,104,93,0.09507864215020319
2419,104,64,0.12394676510396677
2420,104,65,0.13619238695902194
2421,104,1,0.10134976433399609
2422,104,122,0.09992308002557003
2423,104,4,0.1076558441240454
2424,104,5,0.134434931901301
2425,104,46,0.099637948844453
2426,104,125,0.10526206050373664
2427,104,3,0.10579659770566538
2428,104,91,0.10959371484942916
2429,104,80,0.09842090956201227
2430,104,123,0.08552700609749242
2431,104,139,0.10415222867730194
2432,104,137,0.10149841305230091
2433,104,79,0.10591176015635381
2434,104,92,0.08553972352069544
2435,104,108,0.1113432759010409
2436,104,106,0.10776278399386102
2437,104,34,0.11438028220087507
2438,104,48,0.11554041811949195
2439,104,35,0.09941583460341603
2440,105,136,0.10540198248160439
2441,105,124,0.11006812985837272
2442,105,80,0.07968808257913003
2443,105,92,0.09775651260514522
2444,105,122,0.10134409330467356
2445,105,108,0.10201030452585226
2446,105,65,0.10272086683920306
2447,105,64,0.1035522174755293
2448,105,3,0.09827743421530968
2449,105,48,0.09395338043490016
2450,105,94,0.10562121631887386
2451,105,61,0.09621743859471872
2452,105,35,0.10535780332549001
2453,105,63,0.09799551119718124
2454,105,49,0.10001650790225086
2455,105,79,0.09967937748548106
2456,105,50,0.08307552971130973
2457,105,33,0.09963455593004313
2458,105,4,0.08474601657437417
2459,105,18,0.09625507739865262
2460,105,121,0.09610503314018475
2461,105,20,0.11022929766030054
2462,105,110,0.07847597286029895
2463,105,16,0.09388212973894419
2464,105,47,0.09022980445227674
2465,105,31,0.11207817813251252
2466,105,95,0.0823757658402907
2467,105,109,0.09880462894029844
2468,105,46,0.10504808215982114
2469,105,62,0.09463316500348798
2470,105,140,0.09618673953496377
2471,105,93,0.09247859718764316
2472,105,2,0.09302673376981481
2473,105,19,0.08417677945396383
2474,105,123,0.07797114677263511
2475,105,91,0.10259432055744264
2476,105,76,0.10678099505257464
2477,105,107,0.10769709213788688
2478,105,5,0.1012684460018617
2479,105,34,0.09418322652990166
2480,105,137,0.10441225700318504
2481,105,32,0.09449842381248669
2482,105,77,0.10000170749411288
2483,105,106,0.09255950315690711
2484,105,78,0.09622752203053256
2485,105,138,0.08329299130010116
2486,105,17,0.08427899147827354
2487,105,1,0.11022381608657938
2488,105,125,0.08677694047901972
2489,105,139,0.11267069065837565
2490,106,137,0.07438527032065541
2491,106,91,0.07652549893182137
2492,106,123,0.08181689596677494
2493,106,16,0.08062461482659164
2494,106,121,0.08976377139146695
2495,106,94,0.07023435872853741
2496,106,93,0.08958514938160779
2497,106,139,0.07661877850149973
2498,106,65,0.06825850482687941
2499,106,107,0.07818374213398825
2500,106,5,0.08297315848828102
2501,106,76,0.08824098520149977
2502,106,122,0.10875505662966314
2503,106,47,0.08733344400106012
2504,106,4,0.06866654854688088
2505,106,49,0.08215568527580641
2506,106,1,0.08395145218846646
2507,106,3,0.0786741617668698
2508,106,108,0.07940568411537298
2509,106,61,0.0712662210740847
2510,106,136,0.11015281863820595
2511,106,31,0.08272988468036449
2512,106,110,0.09118776510461116
2513,106,109,0.09260492575249747
2514,106,64,0.08388078568821797
2515,106,34,0.0763517822493086
2516,106,35,0.08759554100410652
2517,106,50,0.06495004121269614
2518,106,20,0.0867531803756353
2519,106,63,0.06608828564628529
2520,106,92,0.0561957058209256
2521,106,78,0.07250630153539206
2522,106,138,0.059911296168110056
2523,106,18,0.09613429381584952
2524,106,124,0.09748732234008568
2525,106,32,0.08624126679682878
2526,106,46,0.06781142004408645
2527,106,77,0.06648804583926421
2528,106,79,0.07299627226581179
2529,106,19,0.09512706838273387
2530,106,62,0.08489487337535677
2531,106,125,0.08239359562511156
2532,106,95,0.07011912584838344
2533,106,2,0.08416688087550708
2534,106,106,0.07404874542027143
2535,106,48,0.07756501656289137
2536,106,140,0.07936090661868382
2537,106,80,0.10420354869538567
2538,106,17,0.07389058269529583
2539,106,33,0.09581961646971329
2540,107,93,0.07851041713179034
2541,107,47,0.08845639169674262
2542,107,95,0.08947858053626628
2543,107,139,0.08273928594673975
2544,107,77,0.08791362027252929
2545,107,78,0.10764633499393926
2546,107,138,0.0872192643593646
2547,107,32,0.11259288949783124
2548,107,136,0.09423196569177796
2549,107,18,0.10445918052716885
2550,107,106,0.0952865096872907
2551,107,65,0.09546814900177358
2552,107,19,0.09531899547765876
2553,107,64,0.08309720908840418
2554,107,1,0.09891572750578333
2555,107,20,0.1063263807876583
2556,107,2,0.10354398933574402
2557,107,122,0.08028726052001071
2558,107,110,0.08972647824701709
2559,107,94,0.07058294962850728
2560,107,109,0.08551310358711203
2561,107,33,0.08891731707168675
2562,107,16,0.09832347014392714
2563,107,123,0.08447714758830871
2564,107,61,0.0902637088047998
2565,107,91,0.101075381239809
2566,107,50,0.11518021234723062
2567,107,76,0.09552652188948109
2568,107,35,0.09757288007344615
2569,107,5,0.10936631895804251
2570,107,31,0.11338226975156969
2571,107,121,0.1126480903624585
2572,107,62,0.08429085061043552
2573,107,34,0.10077233513986447
2574,107,108,0.08981084661995266
2575,107,107,0.08777716829845167
2576,107,46,0.09291215973576254
2577,107,49,0.09871586243857193
2578,107,137,0.08074127859903238
2579,107,79,0.07929282150212742
2580,107,80,0.09447698386670321
2581,107,4,0.11047605088092181
2582,107,124,0.08165384332418037
2583,107,125,0.09515086904802011
2584,107,92,0.08327588793043092
2585,107,48,0.09594068049578493
2586,107,63,0.09861037371383674
2587,107,140,0.10577395879172745
2588,108,18,0.07109809740149849
2589,108,149,0.059080011782061875
2590,108,107,0.10299073151536219
2591,108,94,0.07899395018660055
2592,108,165,0.08087925840863017
2593,108,33,0.05485285045764001
2594,108,35,0.06736958384269653
2595,108,48,0.0852343566548646
2596,108,109,0.11011459166863297
2597,108,135,0.10046540386993616
2598,108,63,0.06824932901053953
2599,108,1,0.08620548835885315
2600,108,4,0.06346906928233799
2601,108,163,0.08079705378890155
2602,108,95,0.08975874436185566
2603,108,134,0.07229211745006785
2604,108,19,0.089963950143243
2605,108,92,0.06510918391347341
2606,108,164,0.09590296106615051
2607,108,65,0.07482820861777414
2608,108,3,0.07547980791037884
2609,108,64,0.0744650865661223
2610,108,150,0.06703757522127946
2611,108,148,0.09441075780777107
2612,108,120,0.06275405356335326
2613,108,119,0.06306535548150566
2614,108,81,0.07615408248066942
2615,108,93,0.06950318758318742
2616,108,147,0.0927145567211788
2617,108,82,0.0814913264484884
2618,108,108,0.08135367653120137
2619,108,17,0.0782333860236112
2620,108,62,0.059175285871997184
2621,108,34,0.06862169645439382
2622,108,2,0.08812870615518309
2623,108,133,0.08013708400566648
2624,108,121,0.0852902580359531
2625,108,46,0.06681009471285099
2626,109,33,0.09171571602474238
2627,109,35,0.08113843727996285
2628,109,4,0.1005225409554996
2629,109,109,0.10892492378466698
2630,109,62,0.0955948211926629
2631,109,48,0.08674077526374593
2632,109,123,0.11543978742103865
2633,109,47,0.1064508772138004
2634,109,78,0.10413692055933006
2635,109,94,0.10372381177922026
2636,109,106,0.09468827634366594
2637,109,91,0.10843142238232521
2638,109,137,0.10551049324869274
2639,109,46,0.1119012980332669
2640,109,95,0.10040544610504246
2641,109,3,0.10810711047406416
2642,109,110,0.09519430103534875
2643,109,121,0.11253844064620441
2644,109,135,0.09847455449435227
2645,109,93,0.10350753618645835
2646,109,79,0.11051673748132496
2647,109,122,0.10281499044900907
2648,109,31,0.10086830243273318
2649,109,18,0.09932059000160587
2650,109,64,0.10072651407644939
2651,109,19,0.0956293211716437
2652,109,108,0.09463147511762104
2653,109,63,0.08434549641751335
2654,109,49,0.11018797440532324
2655,109,76,0.10991766815389252
2656,109,61,0.09967970602662149
2657,109,107,0.08395421935647338
2658,109,32,0.09107170775478894
2659,109,34,0.10733405631324194
2660,109,134,0.09576195243269066
2661,109,5,0.10487167247510694
2662,109,92,0.11378399800227881
2663,109,2,0.10915570479652127
2664,109,20,0.09501681160651494
2665,109,80,0.10158981255119938
2666,109,16,0.10471871703494781
2667,109,17,0.09455507178469202
2668,109,1,0.09810668433379238
2669,109,138,0.10039731660841132
2670,109,77,0.11093665609751187
2671,109,65,0.10257985323437252
2672,109,136,0.08365817325619251
2673,109,50,0.10214709383579584
2674,110,47,0.11025652616064055
2675,110,20,0.10080086328751006
2676,110,18,0.10569239716134746
2677,110,125,0.10151740585166635
2678,110,139,0.09725918574900239
2679,110,77,0.10957374841025475
2680,110,49,0.09628737055329788
2681,110,33,0.10382379984433268
2682,110,17,0.08596851736423398
2683,110,19,0.10616768363411282
