,Sheep,Image,MinDist,IFDist
1026,44,62,36.001827061129475,159.16204062407724
1027,44,58,99.62491058550509,195.13678074425965
1028,44,131,108.2905736120875,173.7476370859443
1029,44,104,100.2927131904856,176.98836727801603
1030,44,31,152.05519043166638,228.24608423122348
1031,44,18,73.25004048997606,254.81251628520948
1032,44,116,108.59058670359028,227.51575055872937
1033,44,118,129.70917690784694,205.57550602819708
1034,44,103,113.00408136507413,200.0711784236663
1035,44,88,120.46461362642441,201.45262048074008
1036,44,89,114.05152305008423,181.64579172979754
1037,44,105,70.0762816299571,196.36907655472723
1038,44,74,51.76069217009237,186.46147239983688
1039,44,73,197.85771692602827,229.50607274820518
1040,45,77,129.20102498867314,213.29931342840248
1041,45,105,58.525269142713555,165.62783619465378
1042,45,129,122.42132859067608,172.2613879920019
1043,45,74,49.38248995860395,183.27995172767575
1044,45,88,140.27047574578026,226.28084009132823
1045,45,48,122.45976348508295,182.69077427319897
1046,45,59,120.83994946046977,184.9096631325239
1047,45,118,129.438308716923,221.75300790916583
1048,45,30,130.64498071755747,205.73548242005256
1049,45,102,76.04449621804129,168.73315474283072
1050,45,45,157.54280281383774,214.6342402057911
1051,45,89,77.83590922344118,173.5495459494377
1052,45,47,57.20943120204008,163.46502180719295
1053,45,46,109.30788778929299,179.38165982660826
1054,45,5,100.04142512232957,179.32015081372413
1055,45,44,88.26071317436308,168.0127173423389
1056,45,3,41.58115273290828,157.63576185526105
1057,45,62,120.83673935829306,188.92611472405648
1058,45,75,101.16761118082091,179.2541882788319
1059,45,130,124.86640234149195,198.05023893278374
1060,45,116,10.700940696889068,149.49150808549035
1061,45,103,90.48848655599242,199.43555560544888
1062,45,63,86.86191453866307,150.26067393972855
1063,45,2,150.9943065878185,206.62317374903733
1064,45,101,25.359973569391016,199.6277979563962
1065,45,60,116.93379720548201,205.770737189887
1066,45,4,114.08900263638566,217.1438690397728
1067,45,31,70.62828963929722,166.57557382104883
1068,45,76,100.87140422240724,181.1543455575371
1069,45,132,45.47800468975059,197.73451109414606
1070,45,117,6.742038937693326,156.26949896680694
1071,45,18,65.17251914211347,176.36102713834373
1072,45,32,141.42172756106135,205.90583830585834
1073,45,61,119.88528046198076,173.21170786051175
1074,45,33,27.808000599140673,160.10344266327155
1075,45,90,129.8423309066006,208.37605622198035
1076,45,16,117.47223777671618,180.850349204436
1077,45,104,126.55218829914324,203.26585834877523
1078,46,27,152.68937417705166,204.3105436876424
1079,46,3,128.35880054725493,189.94080795132314
1080,46,43,79.19554524957525,173.8031106561471
1081,46,100,150.53849729973965,192.11232307138977
1082,46,42,102.70261579619459,163.71746070212035
1083,46,16,112.26635848004834,183.36747657912818
1084,46,98,96.03481900015547,161.9066778872946
1085,46,85,36.690549221236175,193.12364642004925
1086,46,70,143.24468059201806,190.7238164463146
1087,46,99,10.415993113080937,194.32820783889855
1088,46,125,136.8985512434676,177.21285410225912
1089,46,30,43.20120682051912,135.62220832680086
1090,46,123,67.72942635892898,194.8095201451455
1091,46,126,84.03077826950539,171.41272433175467
1092,46,69,160.51395690491188,207.00380515652344
1093,46,83,108.33762784828146,183.95587379549758
1094,46,71,143.60937708942407,177.3283042195386
1095,46,97,39.04439059585101,145.67554026675182
1096,46,4,107.7049588372422,179.2740477217492
1097,46,58,162.50877579027258,216.4221496346684
1098,46,29,82.79705200306523,174.67760948266186
1099,47,43,112.62669011508694,172.5746784764851
1100,47,16,151.67541269141893,209.82633567772646
1101,47,84,105.27820235617986,156.3056340721317
1102,47,31,100.79442298148474,163.74542476818067
1103,47,69,95.99675969139345,171.98607138682002
1104,47,86,77.39194824570934,143.46237438439547
1105,47,54,79.50164241830943,167.1261536928322
1106,47,73,102.60602070594096,203.63944052660653
1107,47,18,127.48342023519903,176.13753183130348
1108,47,32,126.71353125609077,205.6034281557784
1109,47,3,105.4740029016164,171.51329946511328
1110,47,15,166.54654423970192,249.4867336451933
1111,47,2,61.04409781143574,155.10247389556002
1112,47,55,19.07707017562192,248.0781896244032
1113,47,122,46.04463569013626,148.19796362479673
1114,47,17,52.450395557158586,154.63244986277593
1115,47,120,3.049959514236967,127.57903978418179
1116,47,70,62.00199969231179,157.35354584109632
1117,47,19,104.87991315302389,216.78577095451647
1118,47,58,98.74524062237035,163.5236183900825
1119,47,4,155.53546928681035,187.91302159908687
1120,47,30,85.6645967939459,160.71480568383964
1121,47,57,74.93716531669045,242.29926928171972
1122,47,56,105.92432402169908,169.97479363362902
1123,47,1,136.33444563248656,183.47934409396032
1124,47,71,117.13616045254209,178.83938762165835
1125,47,107,89.28761237919052,171.57958609425637
1126,47,72,192.23306622269914,273.8529606438215
1127,48,40,80.62082071205913,173.49826595444566
1128,48,38,88.9277027396461,173.4889157838512
1129,48,52,40.17170210104866,158.16704866943147
1130,48,14,95.0232222404275,169.1159305506905
1131,48,39,44.08543969888346,189.61087337845936
1132,48,26,125.2233469529747,180.41341341446304
1133,48,109,103.71030950669952,192.43074716729282
1134,48,23,127.9803420945995,195.19488383111147
1135,48,41,98.23260218141323,174.92541816226037
1136,48,98,104.4863388109106,175.03181845231146
1137,48,70,104.61408587349246,196.50102788703217
1138,48,24,135.8437366575835,191.00987561586334
1139,48,54,68.11376427814332,191.73656583972758
1140,48,55,100.298390902395,187.65438589434726
1141,48,37,38.02632147066634,176.62842576821149
1142,48,66,69.36348762656026,175.62454395100374
1143,48,97,135.10204064020652,182.98172887105687
1144,48,25,86.54605255322406,180.66445829137854
1145,48,53,117.02863083966106,197.4245365575611
1146,48,68,57.85777537552791,181.174344220012
1147,50,31,69.47845936692424,212.78572903868928
1148,50,32,36.49293172285603,167.15510056524153
1149,50,28,55.62960145720678,199.66845386115378
1150,50,119,79.38984882450545,202.44141281650047
1151,50,44,126.01898989569919,172.66473738511834
1152,50,3,150.99995807574558,213.98167596255274
1153,50,118,40.06145096519508,182.0464468099511
1154,51,86,162.03691482613365,235.8797467127247
1155,51,31,96.32585154029144,181.99600971256132
1156,51,101,45.56901051743308,184.50878314357757
1157,51,112,111.85788411872882,174.43647904947295
1158,51,97,89.6167834745436,186.47183901633028
1159,51,46,119.66351907507074,205.37507479965862
1160,51,1,122.03446737616734,194.35717905175898
1161,51,2,53.003230572035115,171.81811780074986
1162,51,16,91.6333479382132,196.24587200595198
1163,51,17,124.46972604669517,183.78017440014344
1164,51,59,90.3410835054589,176.45721769084534
1165,51,60,86.83344188410877,168.93736389496632
1166,51,100,12.293274658289006,158.56616047000952
1167,51,85,149.22581041857447,231.78213899188293
1168,51,30,128.24985174922708,189.19610224148263
1169,51,82,77.9683188690126,166.18594556517783
1170,51,47,80.94271554787619,172.8893540848385
1171,51,83,72.00056036357108,161.7923267408343
1172,51,84,45.210784033163804,162.39543870053242
1173,51,62,81.2765173066127,167.26969178949946
1174,51,18,126.65859476302074,188.1585137008819
1175,51,61,58.78868410351868,206.58349325012182
1176,51,33,86.76994128913775,181.8566458095907
1177,51,114,82.6253360590301,169.64093038661753
1178,51,45,83.09410471059583,170.08276320505416
1179,51,113,89.05874672775694,151.35266712080247
1180,51,126,130.61814965400754,191.56241082131356
1181,51,98,52.850559016792594,138.3364145762061
1182,51,3,83.60041244456922,177.04001809590983
1183,51,32,75.87012589908932,200.8037161479213
1184,52,48,51.63966680505172,211.18835338444157
1185,52,31,104.42000436677748,165.60949089777316
1186,52,18,177.33964798825917,208.20660142619198
1187,52,93,70.55487842131359,148.5510415849304
1188,52,20,89.34804001798531,185.65098241577272
1189,52,78,102.91397910232303,170.24173425557177
1190,52,50,96.33822799757074,193.62028696579628
1191,52,46,98.3014692015258,185.68588344932868
1192,52,79,75.56696178996529,174.59143197538754
1193,52,4,74.75008365261412,177.9780394608184
1194,52,35,64.24964197526535,156.22783502384257
1195,52,47,125.46751502944441,185.70242740519834
1196,52,5,97.35313062013712,204.5282181966746
1197,52,16,113.93996620560776,174.45502718368547
1198,52,32,41.21556657286194,156.03950343328873
1199,52,34,55.53944192162929,134.29033286799006
1200,52,77,159.2344820616093,237.26594717137715
1201,52,3,101.17596440670727,213.98491574763867
1202,52,2,130.31509564868145,191.26903561171653
1203,52,63,98.87960820624855,145.6915075341314
1204,52,1,94.37482532733843,174.44971942861733
1205,52,80,110.44929516501222,195.03362361592914
1206,52,33,62.737968219583344,172.44225095290903
1207,52,76,48.724426082640825,188.23788219973892
1208,52,49,24.433930810031235,140.25972352955955
1209,52,17,124.78042059916602,204.89083580944376
1210,52,19,79.25024217956368,169.57521030670281
1211,53,5,81.90519225330664,174.7566268087126
1212,53,33,19.277171345829792,186.0828552865715
1213,53,108,57.8542474771968,155.04443282057804
1214,53,63,79.58780400606618,162.95467047596526
1215,53,17,3.431876713662315,117.31337766575699
1216,53,106,152.47236965836322,185.624285564172
1217,53,2,124.05837845216892,189.1788124453983
1218,53,34,34.76518515112935,195.2068598187352
1219,53,107,49.44521803117209,169.6527318294179
1220,53,47,106.22658265287812,196.11488038567475
1221,53,121,51.08684266370042,140.12290357981303
1222,53,32,148.15430151525808,219.2226767262296
1223,53,105,100.36702047650091,180.0250052806993
1224,53,122,83.0372737650553,138.58683291912857
1225,53,91,122.67054745441202,194.27461656297538
1226,53,31,123.37381204832248,201.97165790862553
1227,53,90,146.31156116195575,201.58643701769037
1228,53,49,9.947178961785703,170.58903919551943
1229,53,92,23.32602136385655,188.9685880990879
1230,53,75,24.542692944321978,138.92698400716355
1231,53,45,164.01572770126995,246.0324564519518
1232,53,78,48.092245040518655,173.17125129162042
1233,53,109,128.8301494916261,219.79074588163115
1234,53,4,129.5616926016916,205.61078787081266
1235,53,48,20.725729641520104,151.4198113873258
1236,53,1,80.97808476000758,147.1742924178329
1237,53,30,93.05486412112198,161.09951867067824
1238,53,61,100.4297706260037,174.5748448866354
1239,53,93,68.11482710335162,194.21730952035972
1240,53,79,97.02256995112184,173.14405765227903
1241,53,94,158.81762550300635,230.5171729384236
1242,53,46,148.94987726176853,218.8996298926917
1243,54,93,117.06889559076815,184.94412931735963
1244,54,78,104.24992278155955,197.69684967265692
1245,54,61,199.44039676139283,255.40232388450528
1246,54,50,68.58975452443731,160.5966105136346
1247,54,124,50.389283644646646,155.67364267435042
1248,54,1,122.81977912588697,218.55460360039552
1249,54,95,51.30968550522851,183.38666874754986
1250,54,3,142.8769899694164,199.76163447358863
1251,54,125,91.2082646800536,156.02892138667158
1252,54,64,141.75758821688902,193.90994405987445
1253,54,122,91.77909084092134,164.30355187660678
1254,54,121,67.02845867966835,160.25275645661108
1255,54,109,40.30218584805398,154.52772249301105
1256,54,65,82.6215787457151,224.64199177431712
1257,54,31,130.35741458692905,168.62800719390953
1258,54,62,114.79774328826996,186.08373412716062
1259,54,32,118.7089509543923,191.83468926299787
1260,54,123,107.80465067780234,188.46629568441443
1261,54,49,161.79496347857093,214.9654180488638
1262,54,20,112.2192363627972,165.23198680341406
1263,54,76,96.77964677617518,180.11547758504435
1264,54,2,55.98360790842845,164.32675920206242
1265,54,33,136.95291697717346,191.86566057682774
1266,54,17,210.30803310520292,262.57652231029346
1267,54,5,141.54003628081497,210.7282156751514
1268,54,106,128.5764417178172,225.53039856254262
1269,54,110,206.7269342300521,240.29097447230305
1270,54,46,138.62810517861482,244.81115972609277
1271,54,35,137.60006894894553,205.4760507872637
1272,54,19,113.23618446751145,244.70797627024876
1273,54,77,12.768459168758831,181.759792590242
1274,54,16,111.2239431258886,192.5204208809913
1275,54,47,134.07822484650217,220.26676128881846
1276,54,137,76.26402328797191,131.87995222996213
1277,54,48,154.8942773540828,216.76306916710294
1278,54,107,15.140853941519374,163.0944158727551
1279,54,63,83.03683763419353,233.9800724666641
1280,54,4,125.00085759104763,205.9093270643034
1281,54,34,119.18463857545653,218.46474750770523
1282,54,92,146.64206868823536,196.54777072029256
1283,54,91,91.40190771866537,167.04696257585718
1284,54,108,204.84570024318063,338.2942298454751
1285,54,94,136.0541751765519,201.16738668844772
1286,54,80,10.28742052574213,164.16888136143658
1287,54,79,247.0684561680139,351.74487512374276
1288,54,18,189.24249216356327,242.77387131440807
1289,55,136,82.72781176746487,168.92530931616758
1290,55,79,67.17376874349969,172.1373192558057
1291,55,33,102.83331821571143,192.45917744788022
1292,55,106,50.13056080673492,154.42291960623837
1293,55,80,118.70803035405498,183.01663115063644
1294,55,107,72.79413105942645,161.63877308046185
1295,55,32,107.42459929339397,173.2518537026798
1296,55,76,169.45765782822966,211.5244225733492
1297,55,133,102.60530016132196,173.30511145183928
1298,55,78,99.24626689422938,189.66408053034704
1299,55,135,86.8164101003141,178.27837219353162
1300,55,137,57.55769251731761,209.05232628144074
1301,55,134,38.459800286687376,150.92005918199985
1302,55,34,101.04880006726516,159.6140961348967
1303,55,46,53.26012751102477,141.6734770567038
1304,55,94,114.09002735505679,195.39433873841276
1305,55,77,49.145697034650155,165.09604930285028
1306,55,95,92.38650472696503,184.17053530947
1307,55,3,101.8894932954612,172.5614739790119
1308,55,4,108.74173782119786,177.72942581012987
1309,55,1,139.71941997259324,185.93731676937955
1310,55,20,100.33880988863206,177.48340544660743
1311,55,122,92.9690985796595,202.57937599759472
1312,55,31,105.37355787820803,176.89653788749172
1313,55,92,67.61840179462482,170.44987804799993
1314,55,62,88.00873534128765,167.14728246182847
1315,55,2,80.71022251568051,152.60895949940428
1316,55,93,71.12058703679381,158.9755193394964
1317,55,91,67.8160863392998,155.2693636506169
1318,55,35,107.73491143197889,167.41585467976836
1319,55,5,31.078185124744497,154.062543293172
1320,56,77,82.48997205586532,183.1466431769141
1321,56,4,112.74688013778025,192.8827594540636
1322,56,49,85.8184808960105,167.81115855708248
1323,56,116,111.02414882632421,219.1801629381051
1324,56,18,143.4015595182069,221.56350201166705
1325,56,78,44.961358838091236,204.78311083110995
1326,56,148,122.79771168067364,181.2536332214763
1327,56,114,113.80148916847202,191.2813876864685
1328,56,147,129.34269105985064,211.0198457699771
1329,56,1,115.25447763119888,202.76168246605445
1330,56,65,104.74613715354151,160.43310523519696
1331,56,63,43.78797432618464,191.8430196954453
1332,56,3,171.11713614750718,213.99448843637748
1333,56,161,91.77357604538258,205.98170392113272
1334,56,133,173.41650452196654,224.87499228299527
1335,56,94,59.92004444979016,172.45725798055435
1336,56,132,100.03002904008835,191.4292439317143
1337,56,2,122.23191443181297,239.6631665120472
1338,56,115,162.97865768311718,266.7113835579655
1339,56,93,80.40879725288465,189.73618398006676
1340,56,17,106.80141533247424,182.16218751168336
1341,56,96,101.58488407699355,221.38692061917854
1342,56,66,121.2663661568223,187.28230250307422
1343,56,35,125.75887457007529,199.1409284884436
1344,56,64,119.55067350773369,197.8662460415327
1345,56,146,146.3012290884771,200.20980656858632
1346,56,50,11.86136310031381,170.60947935011225
1347,56,34,66.08060692759973,200.73580540884495
1348,56,134,24.204073858712754,168.83315941963397
1349,56,79,104.46680375767146,194.63238631607794
1350,56,117,112.09889315940596,167.7493332459868
1351,56,36,102.94359842553422,185.34810590851643
1352,56,95,117.28092607647862,239.9697003778453
1353,56,19,158.94021022134692,206.39412733223816
1354,56,20,113.00015010872698,187.7836842177454
1355,56,160,118.5683873464681,175.9201573555422
1356,57,50,144.93550239351904,198.8304389422474
1357,57,2,115.85283571751168,163.9625126670065
1358,57,4,139.64216469417204,203.37246016821388
1359,57,121,192.71827277984042,234.0787418857086
1360,57,92,110.70872585932744,214.97502145712767
1361,57,46,138.94288681645727,229.63066462557956
1362,57,139,125.11756708325707,199.10612858229607
1363,57,35,133.32510363555045,239.0450394522232
1364,57,137,3.3140154918313036,166.37444922634074
1365,57,138,57.655117982713314,221.05574478913937
1366,57,140,180.88787758071993,256.44996006031437
1367,57,62,17.060059756765735,157.68568167229748
1368,57,93,27.77508914581372,202.26695020033156
1369,57,80,35.80887484302697,187.8300258235857
1370,57,123,145.89486282702867,272.77357867650824
1371,57,109,38.69558557382436,146.49896362828744
1372,57,94,191.82319963047593,239.44524749128456
1373,57,49,115.11433797245917,198.66137547926894
1374,57,33,36.248172731801475,208.40862360030906
1375,57,34,82.83571839389644,174.1031919593527
1376,57,18,15.897988979499383,182.50281793816336
1377,57,19,182.65807325697634,225.13020790587422
1378,57,20,110.100703467792,232.53652734704258
1379,57,107,110.15769534865771,210.2373937949116
1380,57,76,53.096291742096454,176.8354528325332
1381,57,64,142.07578295206963,212.9386356669982
1382,57,78,160.94165732570136,225.99013780691584
1383,57,31,72.26124994530343,180.6182210169679
1384,57,16,122.2216952772077,188.07463607943504
1385,57,122,155.05313111124846,202.26301031973256
1386,57,106,145.4808123673568,221.7789190686396
1387,57,136,22.939596090932664,194.81184766867483
1388,57,77,107.76552552223124,210.63266881664964
1389,57,91,91.80172102801261,190.06679134832257
1390,57,3,115.42574864478844,166.70288259294378
1391,57,95,182.41491717411455,286.96873708917155
1392,57,125,49.982904174824995,211.98670404192998
1393,57,1,67.86034890864845,178.88915523774403
1394,57,108,9.622172756105535,185.404660037072
1395,57,79,60.234914958214276,191.0398413938778
1396,57,124,140.94980944283563,216.25320130021876
1397,57,61,124.66834489279175,214.57528765091652
1398,57,5,108.22412330002454,172.04016883278874
1399,57,110,112.72711671580788,190.93097583151464
1400,57,65,87.34626849610191,184.13169953205022
1401,57,63,99.99869002044456,190.2454067921459
1402,57,47,119.17522449047836,198.20047682770894
1403,57,17,145.0229242491044,211.98268001147935
1404,57,48,124.69310397679753,189.8344304584727
1405,58,21,6.708203932499369,142.22817672738344
1406,58,49,109.63018908454589,202.03997572370693
1407,58,135,145.4896784663843,267.8154935597422
1408,58,77,148.7636141434352,209.29779492123683
1409,58,31,79.31207630590804,145.98679606118185
1410,58,92,117.75006224682005,187.26039674588887
1411,58,78,147.06060277981555,237.92691499650053
1412,58,109,77.50229225251393,179.3408167485018
1413,58,134,59.31563783071216,163.40961556802472
1414,58,3,53.94644252889316,152.38114665005702
1415,58,20,105.68107544881596,197.23083846140725
1416,58,64,54.27188756859801,191.46687915008008
1417,58,107,117.21399667485284,203.93465060098376
1418,58,121,118.3078115902597,170.3953240557056
1419,58,79,93.02732971691239,209.04546585410176
1420,58,61,145.63562213845262,261.844862399566
1421,58,137,98.4024772192068,177.0420415476941
1422,58,110,135.8707263763765,204.80090607982856
1423,58,35,125.24795484426333,198.52028167933895
1424,58,63,160.02045631934737,248.71678634492662
1425,58,62,70.2346169547163,189.6012532315129
1426,58,65,56.75567339753103,150.5587751847435
1427,58,17,115.99820906295194,159.07649752334765
1428,58,93,92.7106816042651,202.10473443470488
1429,58,80,137.09694874717906,211.97878920520515
1430,58,136,68.22311332975535,198.42305316890295
1431,58,4,84.16184092527641,137.44777575666163
1432,58,19,103.45663131890056,180.677725505924
1433,58,95,90.97906948074794,203.929699653704
1434,58,138,129.56774510553848,189.98751463736176
1435,58,91,83.65544650154095,213.11878958020438
1436,58,48,180.7100402971898,276.33355924150425
1437,58,94,101.46131619649152,163.9632261418095
1438,58,108,147.61977277752862,206.7695909417482
1439,58,46,140.74409939178227,214.6501255224988
1440,58,47,68.6523941956853,163.23878629578644
1441,58,32,10.622980943821014,145.96118784635146
1442,58,18,84.95246944575592,182.5468898294188
1443,58,34,123.67662975128768,176.01855491204452
1444,58,33,131.51824432185632,206.74877328677266
1445,58,76,162.36909511001573,245.904833686642
1446,59,2,161.33803548344858,230.3984549435267
1447,59,15,62.52796742496468,208.15787160426123
1448,59,54,112.1846248937887,209.80102142803764
1449,59,99,60.7856267180265,214.28099570787046
1450,59,101,88.82860825505463,204.96916784121245
1451,59,69,129.03794440971922,195.4021373280022
1452,59,84,112.30892812608036,206.249665767066
1453,59,29,120.96131908310156,215.17334047780918
1454,59,98,110.2808582240776,235.00016723284045
1455,59,57,195.709150810398,243.24781885524823
1456,59,129,159.32946500224043,241.72402889822285
1457,59,102,115.2538003387776,172.9745930917886
1458,59,58,86.66838798141956,195.745085320099
1459,59,86,62.543608052877424,231.0407287231524
1460,59,100,65.0838185569092,209.36298310042517
1461,59,56,16.606971058828222,165.99574118215085
1462,59,128,149.9804610419163,218.06859137916302
1463,59,131,148.5930743025876,198.61108136927993
1464,59,130,140.41388347631775,217.09530842658125
1465,59,116,240.3450166179911,298.8905866492018
1466,59,42,204.50416117365353,250.73539660533888
1467,59,117,82.86187161891564,186.73578541357935
1468,59,113,124.87963058386221,210.60080697023233
1469,59,83,95.86025281379814,187.9140400793716
1470,59,115,107.41200335412684,189.82653669106497
1471,59,87,139.08276676867635,196.77232311961802
1472,59,1,56.74144709595001,167.34818954306215
1473,59,71,49.829915454657474,178.7083190293198
1474,59,85,58.59283077159078,177.4782330670377
1475,59,40,51.94986421277064,196.96754442238938
1476,59,41,46.44204975944704,161.90429439021935
1477,59,16,125.77103060169638,195.3616511545461
1478,59,3,76.19236995475157,166.57175634116453
1479,59,114,68.57564737098606,205.35508565293793
1480,59,70,31.709713489335368,177.90077782443308
1481,59,55,184.7096453268675,231.36288292587776
1482,60,91,43.91867184913417,194.88517906643915
1483,60,33,66.24602483549795,169.12747606970592
1484,60,18,103.0329801680926,165.951675551126
1485,60,17,100.58521218649308,161.84847465649764
1486,60,108,129.67507231932794,185.08667989174663
1487,60,106,92.62148139585453,167.39337796335838
1488,60,107,86.17745060092842,186.37594624866196
1489,60,93,103.92616401915468,162.8118061716291
1490,60,48,13.960752895398773,147.16509217600543
1491,60,15,133.38117332069228,191.07611370883166
1492,60,94,53.274701189769736,159.2774647462336
1493,60,105,57.60433278373658,177.76661779794065
1494,60,61,33.85888078031693,157.91303698080998
1495,60,49,69.92231997552777,157.13335554731123
1496,60,16,58.42291342861652,136.49818965295992
1497,60,34,118.86813132201391,188.58078005905267
1498,60,64,101.75884593005128,186.6580614798482
1499,60,90,55.00560554695429,154.20430397393918
1500,60,47,10.618068028368974,162.47560352846594
1501,60,63,89.17783403845324,154.05747799464328
1502,60,3,103.25172330963044,174.6130793742268
1503,60,14,39.04642896069384,166.8694736123514
1504,60,75,130.50190995757856,193.72869269469123
1505,60,79,146.3646769159761,194.2881944226549
1506,60,60,119.56960204392408,164.44941741632374
1507,60,76,96.06377035750498,181.5983972697203
1508,60,45,161.2015489067592,202.3336918459757
1509,60,2,63.244917880262534,145.59512041002532
1510,60,121,108.252739986033,158.75305929416314
1511,60,109,90.97328101952,222.89843812600418
1512,60,30,161.6242555466238,203.75337307976932
1513,60,78,57.50360728109332,156.32022289687933
1514,60,32,118.17165101681904,195.00862675000226
1515,60,62,102.63214856558734,174.85281753142814
1516,60,46,96.33389598638331,178.10410726039956
1517,61,156,105.7421723494397,194.4898085706226
1518,61,3,117.12243257800871,213.67040885776657
1519,61,123,140.03789951257335,201.01198767274386
1520,61,31,78.81123962760441,247.72324179344795
1521,61,63,109.13145977558156,190.73784244024446
1522,61,157,109.18006831381223,202.88671735130194
1523,61,57,55.49271537513942,127.90517457780528
1524,61,64,166.5273116972106,239.5272200496084
1525,61,4,104.83429406291202,206.10905865296738
1526,61,97,160.1126719581481,205.03740575070697
1527,61,82,62.39036508621316,171.47799932786378
1528,61,38,119.22841134737159,186.50216712587667
1529,61,122,70.61916344638898,169.5174255763812
1530,61,65,64.6936456365428,180.95475287975114
1531,61,109,62.84180966874182,206.3151669341214
1532,61,18,140.91946664372225,232.07479361319193
1533,61,142,140.96791766515653,216.07759587760373
1534,61,121,133.63975977400432,263.29138949597467
1535,61,2,134.2910723651748,256.0334460971816
1536,61,155,52.317015916178036,204.97141462570494
1537,61,39,125.35996862160944,198.47942265708238
1538,61,125,87.10223948776049,197.3152723600776
1539,61,16,98.69978250208077,208.37815624749356
1540,61,40,152.6711672716586,224.68134574072113
1541,61,110,108.29932064535164,215.42274001191453
1542,61,143,70.34461411345194,204.29118876254105
1543,61,17,161.23214498766325,204.09427425622414
1544,61,96,209.7905176307695,257.641178345527
1545,61,1,102.505936403111,201.1614032664551
1546,61,144,92.28298299205444,204.84128264944076
1547,61,124,153.00654498955552,233.23893948417876
1548,62,19,105.8540737115174,250.47445026991716
1549,62,120,167.4743432886875,253.33474213928682
1550,62,121,119.30512378986117,203.0382696246229
1551,62,105,173.0890476551324,277.71739560026765
1552,62,79,111.0900402711897,164.25926468749643
1553,62,32,121.65286678562144,217.17137904640038
1554,62,3,14.772639791432686,314.6223676440232
1555,62,17,127.58233363035035,202.31087443255092
1556,62,90,150.23425936697492,278.75838969976536
1557,62,33,144.12300017782516,259.6440701095095
1558,62,139,70.04012909984273,172.34476243720727
1559,62,94,194.56764769815848,238.46472502502107
1560,62,46,130.177879658831,271.8356322018713
1561,62,34,219.6622487549962,382.89590679957143
1562,62,18,177.10692827730966,275.1334486037317
1563,62,93,131.26127071491487,228.22312131577218
1564,62,135,90.24809772971237,189.85442126045248
1565,62,1,139.7173542685743,237.77657191633523
1566,62,47,161.23785964682895,269.9234039719412
1567,62,123,118.8270853370163,188.6327555286147
1568,62,61,135.21507706893257,227.08038208854612
1569,62,2,124.45686308380442,209.78586485647628
1570,62,138,65.73344688911912,177.59580952967713
1571,62,76,204.4155024490627,265.4625567517691
1572,62,92,128.08233999700926,253.40581363667934
1573,62,4,114.41224760930022,223.4799052142906
1574,62,77,87.64514309453932,208.98080428692572
1575,62,63,208.45948308751002,314.8953793625059
1576,62,48,132.56100864235444,199.20440222053085
1577,62,137,147.78837164393016,203.3475306613285
1578,62,64,153.4209645310725,210.4010093847745
1579,62,124,129.12987895292392,229.67037943488288
1580,62,5,84.45670578161909,241.65206417209433
1581,62,122,25.250493687333147,217.7636288837257
1582,62,108,175.71979136892847,340.61881390236766
1583,62,75,102.94651659487195,244.04582709758444
1584,62,62,145.7178650615972,271.6358188737494
1585,62,78,143.6294964583304,270.73701401005223
1586,62,45,171.7756999833025,243.33263362840728
1587,62,31,107.2435061452027,313.7562602052554
1588,62,60,182.1206499861813,225.5235818669237
1589,62,16,104.457197197707,217.2763410432896
1590,62,30,123.3641426047162,223.72766172536538
1591,62,106,147.1253397535198,321.4379157573247
1592,62,136,144.70619053673647,220.55118642732842
1593,62,109,37.85510390687755,161.4135712366291
1594,63,18,48.745499141543014,131.85495932668292
1595,63,82,52.00789741598045,140.5611954637101
1596,63,68,103.86254842780738,163.4415997846472
1597,63,97,95.4521758037133,161.5681305676054
1598,63,21,103.22296328160058,162.2931667355336
1599,63,11,70.50852318093817,165.22201150342252
1600,63,83,52.2040533704346,143.0493761051225
1601,63,125,27.47479077237833,167.85015034531116
1602,63,96,59.06837144180379,161.00328449868053
1603,63,10,42.157442335020235,177.7603695554667
1604,63,33,90.42274272921725,143.90427367443095
1605,63,124,38.36082525483571,163.53167377802507
1606,64,44,52.06935978038178,138.20018105478857
1607,64,1,80.48778348236483,162.39186232563463
1608,64,67,71.33040755633789,144.44655049548695
1609,65,17,87.14139780247626,176.20088389543088
1610,65,16,97.88221375574363,145.94588907538838
1611,65,101,41.040707693170766,135.4630772488526
1612,65,58,32.912583976091554,146.66283147145023
1613,65,32,95.22036266727369,152.0607604643347
1614,65,127,39.61519460833637,159.1031367648209
1615,65,15,111.84702000125206,172.71918064758964
1616,65,131,32.82740490091867,151.76737715279117
1617,65,88,93.47845912345699,165.52958941410336
1618,65,102,104.62421823294535,148.18516463092521
1619,65,86,50.70635338099767,180.73322172927243
1620,65,60,80.96286611235364,139.7817889973078
1621,65,31,121.02343302520903,164.7784740540423
1622,65,19,24.7194095238484,140.7084068904465
1623,65,2,69.9077427694208,151.26068345899236
1624,65,130,81.288409840759,154.13279841591506
1625,65,114,87.78704792538309,150.89621690843083
1626,65,128,63.59108266031431,146.05555973022513
1627,65,74,46.74185881886689,153.57182835404205
1628,65,1,35.2516554082581,145.13271128967114
1629,65,62,27.436790469042855,154.53754594123185
1630,65,100,26.226250443974795,169.0608680961464
1631,66,87,3.952847075210474,151.9131357012775
1632,66,27,95.11898018438804,154.82432383267624
1633,66,132,12.453810782820106,129.91661681968023
