,Sheep,Image,Blur
1808,71,34,0.00803674623115578
1809,71,80,0.011746231155778894
1810,71,31,0.010017273869346734
1811,71,17,0.009429177135678393
1812,71,106,0.009823335427135678
1813,71,62,0.007675879396984925
1814,71,123,0.010522141959798994
1815,71,35,0.006495131909547739
1816,71,95,0.008040672110552764
1817,71,1,0.009113379396984925
1818,71,4,0.008077418341708543
1819,71,20,0.0215518216080402
1820,71,137,0.008955087939698493
1821,71,139,0.007988065326633166
1822,71,109,0.009688599246231156
1823,71,63,0.008039415829145729
1824,71,93,0.007726287688442211
1825,71,48,0.00801554648241206
1826,71,121,0.009660175879396984
1827,71,32,0.014236180904522612
1828,71,46,0.00766410175879397
1829,71,124,0.009511777638190954
1830,71,140,0.011206815326633165
1831,71,61,0.008730213567839196
1832,71,16,0.008264761306532663
1833,71,122,0.009063128140703518
1834,71,107,0.007917085427135678
1835,71,91,0.008768844221105528
1836,71,138,0.009050879396984925
1837,71,65,0.007695037688442211
1838,71,108,0.009270257537688443
1839,71,64,0.007086212311557789
1840,71,49,0.010771199748743718
1841,72,72,0.009395257537688443
1842,72,71,0.011665201005025126
1843,72,45,0.013071293969849246
1844,72,31,0.017251727386934673
1845,72,30,0.010660018844221105
1846,72,59,0.020727858040201004
1847,72,109,0.010776695979899498
1848,72,46,0.01911761934673367
1849,72,43,0.013230841708542714
1850,72,42,0.01247141959798995
1851,72,83,0.012105056532663317
1852,72,70,0.013926507537688442
1853,72,110,0.01061463567839196
1854,72,58,0.013027010050251257
1855,72,85,0.02895587311557789
1856,72,29,0.012688599246231155
1857,72,112,0.050382380653266334
1858,72,16,0.030532506281407034
1859,72,111,0.017941111809045226
1860,73,66,0.04158809673366834
1861,73,13,0.036111180904522616
1862,73,39,0.024029522613065325
1863,73,103,0.028874371859296484
1864,73,15,0.05986918969849246
1865,73,78,0.025455873115577888
1866,73,119,0.027128768844221107
1867,73,1,0.022160646984924624
1868,73,14,0.0232553391959799
1869,73,26,0.03839400125628141
1870,73,116,0.02752088567839196
1871,73,118,0.054784861809045224
1872,73,120,0.040864321608040204
1873,73,102,0.02786714824120603
1874,73,52,0.0273803391959799
1875,73,65,0.027446451005025126
1876,73,104,0.05844268216080402
1877,73,51,0.042652795226130656
1878,73,38,0.02487735552763819
1879,73,90,0.02488536432160804
1880,73,89,0.023600188442211054
1881,73,105,0.04151429020100503
1882,73,101,0.025301507537688443
1883,73,40,0.03164965452261306
1884,73,117,0.027064541457286432
1885,73,77,0.02965593592964824
1886,74,48,0.02124952889447236
1887,74,74,0.023811400753768846
1888,74,3,0.02302559673366834
1889,74,102,0.01741441582914573
1890,74,101,0.01769048366834171
1891,74,61,0.024314541457286433
1892,74,89,0.026340295226130652
1893,74,62,0.021397613065326632
1894,74,15,0.017592650753768844
1895,74,113,0.015634108040201006
1896,74,90,0.019555433417085426
1897,74,4,0.019901224874371858
1898,74,45,0.030060615577889447
1899,74,47,0.017219849246231156
1900,74,2,0.024631595477386935
1901,74,19,0.016984767587939698
1902,74,63,0.021157349246231156
1903,74,111,0.016428391959798994
1904,74,78,0.018813285175879397
1905,74,17,0.02162798366834171
1906,74,33,0.018
1907,74,77,0.022438285175879397
1908,74,76,0.026444095477386936
1909,74,46,0.028485709798994976
1910,74,16,0.015723461055276382
1911,74,34,0.019630967336683416
1912,75,112,0.03416048994974875
1913,75,17,0.028250942211055275
1914,75,101,0.024956030150753768
1915,75,18,0.025623272613065327
1916,75,113,0.020987908291457285
1917,75,100,0.02951884422110553
1918,75,26,0.0352043027638191
1919,75,1,0.03382820351758794
1920,75,51,0.023470791457286432
1921,75,126,0.030118718592964826
1922,75,89,0.023198178391959798
1923,75,2,0.025570979899497488
1924,75,3,0.0190625
1925,75,38,0.04404428391959799
1926,75,127,0.02611526381909548
1927,75,71,0.029837782663316582
1928,76,41,0.018747801507537687
1929,76,4,0.03479365577889447
1930,76,16,0.015720634422110552
1931,76,30,0.04044927763819096
1932,76,78,0.01454679648241206
1933,76,65,0.02269488065326633
1934,76,42,0.020741834170854272
1935,76,2,0.025925251256281406
1936,76,5,0.028288473618090452
1937,77,5,0.01991363065326633
1938,77,113,0.013837468592964823
1939,77,29,0.022629396984924624
1940,77,99,0.01787013190954774
1941,77,114,0.02205747487437186
1942,77,42,0.015367462311557788
1943,77,100,0.016715452261306534
1944,77,66,0.015534390703517588
1945,77,4,0.019622801507537688
1946,77,2,0.020782663316582916
1947,77,3,0.017805904522613065
1948,77,112,0.01519252512562814
1949,77,1,0.020362594221105527
1950,77,111,0.016059202261306534
1951,77,17,0.0399992148241206
1952,77,87,0.018962939698492463
1953,77,67,0.021037845477386935
1954,78,28,0.01913332286432161
1955,78,3,0.0205678391959799
1956,78,17,0.023274497487437186
1957,78,89,0.03193357412060301
1958,78,52,0.027593278894472363
1959,78,87,0.027353172110552763
1960,78,4,0.017970634422110554
1961,78,15,0.01840844849246231
1962,78,29,0.01993200376884422
1963,78,90,0.045603172110552766
1964,78,86,0.02987515703517588
1965,78,88,0.042766645728643214
1966,78,1,0.01872660175879397
1967,78,40,0.013480998743718593
1968,78,63,0.1038734296482412
1969,80,61,0.009311243718592965
1970,80,60,0.022494032663316583
1971,81,2,0.005655778894472362
1972,81,4,0.007966551507537688
1973,81,1,0.009648084170854271
1974,82,31,0.04756187185929648
1975,82,82,0.03856768216080402
1976,82,105,0.05546121231155779
1977,82,83,0.05311322236180904
1978,82,58,0.05477434045226131
1979,82,2,0.05194126884422111
1980,82,16,0.040950847989949746
1981,82,17,0.036901224874371856
1982,82,81,0.06698900753768844
1983,82,20,0.05930496231155779
1984,82,4,0.0648757851758794
1985,82,55,0.03565734924623116
1986,83,29,0.04417195351758794
1987,83,8,0.045896356783919595
1988,83,57,0.048060615577889446
1989,83,1,0.03466959798994975
1990,83,106,0.040561714824120604
1991,83,16,0.05245587311557789
1992,83,17,0.033696608040201005
1993,83,71,0.04589792713567839
1994,83,56,0.03203313442211055
1995,83,58,0.05252119974874372
1996,83,105,0.03839682788944724
1997,83,70,0.04460191582914573
1998,83,30,0.04091363065326633
1999,83,18,0.04206925251256281
2000,83,72,0.04571184045226131
2001,84,95,0.01732333542713568
2002,84,64,0.01906972361809045
2003,84,34,0.020139447236180906
2004,84,91,0.015030778894472362
2005,84,35,0.017887405778894472
2006,84,47,0.01608888190954774
2007,84,12,0.016672895728643215
2008,84,48,0.021500785175879396
2009,84,80,0.013092964824120604
2010,84,114,0.020368404522613064
2011,84,66,0.012242305276381909
2012,84,2,0.013020414572864321
2013,84,9,0.017436400753768844
2014,84,11,0.01484626256281407
2015,84,10,0.01833024497487437
2016,84,118,0.013254396984924623
2017,84,1,0.013021984924623116
2018,84,94,0.019894943467336685
2019,84,63,0.01663583542713568
2020,84,117,0.015829773869346735
2021,84,106,0.01828062185929648
2022,84,93,0.01965452261306533
2023,84,49,0.01029412688442211
2024,84,22,0.014103329145728644
2025,84,13,0.01679444095477387
2026,84,116,0.0164169283919598
2027,85,17,0.04711228015075377
2028,85,16,0.04768954145728643
2029,85,2,0.04467964824120603
2030,85,3,0.04191724246231156
2031,85,4,0.057063442211055276
2032,86,37,0.0062261306532663315
2033,86,75,0.012982412060301507
2034,86,73,0.010832443467336684
2035,86,74,0.01123461055276382
2036,86,89,0.010999842964824121
2037,86,90,0.006783605527638191
2038,86,16,0.005456815326633166
2039,87,17,0.07428533291457286
2040,87,81,0.06268954145728643
2041,87,125,0.06791865577889447
2042,87,96,0.055261149497487436
2043,87,111,0.05664415829145729
2044,87,19,0.05813159547738694
2045,87,66,0.10325015703517589
2046,87,68,0.061146356783919595
2047,87,82,0.07099890075376884
2048,87,98,0.0541973932160804
2049,87,16,0.05756234296482412
2050,87,124,0.07073429648241206
2051,87,123,0.06347848618090453
2052,87,110,0.07218388819095477
2053,87,95,0.0394802135678392
2054,87,97,0.05719001256281407
2055,87,109,0.061795383165829144
2056,87,2,0.0769679648241206
2057,87,15,0.10286714824120603
2058,87,122,0.040180747487437184
2059,87,3,0.08017807788944724
2060,87,18,0.05837876884422111
2061,88,40,0.00895571608040201
2062,88,4,0.0077873743718592965
2063,88,90,0.008603800251256281
2064,88,89,0.010879554020100502
2065,88,41,0.0081615891959799
2066,88,88,0.008445979899497488
2067,88,19,0.008164572864321607
2068,88,78,0.0073120288944723616
2069,88,1,0.007557003768844221
2070,88,56,0.0072207914572864325
2071,88,103,0.008288159547738693
2072,88,57,0.011292399497487437
2073,88,42,0.007347047738693467
2074,88,126,0.009660961055276382
2075,88,43,0.00935929648241206
2076,88,101,0.007794755025125629
2077,88,69,0.007899497487437186
2078,88,16,0.008249528894472362
2079,88,3,0.008121074120603014
2080,88,15,0.007999214824120603
2081,88,2,0.007422895728643216
2082,88,17,0.008624371859296482
2083,88,32,0.007006438442211055
2084,88,123,0.007753454773869347
2085,89,14,0.05166363065326633
2086,89,50,0.043654365577889445
2087,89,76,0.03332364949748744
2088,89,75,0.04239572864321608
2089,89,51,0.05742242462311558
2090,89,2,0.039037217336683416
2091,89,78,0.056158448492462314
2092,89,100,0.028636620603015077
2093,89,63,0.05056469849246231
2094,89,77,0.03535725502512563
2095,91,105,0.04916755653266332
2096,91,107,0.04240122487437186
2097,91,25,0.03906564070351759
2098,91,27,0.044155778894472364
2099,91,106,0.041973146984924624
2100,92,70,0.02750800879396985
2101,92,48,0.018063128140703516
2102,92,132,0.03790358040201005
2103,92,117,0.011879082914572864
2104,92,85,0.02493514447236181
2105,92,3,0.0228384108040201
2106,92,115,0.020186557788944723
2107,92,134,0.022827575376884422
2108,92,86,0.026702418341708542
2109,92,118,0.01656752512562814
2110,92,102,0.01820320351758794
2111,92,73,0.018621388190954775
2112,92,74,0.02036934673366834
2113,92,100,0.030043655778894472
2114,92,103,0.01420288944723618
2115,92,19,0.021995603015075377
2116,92,133,0.02714510050251256
2117,92,89,0.016667870603015077
2118,92,4,0.017221733668341708
2119,92,87,0.021150439698492462
2120,92,46,0.036035646984924626
2121,92,104,0.030480056532663318
2122,92,101,0.02092430904522613
2123,92,49,0.01596875
2124,92,5,0.01780920226130653
2125,92,61,0.012764761306532663
2126,92,131,0.020457914572864323
2127,92,119,0.015275282663316583
2128,92,2,0.019388662060301508
2129,92,130,0.022853329145728643
2130,92,116,0.015852858040201007
2131,92,71,0.017402010050251257
2132,92,88,0.01990923366834171
2133,92,50,0.02292462311557789
2134,92,72,0.015013505025125629
2135,93,74,0.020585741206030152
2136,93,43,0.01686196608040201
2137,93,15,0.028283134422110553
2138,93,31,0.02303407663316583
2139,93,115,0.025779522613065327
2140,93,114,0.021394943467336683
2141,93,59,0.026410646984924624
2142,93,76,0.022512719849246233
2143,93,100,0.02337515703517588
2144,93,44,0.021904679648241207
2145,93,101,0.019985081658291458
2146,93,16,0.02187531407035176
2147,93,57,0.02140593592964824
2148,93,129,0.028525753768844222
2149,93,131,0.025589195979899497
2150,93,30,0.02668184673366834
2151,93,2,0.021578988693467336
2152,93,132,0.022058260050251258
2153,93,73,0.02753376256281407
2154,93,116,0.029338253768844223
2155,93,113,0.023841394472361808
2156,93,60,0.020337468592964824
2157,93,32,0.01518765703517588
2158,93,75,0.02143530150753769
2159,93,61,0.022824120603015075
2160,93,1,0.01887766959798995
2161,93,102,0.02691630025125628
2162,93,45,0.02178062185929648
2163,93,58,0.02732097989949749
2164,93,4,0.018581658291457286
2165,93,130,0.02307019472361809
2166,93,117,0.02232003768844221
2167,93,87,0.023576476130653265
2168,93,3,0.01821372487437186
2169,93,17,0.024152010050251256
2170,93,128,0.03736714824120603
2171,93,18,0.02633103015075377
2172,93,98,0.020378611809045225
2173,93,99,0.016536118090452263
2174,94,1,0.01115593592964824
2175,94,69,0.013165201005025126
2176,94,57,0.01018467336683417
2177,94,29,0.008423680904522612
2178,94,3,0.010730998743718592
2179,94,28,0.012551036432160803
2180,94,83,0.012015075376884421
2181,94,58,0.010264604271356784
2182,94,70,0.010540515075376884
2183,94,129,0.011164572864321608
2184,94,30,0.01090923366834171
2185,94,56,0.011156564070351758
2186,94,111,0.011472047738693467
2187,94,112,0.011907977386934674
2188,94,95,0.010991206030150753
2189,94,110,0.008457129396984925
2190,94,42,0.011561243718592965
2191,94,128,0.010913316582914574
2192,94,27,0.007807788944723618
2193,94,96,0.010543498743718594
2194,94,2,0.010449905778894472
2195,94,82,0.01471105527638191
2196,95,27,0.0284169283919598
2197,95,61,0.02501805904522613
2198,95,39,0.026501256281407034
2199,95,1,0.021978172110552766
2200,100,77,0.02440625
2201,100,4,0.028277481155778893
2202,100,121,0.03596812185929648
2203,100,122,0.038863536432160804
2204,100,107,0.030889761306532662
2205,100,124,0.026493718592964823
2206,100,106,0.03251695979899497
2207,100,64,0.03185144472361809
2208,100,31,0.028917713567839197
2209,100,95,0.03266378768844221
2210,100,123,0.043819566582914575
2211,100,49,0.02291457286432161
2212,100,61,0.033189855527638194
2213,100,34,0.03560646984924623
2214,100,110,0.03417430904522613
2215,100,19,0.024675094221105528
2216,100,91,0.03509422110552764
2217,100,140,0.034542713567839195
2218,100,94,0.03394802135678392
2219,100,18,0.026232726130653267
2220,100,20,0.023681375628140704
2221,100,93,0.029176350502512563
2222,100,47,0.02810741206030151
2223,100,138,0.026774340452261305
2224,100,76,0.03025282663316583
2225,100,65,0.029835427135678393
2226,100,32,0.02531187185929648
2227,100,2,0.02814588567839196
2228,100,139,0.031355684673366836
2229,100,79,0.032132223618090455
2230,100,5,0.026098146984924624
2231,100,137,0.02948413944723618
2232,100,136,0.027797581658291458
2233,100,125,0.031207914572864322
2234,100,108,0.028532349246231156
2235,100,50,0.032100816582914575
2236,100,78,0.03157349246231156
2237,100,17,0.026251570351758794
2238,100,48,0.026446922110552763
2239,100,46,0.035883165829145726
2240,100,35,0.029139290201005027
2241,100,16,0.036027167085427136
2242,100,33,0.02755433417085427
2243,100,3,0.028868718592964825
2244,100,109,0.03318341708542714
2245,100,92,0.03302308417085427
2246,100,80,0.040374528894472364
2247,100,62,0.03704020100502513
2248,100,1,0.0327171796482412
2249,101,34,0.07201554648241205
2250,101,65,0.07772707286432161
2251,101,64,0.0823300879396985
2252,101,1,0.07341441582914573
2253,101,139,0.05725219849246231
2254,101,122,0.05201790201005025
2255,101,109,0.06788662060301508
2256,101,76,0.0663079459798995
2257,101,121,0.07004773869346734
2258,101,16,0.062255810301507536
2259,101,63,0.09203266331658291
2260,101,62,0.08154067211055277
2261,101,20,0.06838206658291457
2262,101,19,0.06114258793969849
2263,101,5,0.06724026381909548
2264,101,17,0.05712735552763819
2265,101,137,0.06315452261306533
2266,101,91,0.06611934673366834
2267,101,46,0.07297644472361808
2268,101,92,0.06990059673366834
2269,101,49,0.05991944095477387
2270,101,106,0.0716151067839196
2271,101,31,0.05753297738693467
2272,101,110,0.06882035175879397
2273,101,18,0.05110332914572864
2274,101,123,0.05888960427135678
2275,101,107,0.07203062185929648
2276,101,93,0.05128690326633166
2277,101,138,0.06382019472361809
2278,101,79,0.07137452889447236
2279,101,49,0.07217650753768844
2280,101,47,0.06233935301507538
2281,101,32,0.07783966708542714
2282,101,77,0.05341802763819095
2283,101,3,0.07767163944723618
2284,101,125,0.06969315326633166
2285,101,50,0.054328203517587936
2286,101,4,0.05450847989949749
2287,101,33,0.07669723618090453
2288,101,136,0.0680213567839196
2289,101,94,0.07240750628140703
2290,101,48,0.07193812814070352
2291,101,140,0.057693153266331655
2292,101,78,0.05734123743718593
2293,101,2,0.059007066582914575
2294,101,80,0.05587641331658291
2295,101,108,0.05735599874371859
2296,101,124,0.06456265703517589
2297,101,61,0.06693577261306533
2298,101,35,0.06816802763819095
2299,102,136,0.02622628768844221
2300,102,33,0.02705998743718593
2301,102,123,0.03344268216080402
2302,102,31,0.029373429648241207
2303,102,19,0.03136824748743718
2304,102,16,0.024333856783919597
2305,102,48,0.025189227386934673
2306,102,125,0.0316867148241206
2307,102,49,0.028331658291457288
2308,102,108,0.02803109296482412
2309,102,32,0.029396984924623115
2310,102,137,0.02890389447236181
2311,102,20,0.027630025125628142
2312,102,2,0.024636777638190954
2313,102,124,0.03286777638190955
2314,102,46,0.027152795226130653
2315,102,50,0.02352072864321608
2316,102,110,0.03700847989949749
2317,102,1,0.02359359296482412
2318,102,91,0.03643357412060302
2319,102,76,0.02572377512562814
2320,102,62,0.03366708542713568
2321,102,5,0.016265860552763817
2322,102,107,0.03311589195979899
2323,102,140,0.034728800251256284
2324,102,139,0.03658574120603015
2325,102,92,0.0384748743718593
2326,102,106,0.034567054020100504
2327,102,61,0.033595948492462314
2328,102,95,0.036397141959799
2329,102,35,0.031252983668341706
2330,102,17,0.021771513819095478
2331,102,64,0.03437028894472362
2332,102,34,0.02757364949748744
2333,102,65,0.03076554648241206
2334,102,138,0.029326633165829147
2335,102,47,0.028376256281407036
2336,102,79,0.03294268216080402
2337,102,63,0.0307553391959799
2338,102,77,0.029858197236180904
2339,102,78,0.030168341708542712
2340,102,18,0.032134422110552764
2341,102,80,0.029173680904522614
2342,102,109,0.032781721105527635
2343,103,123,0.03420288944723618
2344,103,49,0.03929978015075377
2345,103,63,0.04817666457286432
2346,103,20,0.03309610552763819
2347,103,47,0.0448963567839196
2348,103,91,0.07452135678391959
2349,103,108,0.03457019472361809
2350,103,76,0.031103015075376883
2351,103,32,0.025220791457286434
2352,103,46,0.04368875628140703
2353,103,17,0.02795854271356784
2354,103,125,0.08347503140703517
2355,103,109,0.05271780778894472
2356,103,18,0.049319409547738696
2357,103,80,0.04349780150753769
2358,103,33,0.028216237437185928
2359,103,4,0.03625062814070352
2360,103,3,0.06639824120603015
2361,103,106,0.05639086055276382
2362,103,138,0.04216315954773869
2363,103,92,0.049946922110552766
2364,103,122,0.03330276381909548
2365,103,64,0.04034610552763819
2366,103,16,0.038837311557788946
2367,103,19,0.03040813442211055
2368,103,137,0.04470398869346734
2369,103,48,0.05102701005025126
2370,103,61,0.040071608040201004
2371,103,136,0.06314227386934673
2372,103,79,0.041481940954773866
2373,103,34,0.04170320351758794
2374,103,139,0.039473304020100505
2375,103,65,0.066759108040201
2376,103,77,0.030131595477386936
2377,103,107,0.04535081658291457
2378,103,62,0.03025785175879397
2379,103,2,0.04807945979899497
2380,103,5,0.03098979271356784
2381,103,1,0.06331014447236182
2382,103,35,0.03487028894472362
2383,103,94,0.035238379396984924
2384,103,140,0.0356356783919598
2385,103,121,0.05887280150753769
2386,103,93,0.04901947236180904
2387,103,110,0.04467085427135679
2388,103,78,0.039863850502512566
2389,103,31,0.02138269472361809
2390,103,50,0.05883495603015075
2391,104,107,0.032269315326633165
2392,104,63,0.03276381909547739
2393,104,94,0.07476319095477386
2394,104,19,0.048110395728643215
2395,104,2,0.04282427763819095
2396,104,61,0.03469001256281407
2397,104,124,0.04551805904522613
2398,104,17,0.04578533291457287
2399,104,140,0.04294079773869347
2400,104,47,0.0407027324120603
2401,104,95,0.06402072864321608
2402,104,33,0.04156265703517588
2403,104,50,0.045399497487437185
2404,104,20,0.046878454773869344
2405,104,49,0.039785804020100506
2406,104,138,0.038426664572864325
2407,104,32,0.036634579145728645
2408,104,121,0.04786840452261307
2409,104,110,0.061568938442211056
2410,104,31,0.0338910175879397
2411,104,76,0.04218718592964824
2412,104,16,0.03598712311557789
2413,104,136,0.03766096105527638
2414,104,77,0.04688520728643216
2415,104,78,0.04442430904522613
2416,104,109,0.047230056532663316
2417,104,18,0.038930276381909545
2418,104,93,0.0410587311557789
2419,104,64,0.035383793969849246
2420,104,65,0.04234971733668342
2421,104,1,0.032751570351758796
2422,104,122,0.040408448492462314
2423,104,4,0.03686180904522613
2424,104,5,0.03392179648241206
2425,104,46,0.036510678391959796
2426,104,125,0.043349560301507536
2427,104,3,0.031101601758793968
2428,104,91,0.036066425879396985
2429,104,80,0.04436400753768844
2430,104,123,0.03560395728643216
2431,104,139,0.044076319095477386
2432,104,137,0.050760992462311555
2433,104,79,0.03403234924623116
2434,104,92,0.04055559045226131
2435,104,108,0.038587625628140707
2436,104,106,0.04129711055276382
2437,104,34,0.04039337311557789
2438,104,48,0.03507553391959799
2439,104,35,0.03672927135678392
2440,105,136,0.027440797738693467
2441,105,124,0.049287374371859295
2442,105,80,0.028090295226130654
2443,105,92,0.033493247487437185
2444,105,122,0.034688599246231154
2445,105,108,0.027943467336683417
2446,105,65,0.0247286432160804
2447,105,64,0.02407804648241206
2448,105,3,0.03122424623115578
2449,105,48,0.030345477386934674
2450,105,94,0.026915043969849246
2451,105,61,0.028375314070351758
2452,105,35,0.0370464824120603
2453,105,63,0.028853329145728645
2454,105,49,0.02733574120603015
2455,105,79,0.026943467336683416
2456,105,50,0.025747173366834172
2457,105,33,0.026730370603015075
2458,105,4,0.029537060301507538
2459,105,18,0.025708699748743718
2460,105,121,0.0399230527638191
2461,105,20,0.03130920226130653
2462,105,110,0.026074120603015075
2463,105,16,0.03018765703517588
2464,105,47,0.032017430904522616
2465,105,31,0.031185458542713568
2466,105,95,0.029592336683417087
2467,105,109,0.032512562814070355
2468,105,46,0.028865106783919597
2469,105,62,0.02991206030150754
2470,105,140,0.027949748743718594
2471,105,93,0.03140672110552764
2472,105,2,0.029349560301507538
2473,105,19,0.026081972361809046
2474,105,123,0.03089086055276382
2475,105,91,0.03267101130653266
2476,105,76,0.03058354271356784
2477,105,107,0.030315954773869346
2478,105,5,0.028475659547738695
2479,105,34,0.03828423366834171
2480,105,137,0.027043812814070353
2481,105,32,0.03930998743718593
2482,105,77,0.032232883165829146
2483,105,106,0.028453360552763818
2484,105,78,0.027263505025125628
2485,105,138,0.02862751256281407
2486,105,17,0.03525015703517588
2487,105,1,0.03097644472361809
2488,105,125,0.032636620603015074
2489,105,139,0.024845320351758793
2490,106,137,0.045628925879396987
2491,106,91,0.04799309045226131
2492,106,123,0.056389447236180903
2493,106,16,0.051147298994974874
2494,106,121,0.05306532663316583
2495,106,94,0.05296042713567839
2496,106,93,0.049064227386934674
2497,106,139,0.053594064070351756
2498,106,65,0.059381124371859294
2499,106,107,0.057842179648241204
2500,106,5,0.04950125628140704
2501,106,76,0.05391991206030151
2502,106,122,0.07137609924623116
2503,106,47,0.07210018844221106
2504,106,4,0.053529836683417084
2505,106,49,0.04993310301507538
2506,106,1,0.0622248743718593
2507,106,3,0.05811730527638191
2508,106,108,0.05809798994974874
2509,106,61,0.048811714824120604
2510,106,136,0.058026853015075375
2511,106,31,0.06333951005025126
2512,106,110,0.05631721105527638
2513,106,109,0.05820634422110553
2514,106,64,0.04500235552763819
2515,106,34,0.05834312185929648
2516,106,35,0.061113379396984926
2517,106,50,0.053127198492462314
2518,106,20,0.06502528266331659
2519,106,63,0.05495697236180905
2520,106,92,0.05817540829145729
2521,106,78,0.05233495603015075
2522,106,138,0.04996733668341709
2523,106,18,0.06189855527638191
2524,106,124,0.057524340452261305
2525,106,32,0.052544912060301506
2526,106,46,0.046684045226130656
2527,106,77,0.05746011306532663
2528,106,79,0.06533479899497488
2529,106,19,0.04846152638190955
2530,106,62,0.04482192211055276
2531,106,125,0.07680433417085428
2532,106,95,0.05951617462311558
2533,106,2,0.05811494974874372
2534,106,106,0.05030873115577889
2535,106,48,0.05477685301507538
2536,106,140,0.055732255025125625
2537,106,80,0.07056721105527639
2538,106,17,0.050626727386934675
2539,106,33,0.04743498743718593
2540,107,93,0.047360081658291454
2541,107,47,0.02969770728643216
2542,107,95,0.03766206030150754
2543,107,139,0.030137091708542712
2544,107,77,0.02824733040201005
2545,107,78,0.0399428391959799
2546,107,138,0.041056375628140705
2547,107,32,0.031678548994974874
2548,107,136,0.033668027638190955
2549,107,18,0.02910678391959799
2550,107,106,0.0367401067839196
2551,107,65,0.028247644472361808
2552,107,19,0.03403815954773869
2553,107,64,0.035219692211055274
2554,107,1,0.04009076633165829
2555,107,20,0.03375816582914573
2556,107,2,0.02746890703517588
2557,107,122,0.036516331658291455
2558,107,110,0.03724450376884422
2559,107,94,0.036984924623115575
2560,107,109,0.03268263190954774
2561,107,33,0.027154993718592965
2562,107,16,0.04787892587939698
2563,107,123,0.03307427763819096
2564,107,61,0.03238677763819096
2565,107,91,0.027553077889447237
2566,107,50,0.02963536432160804
2567,107,76,0.03155009422110553
2568,107,35,0.0287240891959799
2569,107,5,0.05616174623115578
2570,107,31,0.037049152010050254
2571,107,121,0.045724403266331655
2572,107,62,0.03156893844221106
2573,107,34,0.03384186557788945
2574,107,108,0.041417399497487434
2575,107,107,0.032810929648241206
2576,107,46,0.04167446608040201
2577,107,49,0.038397770100502514
2578,107,137,0.03214839824120603
2579,107,79,0.035981312814070354
2580,107,80,0.039331501256281404
2581,107,4,0.03934123743718593
2582,107,124,0.04342540829145729
2583,107,125,0.04746906407035176
2584,107,92,0.03100847989949749
2585,107,48,0.03258825376884422
2586,107,63,0.033714353015075374
2587,107,140,0.03982050879396985
2588,108,18,0.022433417085427135
2589,108,149,0.023707129396984924
2590,108,107,0.02637515703517588
2591,108,94,0.022767116834170854
2592,108,165,0.024105527638190953
2593,108,33,0.0174535175879397
2594,108,35,0.01963599246231156
2595,108,48,0.02319001256281407
2596,108,109,0.026964038944723618
2597,108,135,0.027196451005025126
2598,108,63,0.024662531407035174
2599,108,1,0.021259736180904522
2600,108,4,0.02551319095477387
2601,108,163,0.022709484924623116
2602,108,95,0.026736809045226132
2603,108,134,0.023318781407035177
2604,108,19,0.02082302135678392
2605,108,92,0.023668184673366833
2606,108,164,0.022988536432160804
2607,108,65,0.025575062814070352
2608,108,3,0.024277167085427136
2609,108,64,0.025097518844221105
2610,108,150,0.025023869346733667
2611,108,148,0.027188285175879397
2612,108,120,0.022981312814070353
2613,108,119,0.023887091708542713
2614,108,81,0.02442744974874372
2615,108,93,0.02184327889447236
2616,108,147,0.027478172110552763
2617,108,82,0.021991206030150753
2618,108,108,0.022714353015075378
2619,108,17,0.02150047110552764
2620,108,62,0.02469535175879397
2621,108,34,0.021980213567839194
2622,108,2,0.02188834798994975
2623,108,133,0.024883322864321607
2624,108,121,0.02835646984924623
2625,108,46,0.023733511306532663
2626,109,33,0.07279773869346734
2627,109,35,0.07396105527638192
2628,109,4,0.049920540201005024
2629,109,109,0.06602041457286432
2630,109,62,0.05368498743718593
2631,109,48,0.0580259108040201
2632,109,123,0.07972958542713568
2633,109,47,0.0673109296482412
2634,109,78,0.09443106155778895
2635,109,94,0.07288819095477386
2636,109,106,0.05738771984924623
2637,109,91,0.07204161432160804
2638,109,137,0.06774528894472362
2639,109,46,0.05292540829145729
2640,109,95,0.06402245603015075
2641,109,3,0.05477119974874372
2642,109,110,0.06505668969849246
2643,109,121,0.07830967336683417
2644,109,135,0.04465593592964824
2645,109,93,0.05988002512562814
2646,109,79,0.0748728015075377
2647,109,122,0.05624984296482412
2648,109,31,0.06651900125628141
2649,109,18,0.05376900125628141
2650,109,64,0.06013787688442211
2651,109,19,0.06371623743718594
2652,109,108,0.08242587939698492
2653,109,63,0.06566504396984925
2654,109,49,0.08076837311557789
2655,109,76,0.06255983040201005
2656,109,61,0.06330810301507538
2657,109,107,0.07054255653266332
2658,109,32,0.049900282663316586
2659,109,34,0.07948916457286433
2660,109,134,0.06817305276381909
2661,109,5,0.08764824120603015
2662,109,92,0.07299403266331658
2663,109,2,0.06190577889447236
2664,109,20,0.05725565326633166
2665,109,80,0.05110568467336683
2666,109,16,0.07737798366834171
2667,109,17,0.07814729899497487
2668,109,1,0.10569001256281407
2669,109,138,0.07972785804020101
2670,109,77,0.0725441268844221
2671,109,65,0.07025172738693468
2672,109,136,0.049990734924623116
2673,109,50,0.10371576633165829
2674,110,47,0.029378925879396986
2675,110,20,0.03664855527638191
2676,110,18,0.02763819095477387
2677,110,125,0.024358511306532663
2678,110,139,0.031092336683417085
2679,110,77,0.03157035175879397
2680,110,49,0.029173209798994976
2681,110,33,0.025975502512562813
