,Sheep,Image,Scale,Directionality
1448,60,109,10.0,0.5035191608890459
1449,60,14,9.0,0.22956806537338004
1450,60,60,10.0,0.44060787813349067
1451,61,155,10.0,0.4194139560672161
1452,61,31,8.0,0.23397765902751952
1453,61,142,8.0,0.37550864895872565
1454,61,1,9.0,0.26465972748895905
1455,61,124,9.0,0.3837105142407292
1456,61,156,9.0,0.2530816267335804
1457,61,17,10.0,0.5170047318632877
1458,61,125,9.0,0.36338623729967606
1459,61,16,11.0,0.6113317835236902
1460,61,65,10.0,0.3870112605968492
1461,61,2,10.0,0.36052584860608355
1462,61,109,11.0,0.5631518156097061
1463,61,57,8.0,0.2972426759917487
1464,61,143,9.0,0.44561821384927497
1465,61,157,9.0,0.3336436403049263
1466,61,4,9.0,0.256837348341991
1467,61,121,9.0,0.4106343133527101
1468,61,123,9.0,0.34520143916447643
1469,61,63,9.0,0.2871014502912448
1470,61,110,10.0,0.47153214710585256
1471,61,82,11.0,0.6101024878548511
1472,61,64,9.0,0.27718221324277603
1473,61,96,11.0,0.5905828900343273
1474,61,38,10.0,0.5095147882857533
1475,61,40,9.0,0.4369766703193314
1476,61,97,10.0,0.5670527828881463
1477,61,3,10.0,0.4233122358233311
1478,61,39,9.0,0.35963630171490146
1479,61,144,9.0,0.46962266042437745
1480,61,122,8.0,0.23893644380321452
1481,61,18,11.0,0.6697149797205332
1482,62,3,7.0,0.05938101158275937
1483,62,76,7.0,0.05634697267831822
1484,62,16,7.0,0.12738341885035084
1485,62,120,7.0,0.13211201036842327
1486,62,105,7.0,0.024758079266016256
1487,62,77,7.0,0.11976956776510071
1488,62,64,7.0,0.08225810120810195
1489,62,31,7.0,0.06612496024877033
1490,62,106,6.0,0.07658185499173284
1491,62,48,7.0,0.07592869606008852
1492,62,60,7.0,0.0828856367590637
1493,62,1,7.0,0.03211296930809655
1494,62,137,8.0,0.08838034272166978
1495,62,5,7.0,0.10491022657628432
1496,62,94,7.0,0.10356489926448095
1497,62,61,7.0,0.11877249023020295
1498,62,109,6.0,0.0875828620857251
1499,62,136,8.0,0.08596441444861463
1500,62,17,7.0,0.10306537983941415
1501,62,123,7.0,0.13473181894204378
1502,62,75,6.0,0.11611443894903409
1503,62,45,7.0,0.06305245152481656
1504,62,121,7.0,0.12591293876502085
1505,62,79,7.0,0.07766554949920684
1506,62,124,7.0,0.12893875080934925
1507,62,32,7.0,0.1086076969000159
1508,62,62,7.0,0.08826794948123914
1509,62,108,6.0,0.07555939309075134
1510,62,138,8.0,0.06842670761823783
1511,62,92,7.0,0.16306806419898323
1512,62,63,8.0,0.06445224525253329
1513,62,19,6.0,0.044568819080007774
1514,62,78,7.0,0.1362454103288303
1515,62,139,8.0,0.08867944496714839
1516,62,46,7.0,0.09590029490598728
1517,62,34,8.0,0.09048886295193924
1518,62,30,7.0,0.030885908148731274
1519,62,18,7.0,0.04755218703795174
1520,62,122,7.0,0.08587879292447959
1521,62,90,7.0,0.07250843211565483
1522,62,33,8.0,0.06070193673053737
1523,62,93,7.0,0.07966553240208893
1524,62,47,6.0,0.07712134303325707
1525,62,2,7.0,0.08759084821209302
1526,62,135,7.0,0.13590383597810124
1527,62,4,7.0,0.049674257274064056
1528,63,10,7.0,0.09762522551958124
1529,63,33,7.0,0.10769326846018658
1530,63,125,7.0,0.1024219223250694
1531,63,97,7.0,0.11674887188461652
1532,63,96,7.0,0.11016744589465177
1533,63,124,7.0,0.17093722449898724
1534,63,68,8.0,0.26519683163023416
1535,63,21,7.0,0.10146088100705991
1536,63,11,8.0,0.13850245033016284
1537,63,83,8.0,0.20897584257052193
1538,63,18,8.0,0.12008208796538401
1539,63,82,8.0,0.221084694636304
1540,64,67,8.0,0.3634185571252096
1541,64,44,7.0,0.23009460707930546
1542,64,1,7.0,0.21413103677153666
1543,65,74,8.0,0.31227083813612183
1544,65,17,7.0,0.21683177101659518
1545,65,16,7.0,0.332447390751765
1546,65,102,7.0,0.20007911011741847
1547,65,131,7.0,0.19626556597066996
1548,65,62,7.0,0.08815004203363827
1549,65,60,7.0,0.20348971372923236
1550,65,19,7.0,0.22699548989177679
1551,65,101,8.0,0.3249243392501108
1552,65,32,7.0,0.27402748654732284
1553,65,1,7.0,0.17131473179823137
1554,65,86,7.0,0.15770346012134087
1555,65,88,7.0,0.1667414850450247
1556,65,100,7.0,0.16073408276920823
1557,65,128,7.0,0.3470193212453305
1558,65,31,7.0,0.4381307358628164
1559,65,2,7.0,0.2888856884407984
1560,65,127,7.0,0.15549162236849604
1561,65,58,7.0,0.12036398159958757
1562,65,15,7.0,0.16351423321609512
1563,65,130,7.0,0.3688857320822779
1564,65,114,7.0,0.254075628841489
1565,66,133,9.0,0.3786981091311697
1566,66,130,9.0,0.3180354235508879
1567,66,132,9.0,0.32042435653215684
1568,66,86,9.0,0.37932198860618205
1569,66,116,9.0,0.3052242956595838
1570,66,118,9.0,0.4641565628429476
1571,66,74,9.0,0.41099071868587334
1572,66,134,8.0,0.22380522572899747
1573,66,87,8.0,0.21423158708275514
1574,66,27,9.0,0.49933257352019783
1575,66,117,9.0,0.3951259950824128
1576,66,89,8.0,0.31322579999163874
1577,66,119,9.0,0.4902877579082869
1578,66,28,9.0,0.4483131300684808
1579,66,30,9.0,0.4905268948034942
1580,66,59,9.0,0.31901516512506745
1581,67,140,10.0,0.4509082622992477
1582,67,112,8.0,0.2951044933904457
1583,67,42,11.0,0.5005169562075428
1584,67,94,11.0,0.5072207660741561
1585,67,167,7.0,0.12444546561565589
1586,67,152,11.0,0.5420348526092612
1587,67,95,9.0,0.2920116862334502
1588,67,57,8.0,0.26143633864166643
1589,67,166,8.0,0.22553316223394568
1590,67,126,12.0,0.5304787956791207
1591,67,58,8.0,0.17876400220133937
1592,67,124,8.0,0.18119057847081305
1593,67,56,8.0,0.2387302239039125
1594,67,40,11.0,0.4799595110062556
1595,67,22,7.0,0.17365089032481196
1596,67,92,8.0,0.26494430066683994
1597,67,39,11.0,0.49982976492272335
1598,67,168,9.0,0.3649724050293646
1599,67,127,11.0,0.46292185602706454
1600,67,93,8.0,0.21116510762956173
1601,67,154,8.0,0.24877469143248823
1602,67,153,11.0,0.5551739062424009
1603,67,2,7.0,0.22934813918397867
1604,67,75,8.0,0.2733824822434605
1605,67,41,9.0,0.30180764670448657
1606,67,125,12.0,0.49771516191285053
1607,67,3,8.0,0.30207276867667
1608,67,77,11.0,0.504503473278863
1609,67,110,8.0,0.2401353003899994
1610,67,23,8.0,0.21559584267380566
1611,67,1,8.0,0.28895729296070005
1612,67,76,11.0,0.49429315803669693
1613,67,59,11.0,0.4228034529810856
1614,67,111,12.0,0.5534836908218579
1615,67,21,7.0,0.22786495803361473
1616,67,139,8.0,0.29953362561629265
1617,68,4,8.0,0.23631474018670445
1618,68,35,8.0,0.23637887479744904
1619,68,104,8.0,0.2937496912547459
1620,68,32,9.0,0.36884995539843674
1621,68,103,8.0,0.3228830610482326
1622,68,75,9.0,0.49407304416332565
1623,68,50,8.0,0.264817767148008
1624,68,88,8.0,0.3273478586563631
1625,68,47,8.0,0.2891401598497462
1626,68,92,8.0,0.3529391928986525
1627,68,136,8.0,0.22601642146869477
1628,68,63,8.0,0.3116784264748894
1629,68,46,8.0,0.3256133032567416
1630,68,137,8.0,0.26893799345523084
1631,68,105,9.0,0.28126665254233096
1632,68,91,8.0,0.2671784181057647
1633,68,118,8.0,0.2590085517632575
1634,68,90,9.0,0.39918920339358727
1635,68,5,8.0,0.24959543653420252
1636,68,48,8.0,0.2997593775758991
1637,68,49,8.0,0.3222076421540524
1638,68,33,8.0,0.27444918642626515
1639,68,62,8.0,0.2607817213792501
1640,68,1,8.0,0.2982207774785523
1641,68,106,8.0,0.28738209522620056
1642,68,120,8.0,0.30152445028725644
1643,68,2,8.0,0.24891571595943648
1644,68,31,8.0,0.3362136690976147
1645,68,122,9.0,0.37524021288029047
1646,68,77,8.0,0.2697087668140337
1647,68,3,8.0,0.25295471371439343
1648,68,134,8.0,0.2742833913353749
1649,68,119,8.0,0.2587340684460996
1650,68,64,8.0,0.30315742805794144
1651,68,17,8.0,0.23615809605711857
1652,68,135,8.0,0.2540256627028305
1653,68,89,8.0,0.28320025531302473
1654,68,34,8.0,0.26142449558752756
1655,68,19,8.0,0.2513595056444066
1656,68,18,8.0,0.2741531772271048
1657,68,121,8.0,0.375350704955396
1658,69,119,9.0,0.3860847417546479
1659,69,78,9.0,0.41138979932682196
1660,69,59,9.0,0.41195870467730006
1661,69,131,9.0,0.3570820540659703
1662,69,90,9.0,0.40549841024730676
1663,69,74,10.0,0.48957202383549636
1664,69,46,9.0,0.360757722142949
1665,69,93,9.0,0.4484393800260301
1666,69,120,10.0,0.5121032971745522
1667,69,3,9.0,0.44043860815628544
1668,69,18,9.0,0.3896171287598467
1669,69,44,9.0,0.38298739232367673
1670,69,45,10.0,0.4903044878287853
1671,69,48,9.0,0.42414994461894
1672,69,47,10.0,0.5317486957999212
1673,69,76,9.0,0.3779409865950918
1674,69,4,9.0,0.3969965559740313
1675,69,91,9.0,0.419357312956248
1676,69,75,9.0,0.4032451475387958
1677,69,63,9.0,0.35741200990553057
1678,69,92,9.0,0.40318071091377194
1679,69,105,10.0,0.5812318540782833
1680,69,61,10.0,0.42561477014797083
1681,69,104,10.0,0.4980875946991193
1682,69,77,9.0,0.4204946729704443
1683,69,89,9.0,0.3801381308825519
1684,69,60,9.0,0.3755410949819484
1685,69,32,9.0,0.3208044629036744
1686,69,20,10.0,0.4828625265570241
1687,69,19,9.0,0.3956245132249824
1688,69,2,9.0,0.402421649404046
1689,70,50,8.0,0.24288171104743117
1690,70,35,8.0,0.30628557460293376
1691,70,5,8.0,0.3130172703699345
1692,70,93,10.0,0.520500199318556
1693,70,17,11.0,0.5641199551148028
1694,70,46,9.0,0.3821746046609296
1695,70,122,11.0,0.6014849759083963
1696,70,138,10.0,0.5506576795597914
1697,70,106,10.0,0.5978030706290077
1698,70,76,10.0,0.5718225517923721
1699,70,92,10.0,0.4375598974963464
1700,70,120,11.0,0.5484984274631937
1701,70,94,9.0,0.37074640034892586
1702,70,47,9.0,0.2861019075613432
1703,70,64,10.0,0.5253808231527858
1704,70,62,9.0,0.42623170053388115
1705,70,108,9.0,0.41522023122159196
1706,70,48,10.0,0.5036025759626024
1707,70,31,10.0,0.6013798211108343
1708,70,77,10.0,0.4712113024524796
1709,70,33,9.0,0.44125787623074625
1710,70,63,10.0,0.48503730282895513
1711,70,2,11.0,0.602832574387288
1712,70,19,11.0,0.5788560755038545
1713,70,137,8.0,0.3320166036906959
1714,70,18,10.0,0.44492156661441556
1715,70,119,11.0,0.5106539880751346
1716,70,107,9.0,0.38183805115704766
1717,70,95,9.0,0.38597926608127986
1718,70,80,9.0,0.42166597954318075
1719,70,78,9.0,0.3558603611696171
1720,70,121,11.0,0.5029832456444248
1721,70,1,11.0,0.6170946225942837
1722,70,134,8.0,0.31736747412941185
1723,70,49,10.0,0.5264068921982868
1724,70,3,10.0,0.4452783357387608
1725,70,4,10.0,0.45651671456986365
1726,70,20,10.0,0.45912209659963366
1727,70,135,9.0,0.45934110048773275
1728,70,136,10.0,0.529221450751794
1729,70,79,9.0,0.35444793189688845
1730,70,32,9.0,0.4531747197606872
1731,71,33,9.0,0.13680432087841723
1732,71,124,9.0,0.12168501943902608
1733,71,140,9.0,0.19843504893176317
1734,71,107,8.0,0.218199584845714
1735,71,65,9.0,0.3543114926595981
1736,71,49,9.0,0.242806686058707
1737,71,122,9.0,0.07471330676797049
1738,71,92,9.0,0.21726316474211071
1739,71,46,9.0,0.20209979335429892
1740,71,76,9.0,0.2291511852053192
1741,71,16,9.0,0.1417784496766266
1742,71,95,9.0,0.21355122289394954
1743,71,35,9.0,0.1232248329100398
1744,71,20,9.0,0.26413603961458837
1745,71,123,9.0,0.0978549549779311
1746,71,4,8.0,0.17376551179828573
1747,71,110,8.0,0.25121907505434227
1748,71,61,8.0,0.3215977594612907
1749,71,91,9.0,0.2362901362328243
1750,71,136,9.0,0.2188686078284273
1751,71,137,9.0,0.18849552172683084
1752,71,32,9.0,0.1147662764157178
1753,71,50,9.0,0.24550140295949796
1754,71,17,9.0,0.15872426806859383
1755,71,64,9.0,0.325396822970454
1756,71,5,9.0,0.2140361821112351
1757,71,80,9.0,0.19891040223084178
1758,71,62,9.0,0.2755956257245382
1759,71,121,9.0,0.10574522259375571
1760,71,34,9.0,0.18295261490465384
1761,71,138,9.0,0.18615808024045172
1762,71,108,9.0,0.2540014901484193
1763,71,125,9.0,0.1347895850543496
1764,71,1,9.0,0.25796788928682135
1765,71,48,9.0,0.2517544500915194
1766,71,31,9.0,0.17009362539152958
1767,71,106,9.0,0.31924286898293947
1768,71,139,9.0,0.1580651264269224
1769,71,77,9.0,0.2003110293215613
1770,71,109,8.0,0.1919337505780549
1771,71,63,9.0,0.322291906553824
1772,71,47,9.0,0.16687146687364224
1773,71,3,9.0,0.2537661796319229
1774,71,93,9.0,0.14046855242239834
1775,72,45,7.0,0.33645061903557616
1776,72,30,7.0,0.34622346250962305
1777,72,59,8.0,0.04945656060422264
1778,72,111,7.0,0.34520582662479704
1779,72,72,8.0,0.3457477394313
1780,72,109,7.0,0.22877229096655774
1781,72,42,7.0,0.1988473460600482
1782,72,31,8.0,0.19838361723195677
1783,72,58,7.0,0.24887939836646328
1784,72,16,7.0,0.2611408257675112
1785,72,83,8.0,0.2358640391283284
1786,72,70,7.0,0.21078135854738012
1787,72,43,7.0,0.18484392095922894
1788,72,29,7.0,0.215084845371787
1789,72,71,7.0,0.22701622047186173
1790,72,85,7.0,0.34620947478098757
1791,72,46,8.0,0.14840036900150733
1792,72,110,7.0,0.23517687327565692
1793,72,112,7.0,0.22581615872321406
1794,73,14,8.0,0.21212892427825
1795,73,26,9.0,0.3043528750860229
1796,73,1,8.0,0.11438941647105244
1797,73,103,7.0,0.0781437317996289
1798,73,102,8.0,0.058408123356015265
1799,73,119,7.0,0.12284085877783942
1800,73,104,8.0,0.12177832220210746
1801,73,117,8.0,0.2106587788806484
1802,73,13,8.0,0.17243304868902865
1803,73,105,8.0,0.12556159708323025
1804,73,101,8.0,0.13353552831554297
1805,73,38,8.0,0.2968088238648114
1806,73,90,7.0,0.18570134279578998
1807,73,39,8.0,0.2388861608142246
1808,73,118,7.0,0.14223277821301122
1809,73,52,8.0,0.12050041746957994
1810,73,77,8.0,0.1563767755340434
1811,73,66,8.0,0.14721919173850584
1812,73,89,8.0,0.17424871000792394
1813,73,15,7.0,0.16463863747774563
1814,73,78,8.0,0.1401385219126317
1815,73,40,8.0,0.3038086416226611
1816,73,116,8.0,0.2359330247741802
1817,73,51,7.0,0.13464449433607192
1818,73,120,7.0,0.1546108346533219
1819,73,65,8.0,0.13783468937726734
1820,74,78,8.0,0.25858968638247337
1821,74,33,8.0,0.23363856153059787
1822,74,46,8.0,0.16682068275270323
1823,74,16,8.0,0.26297181640705053
1824,74,34,8.0,0.1969385370959739
1825,74,63,8.0,0.18887968423508902
1826,74,74,8.0,0.20117058429829904
1827,74,62,8.0,0.12315365429826809
1828,74,15,8.0,0.2610606676313394
1829,74,3,8.0,0.2180128527349679
1830,74,2,8.0,0.17966472453583843
1831,74,4,8.0,0.15286675449991335
1832,74,113,8.0,0.3002479429454235
1833,74,90,8.0,0.15349424039394666
1834,74,47,8.0,0.29666516402761917
1835,74,111,8.0,0.3089583001592436
1836,74,77,8.0,0.19848486961935255
1837,74,17,8.0,0.17996699450961604
1838,74,102,8.0,0.28530585061400093
1839,74,61,8.0,0.12064791855853814
1840,74,45,8.0,0.2342447459206311
1841,74,48,8.0,0.2681658813573583
1842,74,101,8.0,0.1982932353331309
1843,74,89,9.0,0.07304523858600814
1844,74,19,8.0,0.25041107473332574
1845,74,76,8.0,0.14752082695279037
1846,75,2,8.0,0.31952953255851113
1847,75,3,8.0,0.26952794748043013
1848,75,1,8.0,0.24926000621740893
1849,75,127,9.0,0.2555541749174957
1850,75,112,8.0,0.2579930060190551
1851,75,126,8.0,0.2578373249726256
1852,75,100,8.0,0.2730376366930167
1853,75,38,8.0,0.2394945705880349
1854,75,113,8.0,0.3274922838514974
1855,75,17,9.0,0.28050536987989255
1856,75,26,8.0,0.23373955697048884
1857,75,101,8.0,0.3009287154839269
1858,75,18,8.0,0.2882486561463837
1859,75,71,8.0,0.2917266852819025
1860,75,89,8.0,0.260402444381483
1861,75,51,8.0,0.2914890465042328
1862,76,65,10.0,0.4948565409945293
1863,76,42,8.0,0.3168319315566744
1864,76,41,9.0,0.35350605027863896
1865,76,5,8.0,0.13109510768696647
1866,76,78,8.0,0.3187457478343308
1867,76,2,8.0,0.13455182077723768
1868,76,16,8.0,0.2960137697841925
1869,76,30,8.0,0.15048819504312558
1870,76,4,8.0,0.12686195300534098
1871,77,99,10.0,0.4851784082205146
1872,77,67,11.0,0.49366543862409207
1873,77,100,9.0,0.32377393019005757
1874,77,2,8.0,0.22572408660869364
1875,77,29,8.0,0.17564960346397768
1876,77,112,10.0,0.3105280211895711
1877,77,1,8.0,0.22667726005016775
1878,77,66,9.0,0.31865083139271677
1879,77,4,9.0,0.2850136906033165
1880,77,113,9.0,0.22700474314033625
1881,77,17,8.0,0.25166168690154206
1882,77,87,11.0,0.39870680663579217
1883,77,5,8.0,0.21017396658954823
1884,77,111,11.0,0.37628057269755955
1885,77,114,8.0,0.17493156702053325
1886,77,42,10.0,0.29757114992097916
1887,77,3,8.0,0.23268073887317894
1888,78,87,11.0,0.5174517192660236
1889,78,4,12.0,0.6071965706963076
1890,78,15,9.0,0.32731140630303146
1891,78,17,11.0,0.44942134195090366
1892,78,52,11.0,0.47369979626651115
1893,78,28,12.0,0.5137887209409563
1894,78,1,9.0,0.3629252622378898
1895,78,90,11.0,0.3680065567712741
1896,78,29,11.0,0.49746847690042434
1897,78,86,10.0,0.4417060210892447
1898,78,88,8.0,0.19998992231074944
1899,78,3,10.0,0.3995880730685104
1900,78,63,9.0,0.37476793539915926
1901,78,89,13.0,0.4637730814076736
1902,78,40,12.0,0.6159078943899738
1903,80,61,10.0,0.5164975265091976
1904,80,60,9.0,0.31941380632255195
1905,81,2,9.0,0.5427394418790134
1906,81,1,9.0,0.5422358773858392
1907,81,4,9.0,0.5575230071983066
1908,82,105,6.0,0.1904370077932006
1909,82,83,6.0,0.08724582926502399
1910,82,2,6.0,0.17995779409464144
1911,82,16,7.0,0.17865772044049533
1912,82,55,7.0,0.2891373432869558
1913,82,17,6.0,0.13505009828336637
1914,82,31,6.0,0.17405073785464548
1915,82,81,6.0,0.11330381307403989
1916,82,82,6.0,0.0768746274157444
1917,82,20,6.0,0.07263633151005806
1918,82,4,6.0,0.20425167463818514
1919,82,58,6.0,0.1473699332124561
1920,83,56,8.0,0.24874904002679085
1921,83,30,8.0,0.16801676064161322
1922,83,106,8.0,0.22146178201686387
1923,83,72,8.0,0.2349478622664058
1924,83,105,8.0,0.29518760549325296
1925,83,29,8.0,0.218147512964752
1926,83,8,8.0,0.16096651818355712
1927,83,1,8.0,0.20788849580902108
1928,83,16,8.0,0.1966790557880268
1929,83,18,8.0,0.24148289527340389
1930,83,70,8.0,0.28865617097282115
1931,83,71,8.0,0.27356991195160724
1932,83,58,8.0,0.24303856987916664
1933,83,57,8.0,0.2035073860000502
1934,83,17,8.0,0.20026935224719866
1935,84,114,8.0,0.2890015103587261
1936,84,9,8.0,0.299947521076245
1937,84,11,8.0,0.2724057433851281
1938,84,95,9.0,0.3801582096053327
1939,84,35,9.0,0.3829613936083597
1940,84,117,8.0,0.2685948903584419
1941,84,13,8.0,0.3021926815077629
1942,84,93,9.0,0.40987673486078663
1943,84,49,9.0,0.36005599483046485
1944,84,12,8.0,0.35284984135193187
1945,84,63,8.0,0.2800868890328931
1946,84,106,8.0,0.30804499543427266
1947,84,48,9.0,0.3183615206943075
1948,84,1,9.0,0.37977459623790866
1949,84,94,8.0,0.32662752904624887
1950,84,10,8.0,0.368347658144136
1951,84,91,9.0,0.39075445647839624
1952,84,34,8.0,0.3213408843557374
1953,84,66,8.0,0.28991163841540557
1954,84,2,9.0,0.38165101797917594
1955,84,118,8.0,0.2964159796941499
1956,84,22,8.0,0.3384406939943439
1957,84,116,8.0,0.25806175162915457
1958,84,64,8.0,0.2865495178251192
1959,84,80,9.0,0.36170424133741164
1960,84,47,8.0,0.33884305973337475
1961,85,3,7.0,0.16815910750010132
1962,85,17,7.0,0.15898590577243266
1963,85,2,7.0,0.17571372283508196
1964,85,4,7.0,0.14227397729497418
1965,85,16,7.0,0.18462535105210068
1966,86,74,9.0,0.40940658342414515
1967,86,89,9.0,0.28286668774340884
1968,86,90,8.0,0.35070892309675206
1969,86,73,9.0,0.38458238192438815
1970,86,75,9.0,0.37307567134658676
1971,86,16,10.0,0.4375214819173575
1972,86,37,8.0,0.39413427566166
1973,87,124,9.0,0.20290139016241418
1974,87,95,10.0,0.4431834598921258
1975,87,97,8.0,0.1651380646920263
1976,87,109,8.0,0.10829729713706708
1977,87,96,9.0,0.27580579466625627
1978,87,82,8.0,0.12251482200592909
1979,87,123,10.0,0.3477313955782616
1980,87,125,8.0,0.14113786613742862
1981,87,98,9.0,0.2691471728631043
1982,87,111,9.0,0.234010269482205
1983,87,19,9.0,0.2470228836274975
1984,87,81,9.0,0.21945096280888293
1985,87,16,8.0,0.2015755562779644
1986,87,15,10.0,0.35191344110480705
1987,87,122,10.0,0.47193637946250944
1988,87,2,7.0,0.06983860538800282
1989,87,17,8.0,0.16193725213220359
1990,87,66,8.0,0.12844356883566382
1991,87,18,8.0,0.171057634816532
1992,87,68,9.0,0.2309553664732696
1993,87,110,9.0,0.24533587083629443
1994,87,3,7.0,0.10415774276944251
1995,88,41,8.0,0.3182474112327671
1996,88,56,8.0,0.2884156421431039
1997,88,123,8.0,0.2672689514320412
1998,88,78,9.0,0.32562651115015756
1999,88,4,8.0,0.24222706173034397
2000,88,126,8.0,0.1843053699720025
2001,88,43,8.0,0.2174626891607724
2002,88,16,8.0,0.3026663158751274
2003,88,3,8.0,0.2722512985894227
2004,88,19,8.0,0.20668842627339018
2005,88,15,8.0,0.2776377934896211
2006,88,89,8.0,0.23159598772933104
2007,88,2,8.0,0.32038362989198127
2008,88,17,8.0,0.25191917452369056
2009,88,103,8.0,0.20539622493074283
2010,88,40,8.0,0.2515606241701506
2011,88,90,8.0,0.2861167425668459
2012,88,101,8.0,0.21763928948140027
2013,88,69,9.0,0.30233923476399893
2014,88,57,8.0,0.193438775062363
2015,88,32,8.0,0.3273151985898331
2016,88,1,8.0,0.2946837721342621
2017,88,42,8.0,0.31136896232465744
2018,88,88,8.0,0.23904508076421097
2019,89,78,8.0,0.16954655851218628
2020,89,63,9.0,0.08153159347690783
2021,89,51,8.0,0.11492421355318848
2022,89,2,8.0,0.07493526021107712
2023,89,77,9.0,0.17470787286921802
2024,89,14,8.0,0.12143579700079996
2025,89,50,8.0,0.08254162065756614
2026,89,100,8.0,0.13429094351632165
2027,89,75,8.0,0.1390598629147452
2028,89,76,9.0,0.1949711145055148
2029,91,106,8.0,0.17365771758501589
2030,91,105,9.0,0.21164073111402046
2031,91,25,9.0,0.20538512591569574
2032,91,107,8.0,0.19848124485223645
2033,91,27,9.0,0.15394753822794555
2034,92,89,9.0,0.3401050640093663
2035,92,87,9.0,0.3742532660621477
2036,92,104,9.0,0.3401115905681075
2037,92,70,9.0,0.364392655588708
2038,92,115,9.0,0.3694249326763772
2039,92,88,9.0,0.41802002891596624
2040,92,49,9.0,0.44544746511899264
2041,92,72,9.0,0.45451625807884144
2042,92,134,9.0,0.45757818711613174
2043,92,118,9.0,0.4416744176244796
2044,92,101,9.0,0.4152105558870106
2045,92,130,9.0,0.4847045345734409
2046,92,131,9.0,0.43865551721357204
2047,92,119,11.0,0.5474851210066501
2048,92,61,10.0,0.392470607332232
2049,92,2,8.0,0.44429220579947165
2050,92,3,9.0,0.3930075033055126
2051,92,100,9.0,0.46419772511431523
2052,92,133,9.0,0.46003585844118483
2053,92,50,10.0,0.4570944489951288
2054,92,74,9.0,0.39502383949746833
2055,92,19,9.0,0.42970926801103204
2056,92,102,9.0,0.4695233945588314
2057,92,117,9.0,0.5300848109231165
2058,92,71,9.0,0.49351743119589275
2059,92,46,9.0,0.3082006944586387
2060,92,86,9.0,0.38637049909695514
2061,92,48,9.0,0.37734727708692645
2062,92,132,9.0,0.4051385154843367
2063,92,85,9.0,0.45241517656454117
2064,92,5,9.0,0.3714663936476059
2065,92,73,9.0,0.39093961157614115
2066,92,4,9.0,0.41238669613335965
2067,92,103,9.0,0.47227218797427317
2068,92,116,9.0,0.5028282217519301
2069,93,117,9.0,0.24342185330722518
2070,93,3,9.0,0.2525325651777468
2071,93,17,8.0,0.20083756959802962
2072,93,18,9.0,0.2754070223177732
2073,93,116,8.0,0.14761287335977047
2074,93,58,8.0,0.19823078737931732
2075,93,4,10.0,0.37243985890630493
2076,93,16,9.0,0.2704081295611286
2077,93,99,8.0,0.1486956312363489
2078,93,113,9.0,0.20934983871112575
2079,93,60,9.0,0.283787138761781
2080,93,73,8.0,0.22521380965234614
2081,93,131,8.0,0.25880720114359607
2082,93,129,8.0,0.2170169104693703
2083,93,30,9.0,0.2500107075348868
2084,93,43,9.0,0.2520564525510148
2085,93,15,9.0,0.26286299164589944
2086,93,76,9.0,0.2533682086834933
2087,93,115,8.0,0.16422517165165493
2088,93,114,8.0,0.24717793658310996
2089,93,59,9.0,0.2595807478873341
2090,93,102,8.0,0.12239645957154553
2091,93,130,8.0,0.19215164413333988
2092,93,128,9.0,0.25694885159636216
2093,93,98,9.0,0.2122691487426943
2094,93,1,9.0,0.2344013797453267
2095,93,31,10.0,0.35351278237625433
2096,93,132,9.0,0.3173819011455335
2097,93,87,9.0,0.3488401276159183
2098,93,74,8.0,0.19086651090087756
2099,93,32,9.0,0.3096203245255163
2100,93,44,9.0,0.30173823822900314
2101,93,2,10.0,0.3157514554676258
2102,93,75,8.0,0.20739786625566442
2103,93,45,9.0,0.23079326637015674
2104,93,61,8.0,0.22076697679312662
2105,93,100,8.0,0.08855229396349154
2106,93,101,9.0,0.1443473552836183
2107,93,57,8.0,0.2747799853338817
2108,94,96,8.0,0.2801128487683568
2109,94,56,8.0,0.33183165766157774
2110,94,110,8.0,0.3135213225136291
2111,94,112,9.0,0.3560392303102794
2112,94,69,8.0,0.2651291633693713
2113,94,57,9.0,0.375161764566725
2114,94,128,8.0,0.2864702678239207
2115,94,2,8.0,0.26222697575691223
2116,94,1,8.0,0.22468353614897138
2117,94,111,8.0,0.29074538640429115
2118,94,83,9.0,0.3051081676560397
2119,94,42,9.0,0.3177815724176894
2120,94,27,10.0,0.5089062894159923
2121,94,30,9.0,0.346647788147112
2122,94,129,9.0,0.3084560265641288
2123,94,95,8.0,0.284091653859364
2124,94,29,8.0,0.3376277621085216
2125,94,82,8.0,0.27734733565497355
2126,94,70,8.0,0.291064577213599
2127,94,58,9.0,0.38738724171480854
2128,94,28,9.0,0.34362507950166027
2129,94,3,9.0,0.3313305875690239
2130,95,61,8.0,0.3575217984430104
2131,95,1,8.0,0.2826452912321485
2132,95,39,8.0,0.32153822349869116
2133,95,27,8.0,0.2989993078599078
2134,96,231,11.0,0.2602003463905809
2135,96,201,11.0,0.3213368358264033
2136,96,181,11.0,0.31643204374219935
2137,96,314,11.0,0.26223129099895276
2138,96,180,11.0,0.3909523927948608
2139,96,199,11.0,0.42284462414660096
2140,96,216,11.0,0.22784478281054696
2141,96,272,11.0,0.34005124822097443
2142,96,144,10.0,0.3380174454800678
2143,96,183,10.0,0.292881357763549
2144,96,182,11.0,0.3635075594169891
2145,96,198,11.0,0.23251027249924788
2146,96,215,10.0,0.3716481544648757
2147,96,167,10.0,0.459766656195391
2148,96,315,10.0,0.4891802158653891
