,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size
2344,101.0,122.0,0.08153062273511393,0.6404684371790514,13.0,1498.4615384615383,31.0,0.1914213618557225,0.4203713296108864,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2345,101.0,109.0,0.0911534831983015,0.6386804529781878,15.0,2084.333333333333,29.0,0.1201427661223199,0.44185365011012334,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2346,101.0,76.0,0.08654866614497712,0.6392006718531509,13.0,1353.5384615384614,29.0,0.1358091938705676,0.4303697679408052,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2347,101.0,121.0,0.10130052059926864,0.6342682333997797,7.0,626.2857142857142,29.0,0.10839795091104183,0.43143783614292897,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2348,101.0,16.0,0.12437679040318425,0.6181823458494202,11.0,2601.181818181818,29.0,0.130659006368751,0.4052976779362635,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2349,101.0,63.0,0.09976166565500576,0.641265231022062,7.0,2255.5714285714284,29.0,0.11440324213291216,0.4656370039211769,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2350,101.0,62.0,0.11390693000473905,0.629833555673686,15.0,2503.2,29.0,0.09850533852756532,0.44741776659253696,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2351,101.0,20.0,0.0714345836614416,0.6500896505445248,14.0,1490.857142857143,31.0,0.14693079312863572,0.4441308623814704,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2352,101.0,19.0,0.07520086383190239,0.6463798670926388,12.0,1821.083333333333,31.0,0.11999607077572776,0.4376834199942821,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2353,101.0,5.0,0.07653455068446564,0.6457177798875422,10.0,976.2,31.0,0.17086475470892598,0.43028466740482396,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2354,101.0,17.0,0.07280848555765461,0.6451382987459648,17.0,1618.8823529411764,31.0,0.17386199284769785,0.4283869586930156,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2355,101.0,137.0,0.09293341246657916,0.6368652748172043,16.0,1752.375,31.0,0.1643183591067143,0.4285023931070292,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2356,101.0,91.0,0.08332561893854795,0.6435784965253974,16.0,1227.0,29.0,0.13054804178380774,0.4362566303116992,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2357,101.0,46.0,0.07648449551119632,0.6388055685780024,15.0,1116.3333333333333,31.0,0.1951135357303212,0.4124591032809032,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2358,101.0,92.0,0.08567374040197494,0.6429206464774926,18.0,1530.7777777777774,29.0,0.11212285700117293,0.4490953806694275,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2359,101.0,49.0,0.0922392376727623,0.6321300091239035,11.0,1699.0,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2360,101.0,49.0,0.0922392376727623,0.6321300091239035,11.0,1699.0,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2361,101.0,49.0,0.0922392376727623,0.6321300091239035,11.0,1699.0,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2362,101.0,49.0,0.0922392376727623,0.6321300091239035,11.0,1699.0,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2363,101.0,49.0,0.0922392376727623,0.6321300091239035,12.0,2030.833333333333,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2364,101.0,49.0,0.0922392376727623,0.6321300091239035,12.0,2030.833333333333,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2365,101.0,49.0,0.0922392376727623,0.6321300091239035,12.0,2030.833333333333,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2366,101.0,49.0,0.0922392376727623,0.6321300091239035,12.0,2030.833333333333,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2367,101.0,49.0,0.0922392376727623,0.6477985942028957,11.0,1699.0,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2368,101.0,49.0,0.0922392376727623,0.6477985942028957,11.0,1699.0,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2369,101.0,49.0,0.0922392376727623,0.6477985942028957,11.0,1699.0,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2370,101.0,49.0,0.0922392376727623,0.6477985942028957,11.0,1699.0,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2371,101.0,49.0,0.0922392376727623,0.6477985942028957,12.0,2030.833333333333,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2372,101.0,49.0,0.0922392376727623,0.6477985942028957,12.0,2030.833333333333,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2373,101.0,49.0,0.0922392376727623,0.6477985942028957,12.0,2030.833333333333,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2374,101.0,49.0,0.0922392376727623,0.6477985942028957,12.0,2030.833333333333,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2375,101.0,49.0,0.0739587792972271,0.6321300091239035,11.0,1699.0,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2376,101.0,49.0,0.0739587792972271,0.6321300091239035,11.0,1699.0,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2377,101.0,49.0,0.0739587792972271,0.6321300091239035,11.0,1699.0,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2378,101.0,49.0,0.0739587792972271,0.6321300091239035,11.0,1699.0,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2379,101.0,49.0,0.0739587792972271,0.6321300091239035,12.0,2030.833333333333,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2380,101.0,49.0,0.0739587792972271,0.6321300091239035,12.0,2030.833333333333,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2381,101.0,49.0,0.0739587792972271,0.6321300091239035,12.0,2030.833333333333,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2382,101.0,49.0,0.0739587792972271,0.6321300091239035,12.0,2030.833333333333,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2383,101.0,49.0,0.0739587792972271,0.6477985942028957,11.0,1699.0,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2384,101.0,49.0,0.0739587792972271,0.6477985942028957,11.0,1699.0,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2385,101.0,49.0,0.0739587792972271,0.6477985942028957,11.0,1699.0,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2386,101.0,49.0,0.0739587792972271,0.6477985942028957,11.0,1699.0,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2387,101.0,49.0,0.0739587792972271,0.6477985942028957,12.0,2030.833333333333,31.0,0.16671736747476118,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2388,101.0,49.0,0.0739587792972271,0.6477985942028957,12.0,2030.833333333333,31.0,0.16671736747476118,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2389,101.0,49.0,0.0739587792972271,0.6477985942028957,12.0,2030.833333333333,31.0,0.1445624347199521,0.4076386513287735,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2390,101.0,49.0,0.0739587792972271,0.6477985942028957,12.0,2030.833333333333,31.0,0.1445624347199521,0.435573737551706,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2391,101.0,106.0,0.10163093258320208,0.6347037661726719,14.0,1466.0714285714291,29.0,0.13742872769114772,0.4321859685402608,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2392,101.0,31.0,0.08229010292084414,0.636936133718047,16.0,1371.8125,29.0,0.1558517744690935,0.4138255198028255,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2393,101.0,110.0,0.07870050593763,0.6459893940730846,14.0,1245.0,29.0,0.12772999682586136,0.4450513319334751,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2394,101.0,18.0,0.08280513004123649,0.6334887771669402,12.0,1416.0,31.0,0.15214883853177255,0.39726251571674986,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2395,101.0,123.0,0.07347696918245578,0.640930544144023,14.0,1537.7857142857142,31.0,0.18919727793034485,0.4118348479744248,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2396,101.0,107.0,0.07480502835917753,0.6460408409593618,13.0,1941.4615384615383,31.0,0.17437320294082048,0.4420573954888787,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2397,101.0,93.0,0.10315198697285917,0.6353525452998019,11.0,1757.0,29.0,0.12667557245237918,0.4293406087565789,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2398,101.0,138.0,0.0712409266074911,0.6513136916390538,14.0,1227.142857142857,31.0,0.13701293134179862,0.4479569200117817,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2399,101.0,79.0,0.09280006842883896,0.6364904035947888,9.0,1774.666666666667,31.0,0.1738890091937279,0.4355168323964662,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2400,101.0,47.0,0.09081020453306264,0.6374656348399808,19.0,1033.578947368421,29.0,0.13908911058583612,0.4296528303179341,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2401,101.0,32.0,0.08593452389118664,0.6407293592452542,15.0,1104.6666666666667,29.0,0.1608643394938941,0.4344099858956834,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2402,101.0,77.0,0.07925829850676896,0.6416128021879606,12.0,1352.9166666666667,29.0,0.1429104663370806,0.423674358831089,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2403,101.0,3.0,0.0820737098412136,0.6466441500342848,13.0,1642.8461538461538,31.0,0.1745904239133065,0.4461890185919598,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2404,101.0,125.0,0.07693023345348116,0.6505520979297881,9.0,2670.555555555556,31.0,0.1546272578042394,0.4587394805953889,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2405,101.0,50.0,0.10363683254661024,0.6247439396804221,11.0,2358.0,31.0,0.21305484070143355,0.3951975543062329,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2406,101.0,4.0,0.0833138123351974,0.6443161606626916,10.0,1631.4,29.0,0.16458577457690576,0.4413160261918761,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2407,101.0,33.0,0.0789431023000114,0.6467271822013343,12.0,1138.8333333333333,29.0,0.11255753261231566,0.4488559517752742,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2408,101.0,136.0,0.10195669469816822,0.6326760875028713,11.0,2122.090909090909,29.0,0.14005496115297975,0.427581501090829,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2409,101.0,94.0,0.08583938179178563,0.6397521314822926,10.0,1511.6,29.0,0.15427542625205015,0.4321010656650795,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2410,101.0,48.0,0.08824343944088181,0.6383405397674706,15.0,1736.466666666667,29.0,0.17785527176617286,0.4333830342403749,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2411,101.0,140.0,0.07216170581189127,0.6477995143879669,11.0,1940.1818181818185,31.0,0.08785375642341119,0.4373267916468205,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2412,101.0,78.0,0.08215805759795035,0.6379108379094816,15.0,2047.666666666667,29.0,0.15369229923477626,0.4238941915328052,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2413,101.0,2.0,0.08063005256035913,0.6425834381431647,11.0,1648.2727272727273,31.0,0.2363621890831293,0.4321354612785252,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2414,101.0,80.0,0.10854700355417957,0.6273907547599449,13.0,2241.692307692308,31.0,0.11893090882484733,0.4168316367018508,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2415,101.0,108.0,0.08459325656911505,0.6385998777185036,16.0,1459.125,31.0,0.1632559712024852,0.4157924006340585,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2416,101.0,124.0,0.07096506310068186,0.6502268438703258,11.0,1053.0,31.0,0.15955668366938572,0.44314007017933976,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2417,101.0,61.0,0.08383594650112394,0.6424421144673799,14.0,1368.7142857142858,29.0,0.139212683165996,0.43168940622182544,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2418,101.0,35.0,0.10154404967752828,0.6330459106402068,10.0,1502.4,29.0,0.12274150796711696,0.4280211616841007,1.0,1.0,4,3.0,4.0,2.0,2.0,17.0,none,no,none,29.72,4.44,23.47,37.36
2419,102.0,136.0,0.08675036148269824,0.6139343006749269,17.0,1198.5294117647059,29.0,0.26354099420398197,0.3620955860806231,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2420,102.0,33.0,0.09348350602407286,0.6191685475671062,13.0,1078.0,31.0,0.19768749048466333,0.3737439096390213,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2421,102.0,123.0,0.08414611183677788,0.6223125169380568,11.0,812.4545454545455,31.0,0.10392787790759836,0.371676041964163,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2422,102.0,31.0,0.09885420064172364,0.6164930203692855,16.0,866.5625,29.0,0.17044168497904374,0.3762946325468813,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2423,102.0,19.0,0.12781144629198368,0.605552453642346,13.0,702.2307692307692,29.0,0.08063593546616339,0.36702724997039377,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2424,102.0,16.0,0.08191196476965211,0.6125739497040553,13.0,1055.3846153846157,31.0,0.2590077040345854,0.3519528138035459,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2425,102.0,48.0,0.07341691374074928,0.6279750787577043,13.0,951.4615384615383,31.0,0.20167032300295604,0.3771161226253675,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2426,102.0,125.0,0.09710327774178558,0.6127987206151524,12.0,945.4166666666664,31.0,0.1617099751198649,0.3650533855507575,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2427,102.0,49.0,0.09559320768339616,0.6174139690621689,13.0,860.6153846153846,29.0,0.1740597120947723,0.3668758923679099,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2428,102.0,108.0,0.07203238983046646,0.6327430415066062,10.0,1215.3,31.0,0.21479441028254345,0.386459604701656,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2429,102.0,32.0,0.08569711625474445,0.6237028726652711,9.0,896.5555555555555,31.0,0.09226406095954308,0.3796075293607095,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2430,102.0,137.0,0.1013998234406634,0.6225389930563549,10.0,946.7,29.0,0.1595165428772763,0.3910712299740695,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2431,102.0,20.0,0.07274858175179183,0.6234120543714179,11.0,1289.4545454545455,31.0,0.17562619164462168,0.3665571826012941,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2432,102.0,2.0,0.10922875928910372,0.6085627018109341,16.0,1163.75,29.0,0.20290783723362205,0.3621136698967592,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2433,102.0,124.0,0.09266219265733748,0.622891949061136,14.0,547.4285714285714,31.0,0.068330898265996,0.3888954827763336,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2434,102.0,46.0,0.0908719048354921,0.6241235102747569,16.0,876.4375,31.0,0.16044016232034025,0.3819776131730089,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2435,102.0,50.0,0.08430218716072423,0.6187860996904331,12.0,1324.0,29.0,0.2410924780383138,0.3683694596265369,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2436,102.0,110.0,0.09275919588614236,0.6241506174440765,11.0,577.0909090909091,31.0,0.09986480133480924,0.3839721691467393,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2437,102.0,1.0,0.0806188777935917,0.6219612385200433,15.0,991.7333333333332,31.0,0.22770979925171025,0.3693560119172172,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2438,102.0,91.0,0.0997718105974067,0.6191441096887014,7.0,1290.7142857142858,29.0,0.2084834645021067,0.3785872614213696,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2439,102.0,76.0,0.10165144592987832,0.6120180784999862,10.0,957.8,31.0,0.14786974980873152,0.3679711180829549,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2440,102.0,62.0,0.08891343019941414,0.6253389469061983,10.0,1145.6,29.0,0.1976646594774449,0.3854312406475177,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2441,102.0,5.0,0.09826046453879893,0.6106810547716317,13.0,1388.3076923076926,31.0,0.260428802265378,0.359405404073992,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2442,102.0,107.0,0.10204072828936599,0.6209999337116071,8.0,1055.125,31.0,0.20748616715047444,0.3810361506778621,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2443,102.0,140.0,0.08227156353371635,0.6270874813291806,11.0,813.8181818181819,31.0,0.17460177930233026,0.3800971799241489,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2444,102.0,139.0,0.10365977060193003,0.6223961755470653,14.0,1037.642857142857,29.0,0.1464500141705125,0.3926155794681899,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2445,102.0,92.0,0.08503206393234501,0.6257453994931259,9.0,815.5555555555555,31.0,0.17135811897505832,0.3840662373860206,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2446,102.0,106.0,0.09120450628009512,0.6228212428951023,1.0,521.0,29.0,0.2417506241116093,0.3812945909783278,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2447,102.0,61.0,0.09412994372623963,0.6276451399122107,13.0,794.3846153846154,29.0,0.12541385202728728,0.4011233437117069,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2448,102.0,95.0,0.08646197571788243,0.6258126708250072,11.0,983.6363636363636,31.0,0.11860273641680726,0.3872766480926429,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2449,102.0,35.0,0.10083560830530497,0.6161550418264654,10.0,1651.7,31.0,0.17258934930887462,0.3695822350670114,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2450,102.0,17.0,0.09157723721728216,0.6162329755565208,15.0,1402.466666666667,31.0,0.20947108760285324,0.3670010221618161,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2451,102.0,64.0,0.0986584999985284,0.6208410712998331,10.0,890.2,29.0,0.10540574025104248,0.38053194524652495,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2452,102.0,34.0,0.07539527184931658,0.6300140141870205,12.0,1329.9166666666667,31.0,0.13114344432244926,0.3846156879640429,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2453,102.0,65.0,0.09267469689429238,0.6232058328052623,9.0,763.2222222222223,29.0,0.09119193944816027,0.38449485079208895,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2454,102.0,138.0,0.099990857071626,0.6208574285523825,11.0,789.7272727272727,29.0,0.1352135663330042,0.3801286668332574,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2455,102.0,47.0,0.10562405419253017,0.6132919662195637,14.0,912.2142857142856,29.0,0.13594781799266056,0.373476846057572,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2456,102.0,79.0,0.08932137964448922,0.618412686547147,15.0,875.0,31.0,0.07250583405289429,0.3673471222123461,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2457,102.0,63.0,0.08822981362316168,0.6164492698244237,14.0,1032.5,31.0,0.20041939337836365,0.3630035177127655,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2458,102.0,77.0,0.07910638006245721,0.6207751078274031,11.0,1134.8181818181818,31.0,0.08773597075126187,0.3681159221556945,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2459,102.0,78.0,0.08070548195231195,0.620161744038567,13.0,637.3846153846154,31.0,0.06878980181588176,0.3667461835285213,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2460,102.0,18.0,0.09844473302112336,0.616408502899619,13.0,701.1538461538463,31.0,0.18276044093891566,0.3707249542750705,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2461,102.0,80.0,0.09249257372830504,0.6239594610693204,14.0,927.1428571428572,31.0,0.08638920086907116,0.3824528095951904,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2462,102.0,109.0,0.07121672777771487,0.6311773210119536,13.0,1024.1538461538462,31.0,0.21232191467700864,0.3857921990408768,1.0,0.0,1,1.0,3.0,0.0,2.0,8.0,none,no,none,25.41,4.14,18.14,32.02
2463,103.0,123.0,0.08377561118742652,0.6193928294288797,15.0,1154.9333333333334,31.0,0.21913306723334766,0.3692192052255589,1.0,0.0,1,1.0,2.0,1.0,2.0,8.0,none,no,none,27.92,3.04,22.4,30.95
2464,103.0,49.0,0.07990388230979725,0.6304480157158061,16.0,1064.4375,31.0,0.20732089197361997,0.3926133507235024,1.0,0.0,1,1.0,2.0,1.0,2.0,8.0,none,no,none,27.92,3.04,22.4,30.95
