Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Mean_hep_size,Min_hep_size,Max_hep_size,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg,Inflammation
82.0,0.18574766355140188,0.823813927854441,0.7323780409340204,0.4850125285163993,0.8232794692512765,0.0,0.11408781743011291,0.9379321566683313,0.0,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.35714285714285715,0.6023351648351656,0.4610951008645534,0.042663665081151755,0.951378809869376,0.0,0.0,0.09451219512195136,0.06976744186046512,0.07142857142857142,0.7111251593785122
83.0,0.19177570093457946,0.48850513737716283,0.6072628484513583,0.4540184748868694,0.7943513337650723,0.2537690308206462,0.23452784803454513,0.405652272182511,1.0,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.7142857142857143,0.42651098901098916,0.23054755043227632,0.038778548346102136,0.28326076439283987,0.0,0.7272727272727273,0.3719512195121951,0.3488372093023256,0.42857142857142855,0.6537266704568044
84.0,0.2358375269590223,0.1973637179746736,0.615369098136168,0.4698193649725121,0.17478789734716543,0.3093204604530264,0.4104671676510963,0.32522093978275923,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.0,0.6,0.42857142857142855,0.41483516483516436,0.15417867435158425,0.027123198140953535,0.4436381228834059,0.0,0.5454545454545454,0.3689024390243905,0.6046511627906976,0.6607142857142857,0.17720705204279616
85.0,0.026915887850467293,0.4594024038741637,0.7525806867817485,0.6411982497475597,0.3625535173383471,0.14266617155588573,0.13099569111060588,0.5591479054556073,,,,,,,,,,,,0.9954039671020803,1.0,0.0,0.20121951219512213,0.37209302325581395,0.4642857142857143,0.44913556305564656
86.0,0.2643524699599466,0.3546068563437169,0.44853222273515797,0.08695164366655447,0.10983553043103884,0.41753753116545533,0.49579467592885595,0.24359763918696703,,,,,,,,,,,,0.6156265118529269,0.0,0.2727272727272727,,,,0.038909677664979665
87.0,0.2968776550552252,0.35702637139417254,0.791347249963005,0.3488265352957376,0.4425264859700163,0.3747425986564494,0.23333398810951816,0.5668688203365622,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.4,0.14285714285714285,1.0,0.9236311239193087,0.054210086779710204,0.9554910498306725,1.0,0.0,,,,0.30388985227942017
88.0,0.2115070093457944,0.35448080138393634,0.5044286846537681,0.27382755525636715,0.306397434769407,0.27775714816190117,0.30367332982608786,0.27036817842267863,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.35714285714285715,0.597527472527473,0.23126801152737703,0.04259104607675832,0.5856313497822931,0.0,,0.39634146341463405,0.6976744186046512,0.7321428571428571,0.16944579617658254
89.0,0.23803738317757012,0.46229281705022107,0.6877821374119572,0.422416694715584,0.5480378519135244,0.31689565540289655,0.07630065144076228,0.46811513543243716,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.8,0.5714285714285714,0.5171703296703298,0.4618155619596541,0.023238081405903888,0.6170778906627963,0.0,0.2727272727272727,0.37804878048780494,0.5348837209302325,0.6964285714285714,0.40760893591740793
90.0,,,,,,,,,,,,,,,,,,,,0.8122883405902274,0.0,0.09090909090909091,0.09756097560975628,0.11627906976744186,0.17857142857142858,
91.0,0.30280373831775703,0.2814031523789967,0.8017103186497201,0.3567822282059913,0.40759060302772704,0.33962124025250645,0.1594850856237634,0.5328551115073165,0.5,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,0.4,0.7142857142857143,0.5425824175824177,0.15417867435158503,0.04266366508115173,0.5561199806482825,1.0,0.36363636363636365,,,,0.26588993229745705
92.0,0.33248331108144197,0.26534851471916465,0.5971497743126725,0.6214037281018095,0.7827616950100655,0.4348522624794442,0.5706211880128219,0.34088567930551245,0.0,0.0,0.25,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.42857142857142855,0.41964285714285793,0.38544668587896336,0.01942558367524787,0.9373488147073052,1.0,0.0,0.21646341463414662,0.32558139534883723,0.42857142857142855,0.8421538111198779
93.0,0.28339324227174695,0.3964428884506773,0.5166077018305746,0.5572384905942631,0.3888895354989121,0.3714759061955498,0.25911856106220016,0.3074013981611555,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.5,0.4890109890109896,0.3847262247838621,0.027123198140953573,0.6342525399129173,1.0,0.2727272727272727,,,,0.41274584635660466
94.0,0.2626593033135089,0.41287798397738457,0.41648342160937923,0.32727986699713396,0.28537289419654766,0.35063970563413577,0.3946517525819047,0.23381902201206742,0.5,0.5,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6,0.5,0.6881868131868142,0.07708933717579226,0.031044624378199718,0.18722786647314948,0.0,0.8181818181818182,0.4146341463414638,0.6511627906976745,0.6428571428571429,0.19129867743461137
95.0,0.12616822429906543,0.5096209869312422,0.47531328255953303,0.7250645125098172,0.432224900854445,0.27144448570367624,0.38799544699323646,0.31643372917584367,,,,,,,,,,,,0.9627479438800194,1.0,0.0,,,,0.558122598667883
100.0,0.28872782757962995,0.22735874217189778,0.7948407693807528,0.5676757407776306,0.3886750362682606,0.1840978500572156,0.4034878451860844,0.48093813533305063,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8,0.7857142857142857,0.26923076923076855,0.15417867435158425,0.023274390908100732,0.0,0.0,1.0,,,,0.41424696156817375
101.0,0.25175817757009344,0.2683054716695229,0.9271679863601617,0.4274304386850668,0.5874203669941161,0.20894912736724852,0.11284583077744016,0.6950113721058199,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.4,0.9285714285714286,0.738324175824176,0.5381844380403472,0.0504338985512509,0.9596032897919691,0.0,0.0,,,,0.4672336141712227
102.0,0.2867459643160578,0.31341346810114523,0.7876804367742236,0.41346654019154866,0.3150222168563644,0.20602234750025325,0.1323868810148806,0.5121886784245007,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.0,0.4,0.2857142857142857,0.4423076923076923,0.15417867435158425,0.031044624378199718,0.6623125302370585,1.0,0.36363636363636365,,,,0.2626765525468607
103.0,0.28125,0.24657279552010625,0.8243708296040442,0.456905175960208,0.38472461069488467,0.25092833271444487,0.38064405650168015,0.527028338282402,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2857142857142857,0.614697802197803,0.46109510086455263,0.02715950764315029,0.9668601838413159,0.0,0.0,,,,0.3402879411717492
104.0,0.288813656303643,0.35786390013400826,0.7691061738391286,0.6227432070101685,0.3679050293447401,0.20574126419970146,0.1345142918301654,0.5048434433354493,0.5,0.0,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.42857142857142855,0.40109890109889895,0.34365994236311154,0.031044624378199718,0.9380745041122399,0.0,0.0,0.11890243902439072,0.4418604651162791,0.23214285714285715,0.4419983558075622
105.0,0.2880841121495327,0.16583626090503795,0.7163590793950344,0.23718164478851117,0.31256855699593067,0.29417007055328637,0.08609438862907004,0.3951765901263606,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.4,0.21428571428571427,0.7953296703296693,0.5381844380403469,0.050433898551250717,0.7723754233188196,0.0,0.09090909090909091,,,,0.14910998033617442
106.0,0.2880841121495327,0.13099579258782126,0.9361119735066936,0.3910580051610008,0.7193374101287283,0.2896249535833642,0.21244879289938617,0.6265789892626525,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.35714285714285715,0.6545329670329676,0.5381844380403469,0.038742238843905576,0.28350266086115145,0.0,0.7272727272727273,0.3902439024390245,0.6046511627906976,0.7142857142857143,0.5068357662854462
107.0,0.2986857476635514,0.14558741095125144,0.8069190360755631,0.5123602228953963,0.3257368998853529,0.2682881544745638,0.14522977663468348,0.4711145673225413,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.4,0.07142857142857142,0.6098901098901096,0.46109510086455263,0.027123198140953597,0.6727140783744557,0.0,0.18181818181818182,0.36585365853658613,0.5348837209302325,0.625,0.32438073107987764
108.0,0.348290703393999,0.0757768769991852,1.0,0.12245566794805933,0.24246771002377512,0.3671311587546662,0.23433236820440703,0.6690107652480317,0.0,0.5,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.42857142857142855,0.6243131868131855,0.6930835734870316,0.034929741113249334,0.7520561199806483,0.0,0.09090909090909091,,,,0.06939763087081996
109.0,0.27774532710280375,0.31608572081720504,0.8729345481959778,0.2723082389019784,0.3423220827941842,0.28880430746379515,0.23948798333708202,0.6311075316855036,0.5,1.0,0.75,0.6666666666666666,1.0,0.3333333333333333,0.6,0.7857142857142857,0.6394230769230762,0.6152737752161369,0.03877854834610227,0.9325108853410741,0.0,0.0,,,,0.1870054218585729
110.0,0.241708764839606,0.24200118643073973,0.7081930762247227,0.1184877236711636,0.21575253356469198,0.4034985598297889,0.33482676862316263,0.40321782309586135,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.07142857142857142,0.33379120879120694,0.23054755043227862,0.027159507643150223,0.9579100145137881,0.0,0.0,0.09451219512195087,0.3023255813953488,0.30357142857142855,0.07054263046079447
111.0,0.28730071467839474,0.34450322525618976,0.8347092328926707,0.13056496019253658,0.15533938850332993,0.30337913108057935,0.15448718620156665,0.5826539160007086,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.07142857142857142,0.4457417582417595,0.34365994236311176,0.027123198140953597,0.9351717464925012,0.0,0.0,,,,0.050273035987740605
112.0,0.2990455358918274,0.40062495885878785,0.7435079282270769,0.19866988453394635,0.1566833477221765,0.28192081914498596,0.2490519669018937,0.4877260046677785,0.0,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.21428571428571427,0.6270604395604393,0.3076368876080683,0.03485712210885585,0.6567489114658926,0.0,,,,,0.08180224767415493
113.0,0.28196261682242996,0.26533868766654056,0.8878464502858595,0.2741314185272449,0.21613794689058818,0.2823864339645997,0.1331078938205189,0.6290713106891228,0.0,0.0,0.25,0.0,0.6666666666666666,0.0,0.4,0.14285714285714285,0.48489010989010883,0.5381844380403469,0.01935296467085424,0.9368650217706821,1.0,0.0,,,,0.13678245101824674
114.0,0.2793597136607675,0.19704945633117812,0.9159661898761465,0.25142572049910367,0.187148670682235,0.2883677935704072,0.24219041950939724,0.6160048488681055,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.4,0.07142857142857142,0.574862637362637,0.5389048991354476,0.031044624378199718,0.9637155297532656,0.0,0.0,,,,0.11227820541372617
115.0,0.29142385926333153,0.4319992475869141,0.8413710669000544,0.1441494358317769,0.22865971591141074,0.2157445228369849,0.04977952566504593,0.6605938979651368,0.0,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.2,0.14285714285714285,0.49656593406593585,0.23126801152737855,0.02715950764315029,0.06507014997581036,0.0,0.9090909090909091,,,,0.07585467608898676
116.0,0.29018691588785045,0.21657983623486976,0.8508579256165778,0.3910735215833435,0.3302570948403266,0.17393399751917904,0.06946179884061866,0.5343290960755169,0.0,0.0,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.21428571428571427,0.5398351648351649,0.3854466858789636,0.031044624378199718,0.18432510885341075,0.0,0.8181818181818182,,,,0.2642117931667101
117.0,0.29682734874569605,0.38887011667372884,0.7767875333079535,0.5024446845825437,0.8561054252297777,0.329255184005316,0.24852777632034057,0.4996683696823601,0.5,0.5,0.5,0.6666666666666666,1.0,1.0,1.0,1.0,0.4642857142857151,0.07708933717579303,0.05036127954685741,0.0004837929366231253,0.0,1.0,0.4512195121951221,0.6744186046511628,0.7321428571428571,0.771925539733873
118.0,0.2792268479184367,0.3891915644252777,0.8362587866061332,0.34661662059844495,0.43230640016754696,0.20602234750025325,0.19991696346301643,0.5885053591860329,,,,,,,,,,,,0.5442670537010159,0.0,0.36363636363636365,0.2499999999999999,0.46511627906976744,0.42857142857142855,0.3009838357108307
119.0,0.25293724966622166,0.1819158009821834,0.8552293043743842,0.2640605215495825,0.31134791975609344,0.24078298233515466,0.4278858642074242,0.5461489167169177,,,,,,,,,,,,,,,,,,0.16355979785174385
120.0,0.2832968781069795,0.42371290539693834,0.7170189652532334,0.1203119517033451,0.2179200287589009,0.3367201017610668,0.05755716745969584,0.49058158914086936,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.07142857142857142,0.8880494505494531,0.5389048991354476,0.06582912748266209,,,,,,,0.0605217838405581
121.0,0.27375570528146054,0.22057093146138204,0.9069512499220045,0.1692067244343903,0.19680985928546033,0.3005120942322474,0.8320267783404135,0.6241429312555103,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.07142857142857142,0.5171703296703298,0.5389048991354476,0.01554046694019821,,,,,,,0.07963198117329257
122.0,0.28991847285742695,0.33345469604989403,0.8488593752182537,0.11876030946907579,0.135283160388603,0.3286613837292903,0.42290881361094607,0.5959708434283562,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.5879120879120872,0.46181556195965356,0.03877854834610224,,,,,,,0.04187039180943363
123.0,0.30499796830556686,0.34605041812476683,0.8546578782674095,0.18841555324660123,0.24416341978344386,0.3010865528988198,0.3565555645897069,0.6205449670767701,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.3214285714285705,0.2312680115273783,0.011655350205148603,,,,,,,0.10578941486620197
124.0,0.1992406542056075,0.23144292411690476,0.7535788778058183,0.5404675754515876,0.45385442889731065,0.1483475677682882,0.23014600684451303,0.4431577754198067,,,,,,,,,,,,,,,,,,0.46979707349656685
125.0,0.25697711891717695,0.3875340320871402,0.6209989616481015,0.49559535277800354,0.8699828246820303,0.2152835576270536,0.24584399717517097,0.37757901990881115,,,,,,,,,,,,,,,,,,0.729379838442317
126.0,0.20427236315086783,0.5022384532317747,0.6449409628670182,0.779759901267811,0.5019221486972004,0.1794599755981116,0.3430293637567971,0.4354854767025176,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.2,0.07142857142857142,0.5288461538461546,0.30763688760806907,0.0504338985512509,,,,,,,0.7261098796162471
127.0,0.29027834213734255,0.3100309086589475,0.6882976643734847,0.6457958331504056,0.5378241265981644,0.22204104037843686,0.0830767704713118,0.41721622337726744,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2,0.0,0.48901098901098883,0.2312680115273783,0.03485712210885585,0.9354136429608128,0.0,0.0,,,,0.6353446976297853
128.0,0.28735456799542247,0.21982496303792148,0.8337522815847069,0.49921348546150207,0.8992136067335437,0.27994725554536704,0.09819816038644585,0.5535040159516667,0.0,1.0,0.0,0.0,1.0,1.0,0.4,0.5,0.5075549450549445,0.07708933717579379,0.04266366508115181,0.43831640058055155,0.0,0.5454545454545454,,,,0.7724092959520817
129.0,0.2937917222963952,0.29758825478980494,0.7588726798389799,0.6279522916537871,0.9002831996253171,0.15008677069045223,0.11398111829066489,0.5118279886313502,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.07142857142857142,0.5954670329670343,0.8213256484149859,0.03492974111324926,0.5708756652152879,1.0,0.36363636363636365,0.6280487804878042,0.6511627906976745,0.6964285714285714,1.0
130.0,0.2880841121495327,0.39381146350617524,0.701770127455299,0.5135756759789073,0.7931645021357718,0.19266245822502795,0.07132277656872776,0.4478769036659486,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4,0.21428571428571427,0.5398351648351647,0.46109510086455285,0.03877854834610227,0.602322206095791,1.0,0.2727272727272727,,,,0.7146851770667686
131.0,0.28503719244707226,0.1676623027142503,0.58348945760479,0.6443237005337308,0.4797463199999586,0.17018422667990335,0.3673611655492695,0.3078134194665727,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.4,0.07142857142857142,0.5288461538461542,0.46181556195965384,1.0,0.6569908079342042,0.0,,,,,0.5646681242881062
132.0,0.2880841121495327,0.23982833454094357,0.7719902807923089,0.4508582968697409,0.7300898247817655,0.2472038618640921,0.13092767071807557,0.46640564574913845,0.0,0.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4,0.35714285714285715,0.6174450549450566,0.23054755043227784,0.04647616281180781,0.27745524915336234,0.0,0.7272727272727273,,,,0.5891732314560976
133.0,0.26700717235383614,0.5662056662312936,0.8175993527389607,0.2667256346230617,0.3619079439846745,0.20185839255952123,0.049938723800486806,0.7698016689615308,,,,,,,,,,,,0.6141751330430576,1.0,0.2727272727272727,0.5853658536585368,0.5813953488372093,0.5535714285714286,0.20402382931659582
134.0,0.2807861462341946,0.35064826458244996,0.5110416462235545,0.6553547033084524,0.5169322554207542,0.3004084663943558,0.5514118729395069,0.29939348407918775,,,,,,,,,,,,0.6741654571843251,0.0,0.18181818181818182,,,,0.6090018725399641
135.0,0.2818598130841121,0.3648999036503272,0.35390938995828214,1.0,0.42943777283557333,0.1593316004455997,0.0,0.21826794176606792,0.0,0.0,0.25,0.6666666666666666,1.0,0.3333333333333333,0.4,0.42857142857142855,0.40728021978022005,0.23054755043227784,0.01554046694019821,0.5870827285921626,0.0,,,,,0.7891322211144766
136.0,0.28467289719626165,0.5292780059941246,0.7555901348018306,0.5318074722315719,0.9811939656693909,0.12414902834509224,0.005100888186272841,0.6520139495960715,0.5,0.0,0.0,0.3333333333333333,1.0,1.0,0.8,0.6428571428571429,0.480769230769232,0.15417867435158425,0.027159507643150275,0.49637155297532654,1.0,0.45454545454545453,,,,0.9220535743514945
137.0,0.2880841121495327,0.2079442525425309,0.5541252191505708,0.558061258835409,0.5647926124748998,0.2926550315633124,0.09462144240486979,0.3013634937938944,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.4,0.14285714285714285,0.5817307692307718,0.15417867435158425,0.03485712210885585,0.6802128688921142,0.0,0.18181818181818182,,,,0.5640310259993789
138.0,0.28349227541483885,0.33898357869610546,0.7145103496599289,0.6294406015519638,0.5896257356686005,0.08206461195692541,0.06426422977879905,0.4447098499585531,0.0,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.6,0.2857142857142857,0.4196428571428572,0.46109510086455285,0.015504157438001506,0.6647314949201741,1.0,0.18181818181818182,,,,0.6545969910170326
139.0,0.29662954861801555,0.23097316950050667,0.692677103779618,0.7642434789251177,0.6260333533512428,0.11913471490309792,0.2181113376346777,0.4292684465926484,0.0,0.5,0.25,0.3333333333333333,1.0,0.3333333333333333,0.4,0.42857142857142855,0.4608516483516479,0.3854466858789636,0.03485712210885585,0.1799709724238026,0.0,0.8181818181818182,,,,0.8530945152617969
140.0,0.28960280373831776,0.24496166334163652,0.7552355283111354,0.38169901641796633,0.35760030295226053,0.23777695259314274,0.026342898248066068,0.43142992127534463,0.5,0.5,0.25,0.3333333333333333,1.0,0.6666666666666666,0.8,0.7142857142857143,0.568681318681319,0.38472622478386187,0.03485712210885593,0.2784228350266086,0.0,0.7272727272727273,0.47256097560975663,0.6744186046511628,0.7857142857142857,0.2643759563934014
141.0,0.24205607476635516,0.4342468226399802,0.7788217390832705,0.4556390789982174,0.8266234330087076,0.11573214506745891,0.20081070540519333,0.5531394601910893,,,,,,,,,,,,0.6765844218674407,1.0,0.18181818181818182,0.6676829268292686,0.813953488372093,0.8392857142857143,0.6733832206346639
142.0,0.27789360172537747,0.48155696160206535,0.6848561561055654,0.5118927409401998,0.6147298015001301,0.16947070753234883,0.039410469137130734,0.4491846173918394,,,,,,,,,,,,0.2663280116110305,0.0,0.7272727272727273,,,,0.5628764567098934
143.0,0.2917640186915888,0.19154803922492264,0.64620644505204,0.6240299749429672,0.5164649294390639,0.2619754920163387,0.38274607014222645,0.36204257960497555,,,,,,,,,,,,0.4426705370101596,0.0,0.5454545454545454,0.3628048780487811,0.4883720930232558,0.5357142857142857,0.5806493686465827
144.0,0.28186331775700935,0.3693739850829637,0.8464519094199395,0.6042788623359139,0.36087203289824255,0.034719643520237695,0.12222499327758249,0.661481906971005,,,,,,,,,,,,0.2571359458151911,1.0,0.7272727272727273,0.8292682926829277,0.8372093023255814,0.9285714285714286,0.4157485673276962
145.0,0.2880841121495327,0.29875691909827545,0.8351531401918489,0.5989004824413777,0.6648778134668886,0.1623616784255478,0.2018411479621558,0.5927823462109388,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.21428571428571427,0.4622252747252764,0.07708933717579379,0.027123198140953597,0.9344460570875666,1.0,0.0,,,,0.7263567926001965
146.0,0.2669392523364486,0.3743436073284239,0.7485808674691997,0.8800347806574667,0.5417578122980564,0.15150389899740066,0.1688245960652807,0.5570588730019193,,,,,,,,,,,,0.9501693275278181,1.0,0.0,,,,0.8597589833777867
147.0,0.2884431274219284,0.49626312332382355,0.7620900856279494,0.5734293290425331,0.6383930184194376,0.24095894505176027,0.36371318507586936,0.6164372773150362,,,,,,,,,,,,0.9915336236090954,0.0,0.0,0.012195121951219901,0.0,0.017857142857142856,0.6552153319907106
148.0,0.2502336448598131,0.1690586390443547,0.3429979865157538,0.2712953613323859,0.19984413255175304,0.41032305978462674,0.2960023944687194,0.16628996029696064,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.4,0.07142857142857142,0.785714285714286,0.46181556195965384,0.06582912748266218,,,,,,,0.11920092509540613
149.0,0.3261448598130841,0.12479813502258102,0.45011499270003424,0.3212302255132953,0.21589163923849658,0.33393984404010396,0.41208384631837813,0.21701233370189613,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.07142857142857142,0.7651098901098906,0.6159942363112378,0.04647616281180781,,,,,,,0.15005776745970706
