,Sheep,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Vessels,Vacuol,Pigment,Mean_hep_size,Std_hep_size,Min_hep_size,Max_hep_size,Unnamed: 0,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,CurrTag,DeathDate,Category,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg
2108,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2562.0,80.0,0.04807526646380054,0.6169325507766537,6.0,416.33333333333326,33.0,0.18136705747112689,0.337957984784235,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2109,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2563.0,92.0,0.08107022542664165,0.6166133274820601,6.0,810.8333333333335,31.0,0.1462240186650177,0.3578444795439881,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2110,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2564.0,122.0,0.07863721421213414,0.6151338290027963,7.0,596.4285714285714,31.0,0.12908979969077866,0.3536867436652761,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2111,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2565.0,108.0,0.08083753583374002,0.6042768514346533,7.0,1019.2857142857144,31.0,0.15142261630415013,0.3342664380931696,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2112,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2566.0,65.0,0.0803677860401788,0.6017044215991613,14.0,832.8571428571429,33.0,0.13562505078492432,0.3313847703529112,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2113,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2567.0,64.0,0.09004069414228008,0.6065133572201751,3.0,1865.333333333333,33.0,0.10366753735222928,0.3394224966343252,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2114,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2568.0,3.0,0.07349962969977455,0.6139669782500738,6.0,645.5,33.0,0.03048756783785535,0.3478416530278232,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2115,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2569.0,48.0,0.06862571680417222,0.6130965233679626,5.0,717.0,31.0,0.1595652265445098,0.3460406325753203,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2116,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2570.0,94.0,0.07766753067843997,0.6033638819601745,5.0,704.6,33.0,0.16535555246491154,0.3348032169452764,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2117,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2571.0,61.0,0.07185192645073449,0.6086055835500317,10.0,1031.6,33.0,0.08092767408638911,0.3376942885160334,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2118,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2572.0,35.0,0.08844226308791064,0.5937693183735182,5.0,1403.2,33.0,0.1569129540081253,0.3207812118416411,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2119,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2573.0,63.0,0.06689631686991226,0.6072229056719374,9.0,976.8888888888887,33.0,0.12697892336787842,0.3366994218491833,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2120,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2574.0,49.0,0.07751957861410044,0.6053109592181869,6.0,681.5,33.0,0.14832523066216616,0.33336410564865504,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2121,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2575.0,79.0,0.07165154757255886,0.5968308101924173,6.0,1260.6666666666667,33.0,0.1574772873859721,0.3205164235939591,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2122,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2576.0,50.0,0.05437964634420725,0.620990481083215,8.0,909.75,33.0,0.18571741384409768,0.34807864710868114,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2123,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2577.0,33.0,0.08103545521500824,0.6136686773803605,7.0,995.8571428571428,33.0,0.1349672826196288,0.3467520269219023,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2124,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2578.0,4.0,0.06161385939275898,0.6156253548006726,6.0,663.5,33.0,0.07201601294866777,0.34189738021901034,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2125,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2579.0,18.0,0.07234880616467544,0.6138513139751574,8.0,985.875,33.0,0.18212614209971206,0.3461250970009586,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2126,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2580.0,121.0,0.07513783882540484,0.6204854599221372,10.0,1371.5,33.0,0.12059032350492188,0.3640305203842297,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2127,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2581.0,20.0,0.09124999058297878,0.6041651703223687,7.0,1081.7142857142858,31.0,0.14849917395214726,0.3403054785128861,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2128,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2582.0,110.0,0.05379351738547693,0.622933970503954,8.0,957.875,33.0,0.14800640299107484,0.3494118810855116,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2129,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2583.0,16.0,0.06868751788322955,0.6059283989433466,12.0,854.0833333333335,35.0,0.1382688372955093,0.33008943709526195,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2130,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2584.0,47.0,0.06610250947293561,0.6143133873106886,6.0,1071.5,33.0,0.14870102954696146,0.3448982180347079,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2131,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2585.0,31.0,0.1041727642254517,0.605039994138715,5.0,1463.2,31.0,0.15757786859543055,0.3497460359524756,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2132,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2586.0,95.0,0.05589103767861802,0.6237846295660958,4.0,493.5,33.0,0.1440551104521022,0.354133288023027,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2133,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2587.0,109.0,0.06984650074097258,0.6116517360877316,8.0,1347.25,31.0,0.14368973083912331,0.34549574885294154,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2134,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2588.0,46.0,0.07676900032671424,0.597068395791446,5.0,740.2,35.0,0.21025761637500787,0.3238885839736553,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2135,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2589.0,62.0,0.06731484608770265,0.6149513485417251,11.0,721.5454545454545,33.0,0.10238066947604683,0.3477285393085689,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2136,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2590.0,140.0,0.07173570588404289,0.6051918512405551,15.0,1025.6666666666667,33.0,0.10768405418660146,0.33233808554369976,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2137,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2591.0,93.0,0.06655956461584346,0.6156084570972902,7.0,868.4285714285713,33.0,0.1415011651594835,0.34620828696833345,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2138,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2592.0,2.0,0.06359531193007763,0.6131134801859189,6.0,725.1666666666665,33.0,0.0748230059131815,0.3424473432015409,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2139,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2593.0,19.0,0.05358289378659819,0.6161558539756629,10.0,741.0,33.0,0.15469034985746266,0.34108157124062144,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2140,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2594.0,123.0,0.053557032788277364,0.6264609451660389,4.0,577.25,33.0,0.11468888789298864,0.35649029363581863,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2141,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2595.0,91.0,0.07838267448223889,0.6086035352808323,6.0,775.8333333333335,31.0,0.15932804303188958,0.34248600727174405,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2142,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2596.0,76.0,0.08075962181062993,0.5994513690562613,7.0,844.1428571428571,33.0,0.15929145429347336,0.3291130953183279,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2143,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2597.0,107.0,0.0867770266748183,0.6121339268349038,7.0,823.2857142857142,31.0,0.1754507937082623,0.3522369600012253,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2144,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2598.0,5.0,0.07218192544922547,0.5962045496197068,8.0,1341.375,33.0,0.053167652373144886,0.32191076399628826,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2145,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2599.0,34.0,0.06949324178031625,0.6158857028625315,4.0,1226.25,31.0,0.13186337029224945,0.3503395931641971,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2146,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2600.0,137.0,0.08080432612525623,0.6106857606775828,5.0,1974.2,33.0,0.1422967965547017,0.3476579311460352,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2147,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2601.0,32.0,0.065243156856806,0.6093024167789027,11.0,728.9090909090909,33.0,0.13269814294064178,0.3377289335323001,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2148,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2602.0,77.0,0.07775946336395542,0.6068176141558357,4.0,557.5,33.0,0.13281126300328275,0.3372773158011286,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2149,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2603.0,106.0,0.07128828099139835,0.6252541345976763,8.0,388.75,31.0,0.17165502272493807,0.3669714423207062,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2150,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2604.0,78.0,0.07177303350428098,0.6071028785160487,5.0,1034.0,33.0,0.1374651290786737,0.3320763664734048,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2151,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2605.0,138.0,0.06441976181080884,0.6242124643184943,6.0,892.0,33.0,0.09545144539392293,0.3605362949176249,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2152,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2606.0,17.0,0.0573634160890393,0.616297908658838,8.0,748.875,33.0,0.13768964098673142,0.34121533284047323,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2153,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2607.0,1.0,0.09345821974082796,0.5978531968721849,7.0,1981.428571428572,35.0,0.047009885585495716,0.33112130242125803,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2154,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2608.0,125.0,0.061933615576136164,0.6208883174879031,7.0,973.2857142857144,31.0,0.1801155909262189,0.3542145123063929,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2155,105.0,1.0,0.0,1,1.0,2.0,0.0,2.0,7.0,none,no,none,30.55,4.1,23.47,37.36,2609.0,139.0,0.09385135150775688,0.5959840357614512,5.0,2290.2,33.0,0.07882575377314884,0.32924161278796577,BL126,25/03/12,Soay,7552.0,1.0,1.0,,,
2156,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2610.0,137.0,0.0604321816712091,0.6443092045682529,12.0,2347.5,33.0,0.15455718708187471,0.4068863863557541,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2157,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2611.0,91.0,0.06156597476901235,0.6459627132242797,12.0,2019.416666666667,33.0,0.1116008137263048,0.4108722995895827,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2158,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2612.0,123.0,0.07609010234314434,0.6449552773169863,10.0,1710.1,31.0,0.2227683028712288,0.4327867623412521,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2159,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2613.0,16.0,0.061848471247435526,0.6373392062819703,11.0,2769.090909090909,33.0,0.2309898254145347,0.3921297964035361,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2160,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2614.0,121.0,0.07965638390212815,0.6387051433763341,8.0,1318.0,31.0,0.24969591452124684,0.4133487321270945,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2161,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2615.0,94.0,0.056499097295407,0.6469329856698031,8.0,2780.375,33.0,0.13824503981210454,0.4103014030917903,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2162,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2616.0,93.0,0.07166643730677343,0.6368870707692522,12.0,2008.25,33.0,0.11732685559388326,0.4033153856370751,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2163,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2617.0,139.0,0.062180744172302835,0.6438542409770529,7.0,3756.4285714285716,33.0,0.2555629976314949,0.409885684344217,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2164,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2618.0,65.0,0.06675266373601213,0.6450910999861301,14.0,1959.2142857142856,31.0,0.12059665346378445,0.42054660877756106,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2165,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2619.0,107.0,0.06580190900093147,0.6413430613704527,12.0,2295.6666666666665,31.0,0.1021691357644934,0.4071137566782953,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2166,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2620.0,5.0,0.06967878059734997,0.6364575657407394,11.0,1567.3636363636365,33.0,0.1748651505088462,0.3957768208493228,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2167,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2621.0,76.0,0.08020479286318725,0.639521410722694,13.0,2037.3846153846155,31.0,0.18907795249694875,0.41987542008088335,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2168,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2622.0,122.0,0.0998227101212256,0.6298034246134726,15.0,955.6,31.0,0.21118851879880365,0.4078917954449902,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2169,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2623.0,47.0,0.07112265308503457,0.6429995363345135,9.0,3352.666666666666,33.0,0.3353007812814247,0.42029960393900295,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2170,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2624.0,4.0,0.0596993317492034,0.6453073314232126,17.0,1567.2941176470588,33.0,0.17557259472075673,0.4084797455630945,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2171,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2625.0,49.0,0.06356597425479929,0.6441443122365413,9.0,2491.222222222222,33.0,0.3282282430921433,0.4038888585296061,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2172,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2626.0,1.0,0.07183372400772119,0.6387596183990873,15.0,2067.0666666666666,35.0,0.143706692111172,0.4065768731043379,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2173,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2627.0,3.0,0.06930499788363309,0.6413096501037778,11.0,2311.5454545454545,33.0,0.15593963505065775,0.4146258153501049,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2174,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2628.0,108.0,0.07096695810297837,0.6420906022990216,9.0,2471.222222222222,31.0,0.0871099824169042,0.4130873794840615,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2175,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2629.0,61.0,0.05393975823265011,0.6444461504745301,12.0,1639.75,35.0,0.3349279190322569,0.39684000552208737,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2176,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2630.0,136.0,0.1001930499913233,0.6197652136018157,11.0,1217.909090909091,33.0,0.1815776148459972,0.3767278507958049,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2177,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2631.0,31.0,0.06835575906242251,0.6440097665894743,11.0,2440.090909090909,33.0,0.3243409380035258,0.4158337074597945,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2178,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2632.0,110.0,0.08124751344240773,0.6376589805035807,12.0,2142.75,33.0,0.06722919829210715,0.41624209564065145,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2179,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2633.0,109.0,0.08240327656572291,0.6330395546724356,14.0,1520.4285714285709,31.0,0.1107469528919704,0.4033431709716497,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2180,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2634.0,64.0,0.06644828878690154,0.6361311402244647,10.0,3361.7,33.0,0.3446496214294665,0.39342715145173945,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2181,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2635.0,34.0,0.06820859775281764,0.6452711469953716,13.0,2374.692307692308,33.0,0.16569470199250472,0.4193244049571544,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2182,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2636.0,35.0,0.07945641991112602,0.6368913504392608,10.0,2219.3,31.0,0.2066667131156724,0.4115787183833783,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2183,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2637.0,50.0,0.05184922392801635,0.6505497854764066,10.0,2856.2,33.0,0.19847967983471348,0.4132074500008913,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2184,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2638.0,20.0,0.07434877840746974,0.6377356958968043,8.0,3110.5,31.0,0.25124257678629786,0.404657606050395,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2185,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2639.0,63.0,0.05374961991283595,0.6448570264890912,15.0,1488.666666666667,33.0,0.2892407004190939,0.40122531402270734,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2186,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2640.0,92.0,0.04561162800982357,0.6517860710255432,10.0,1402.9,35.0,0.17567313657077366,0.4054491451201401,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2187,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2641.0,78.0,0.058758765837238935,0.6470071116516186,12.0,2206.6666666666665,33.0,0.14972055417267316,0.4124382698198651,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2188,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2642.0,138.0,0.049555082838687536,0.6494055829742502,12.0,1522.583333333333,33.0,0.2141456361063301,0.40537563103259344,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2189,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2643.0,18.0,0.0886588605709347,0.6279348461536401,9.0,1977.0,31.0,0.2680185589133923,0.3895009668747788,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2190,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2644.0,124.0,0.09070122194253044,0.637235176637344,11.0,841.3636363636364,31.0,0.1891124031711104,0.4204845355139598,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2191,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2645.0,32.0,0.07507473364039058,0.6377620363392063,10.0,1996.0,31.0,0.1898628193566198,0.4128078612289724,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2192,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2646.0,46.0,0.0492006146898004,0.6515569068578335,11.0,1733.0,35.0,0.4591864675301126,0.4103250853140866,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2193,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2647.0,77.0,0.0619810483900416,0.647584132177413,16.0,1308.25,31.0,0.17266873435512894,0.4210204272326932,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2194,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2648.0,79.0,0.061195007304794526,0.6451854824273602,10.0,1904.1,33.0,0.18433792204898586,0.4104727703807082,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2195,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2649.0,19.0,0.08346675302951485,0.633759593851043,9.0,2444.222222222222,31.0,0.20930061274697712,0.40213297055266856,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2196,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2650.0,62.0,0.06787456154752174,0.6411503433844006,9.0,3256.222222222222,35.0,0.3203349493309344,0.4036581136067625,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
2197,106.0,1.0,0.0,1,1.0,2.0,2.0,2.0,9.0,none,no,none,28.5,3.73,23.47,34.14,2651.0,125.0,0.07736674132418474,0.6437770874048343,9.0,1408.4444444444446,31.0,0.20674348220859376,0.429527204386251,AW594,8/4/2012,Soay,5531.0,1.0,8.0,22.0,125.0,184.0
