,CurrTag,DeathDate,Sheep,Category,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg,Directionality,DirectionalityVar,Entropy,EntropyVar,FociCount,FociCountVar,FociSize,FociSizeVar,Lacunarity,LacunarityVar,Scale,ScaleVar,TissueToSinusoid,TissueToSinusoidVar
42,BY159,8/4/2012,32.0,Soay,6488.0,1.0,5.0,,,,0.19810401722926602,0.02678092091673439,0.6188599547804272,0.00013062839015084057,9.444444444444445,3.8024691358024634,1288.962777962778,147222.58118156675,0.09299223043979327,0.0003347289729501851,32.77777777777778,35.95061728395053,0.3801072797815396,0.000382519341741272
43,BO005,19/02/12,15.0,Soay,6567.0,2.0,4.0,,,,0.15832121032344626,0.004230145054318765,0.6134634698394292,0.00016908844838409658,9.681818181818182,5.398760330578522,1761.0404118608662,245361.90252550284,0.09830297629248598,0.00033915770105095495,31.818181818181817,0.9669421487603607,0.36814845124883905,0.0005749608453588063
44,BO544,7/3/2012,41.0,Soay,6585.0,1.0,4.0,21.2,126.0,182.0,0.24171790014873176,0.0025982174909081612,0.6253909207287061,0.00011076240809609894,8.1875,12.02734375,858.9131124084248,276958.4868296097,0.12154440601299447,0.000532076599032703,29.3125,16.27734375,0.47957631962113045,0.0030943851513791643
45,BO530,4/4/2012,29.0,Soay,6588.0,1.0,4.0,21.9,123.0,180.0,0.5603944516902151,0.015116406631626366,0.6141467510911627,0.00017260434017520864,11.2,11.559999999999992,1906.0313791763795,226274.5867905192,0.08489213164822043,0.00019721897956106598,40.8,16.359999999999854,0.36628264963426205,0.0008481035406434189
46,BO034,21/03/12,118.0,Soay,6609.0,1.0,4.0,17.4,119.0,168.0,0.20257761977932282,0.0028770078833124657,0.6271893213389479,0.00012056053355824156,10.121212121212121,7.258034894398531,1294.3824903211266,213120.0370653974,0.1005330298162808,0.00036701671205132644,30.272727272727273,1.4104683195592687,0.3976741940511773,0.0004943110986361058
47,BO045,8/3/2012,3.0,Soay,6623.0,2.0,4.0,,,,0.21154195611036897,0.0024372615932408206,0.5608427828030448,0.0004180880619756002,8.609756097560975,6.579417013682337,638.1177339598071,39501.04532650354,0.12923801618770947,0.000448153675154565,31.097560975609756,0.7709696609161301,0.2964789049449618,0.0005219408533190196
48,BO060,21/03/12,77.0,Soay,6646.0,1.0,4.0,23.3,119.0,174.0,0.2897557224998466,0.008843965891234328,0.6140390117558696,0.0005440915477813511,5.0,11.411764705882353,504.98610893075187,14732.935557922781,0.09492158075456747,0.0003369427646487024,36.294117647058826,21.148788927335666,0.37104339991526136,0.002020317895804963
49,BO072,7/3/2012,91.0,Soay,6658.0,2.0,4.0,,,,0.17854441959676692,0.0011000689296322363,0.6223790565933986,2.844211488577386e-05,10.4,13.04000000000001,1228.3913461538461,236802.86789571046,0.08745999528023475,4.4966643466945454e-05,33.8,0.9600000000000364,0.3816892619093645,9.244027453476633e-05
50,BO126,26/02/12,33.0,Soay,6713.0,1.0,4.0,18.5,120.0,175.0,0.6781567124993889,0.00222689790158171,0.635642896204535,7.128569896983888e-05,10.764705882352942,7.003460207612454,1880.2149824032176,724926.8742562726,0.06023435786427343,0.0001820964043061254,51.23529411764706,5.121107266436036,0.37765813811923193,0.0002860087664663848
51,BO541,7/3/2012,56.0,Soay,6718.0,1.0,4.0,18.7,127.0,183.0,0.31919757323521153,0.013247983955758928,0.5807819088811229,0.00018491323898044913,5.416666666666667,5.631944444444445,667.219499559083,104070.37156720785,0.08516471701286037,0.00024890805738767935,33.72222222222222,4.700617283950527,0.3017667564516041,0.00023941381635449332
52,BO132,1/3/2012,129.0,Soay,6719.0,2.0,4.0,29.8,127.0,183.0,0.15149630769939865,0.003491046776861007,0.6164146710231371,0.0003024455588189892,17.836734693877553,10.91211995002083,2543.87989739465,373136.9273503934,0.08942299296031087,0.00030648911403167913,28.79591836734694,0.6930445647646722,0.3756494481379977,0.0011752319602876928
53,BO142,17/03/12,54.0,Soay,6729.0,2.0,4.0,,,,0.20339089053175463,0.0034460488692869477,0.6061468729393034,0.00022020841839150452,5.891304347826087,5.74905482041588,933.7435786435785,175756.96299393507,0.07737298091701095,0.00011074077661842102,36.08695652173913,1.3402646502834852,0.3387150249934041,0.0005568925452517178
54,BO143,20/03/12,67.0,Soay,6730.0,1.0,4.0,22.5,122.0,178.0,0.3393669230960655,0.017408520945887233,0.6121835934304853,0.00016250805008264122,11.25,11.6875,1278.028325872566,176825.3788766892,0.09201004325163735,0.0008264975627596553,36.72222222222222,46.033950617283864,0.3664592947744158,0.0007038973180407816
55,OP286,12/3/2012,88.0,Soay,6780.0,1.0,,22.2,129.0,185.0,0.26425166650384596,0.0018846632943103347,0.5809878329560983,0.00011867415650956836,8.125,6.359375,958.205726911977,71514.44274933326,0.09632316165515482,0.00013125036563605327,32.166666666666664,1.6388888888888384,0.3062927275094786,0.00016451243442613025
56,OP289,9/3/2012,135.0,Soay,6786.0,1.0,,,,,0.08374454400932166,0.00199536618798124,0.5600306762534599,0.0005222254258513815,28.04,26.718399999999964,1286.7232593137041,118614.87297124267,0.09758683444870743,0.00038233690685580914,29.04,1.0383999999999651,0.29132749766294863,0.0008311949299543464
57,OP291,28/02/12,8.0,Soay,6810.0,2.0,,,,,0.4370858471978521,0.03100660753549585,0.6189746501529582,0.00014777306335678198,11.083333333333334,7.5763888888888955,1204.2898855773853,177726.4210618284,0.08128392267947379,0.00045227926259900725,37.166666666666664,24.305555555555657,0.3609722443096714,0.0004944029623598634
58,BR029,29/02/12,130.0,Soay,6849.0,2.0,3.0,,,,0.1261396702922717,0.0018152337117327089,0.6084641478636547,0.0001433869583609493,14.7,12.69,2257.8731233037947,426086.6469947582,0.1010933507180461,0.0005745403255335257,29.92,1.3136000000000059,0.35728019020640694,0.00028165844938859763
59,BR581,7/3/2012,23.0,Soay,6859.0,1.0,3.0,23.9,130.0,190.0,0.28311567586471903,0.027240199134751755,0.6251324860500815,0.00018240870516602774,9.285714285714286,8.889795918367353,2122.3558436404874,608881.0889311654,0.11008535299008984,0.0009759206880849985,33.8,49.87428571428567,0.4157037885107657,0.0007906856207886495
60,BR050,1/3/2012,72.0,Soay,6868.0,2.0,3.0,27.9,132.0,189.0,0.2404316104525191,0.005563653341573459,0.5196325215180111,0.0003891578724835149,1.105263157894737,1.6731301939058172,398.5378787878788,16186.84010560148,0.15601805226727397,0.0010340700595689006,29.42105263157895,0.6648199445984286,0.25655999106403327,0.00037786975077206
