,Sheep,Image,Entropy
1819,71,20,0.5949170266500412
1820,71,137,0.5876527220631559
1821,71,139,0.5838292851486765
1822,71,109,0.6246363555745073
1823,71,63,0.6298248717681494
1824,71,93,0.5952069560261023
1825,71,48,0.600216863061015
1826,71,121,0.5834054486800577
1827,71,32,0.6110941714336291
1828,71,46,0.6230842807990622
1829,71,124,0.6111472915285646
1830,71,140,0.5900908109335701
1831,71,61,0.6406530610205792
1832,71,16,0.6003212576541155
1833,71,122,0.6022259431934689
1834,71,107,0.6143215947678073
1835,71,91,0.6245561632548471
1836,71,138,0.5743853761133666
1837,71,65,0.6276998429124846
1838,71,108,0.6105859998835462
1839,71,64,0.6335438744846147
1840,71,49,0.6062956390749255
1841,72,72,0.5246667957037902
1842,72,71,0.5304282515166537
1843,72,45,0.5326831151029205
1844,72,31,0.4913040614091566
1845,72,30,0.5544369658574078
1846,72,59,0.5139903473877949
1847,72,109,0.49198977761296125
1848,72,46,0.48636302508508433
1849,72,43,0.5209156091057207
1850,72,42,0.5156914044649199
1851,72,83,0.511270630419958
1852,72,70,0.5207174130194487
1853,72,110,0.5332715441201203
1854,72,58,0.50215012142904
1855,72,85,0.5351433015693117
1856,72,29,0.4918699608087536
1857,72,112,0.5219293958669864
1858,72,16,0.5525686892549071
1859,72,111,0.5416274991072771
1860,73,66,0.5555029330140021
1861,73,13,0.5519876214121775
1862,73,39,0.5527774960554624
1863,73,103,0.549580299717644
1864,73,15,0.5611870121296909
1865,73,78,0.5491750499123339
1866,73,119,0.5465643911108783
1867,73,1,0.533360699557785
1868,73,14,0.5467843309463879
1869,73,26,0.5777201890022621
1870,73,116,0.5865450145195408
1871,73,118,0.5764370437829518
1872,73,120,0.5819142468267974
1873,73,102,0.5364487162094342
1874,73,52,0.5734311720594362
1875,73,65,0.5869914026250176
1876,73,104,0.5517944046388271
1877,73,51,0.5739827403929889
1878,73,38,0.5259001724002959
1879,73,90,0.554863964019819
1880,73,89,0.5647580230746012
1881,73,105,0.5306678069714102
1882,73,101,0.5486174603425908
1883,73,40,0.554283145898307
1884,73,117,0.5805020505685077
1885,73,77,0.5710709800478196
1886,74,48,0.5424543024474487
1887,74,74,0.5252316959431931
1888,74,3,0.5216090561703133
1889,74,102,0.5395516848483324
1890,74,101,0.5659673179161756
1891,74,61,0.5149251435160445
1892,74,89,0.5525629516967568
1893,74,62,0.5457922391087789
1894,74,15,0.5427447847437508
1895,74,113,0.5145087275469649
1896,74,90,0.5433156723614627
1897,74,4,0.5591081047815549
1898,74,45,0.5321683627389231
1899,74,47,0.55504410651715
1900,74,2,0.5606219756384951
1901,74,19,0.5465328770407588
1902,74,63,0.5382788259279832
1903,74,111,0.5201910869844137
1904,74,78,0.5133099052971615
1905,74,17,0.5636483184601704
1906,74,33,0.51130407294405
1907,74,77,0.505437738967934
1908,74,76,0.5172738435563736
1909,74,46,0.5264933500565109
1910,74,16,0.5685965282973339
1911,74,34,0.507033519991219
1912,75,112,0.5832601698643209
1913,75,17,0.552497870389871
1914,75,101,0.5369125220454094
1915,75,18,0.5355049139471784
1916,75,113,0.5754109194053273
1917,75,100,0.5631625855282367
1918,75,26,0.5693185654500748
1919,75,1,0.5871477266297289
1920,75,51,0.5549376205372311
1921,75,126,0.5909261722246406
1922,75,89,0.5388387906318134
1923,75,2,0.5608332901656975
1924,75,3,0.5670974755174036
1925,75,38,0.5412914430252157
1926,75,127,0.5759207111599873
1927,75,71,0.5529550195072661
1928,76,41,0.5527498047548642
1929,76,4,0.5446049318845404
1930,76,16,0.5197244529884193
1931,76,30,0.5228916319538539
1932,76,78,0.5140688322563395
1933,76,65,0.5841404821437698
1934,76,42,0.5793323761633353
1935,76,2,0.5042124625439315
1936,76,5,0.5513774529874919
1937,77,5,0.6302306282731981
1938,77,113,0.6035837939127613
1939,77,29,0.5949931294470846
1940,77,99,0.6304287661990684
1941,77,114,0.5771367210805376
1942,77,42,0.5809260725294597
1943,77,100,0.6056967642157371
1944,77,66,0.5717989741935758
1945,77,4,0.6403841923171106
1946,77,2,0.6367713792901954
1947,77,3,0.6323494296279348
1948,77,112,0.6191481772661005
1949,77,1,0.6449086490276836
1950,77,111,0.6289999454878282
1951,77,17,0.6116266274267346
1952,77,87,0.6391152313362478
1953,77,67,0.5905647182185252
1954,78,28,0.5950303892547331
1955,78,3,0.5749120352375299
1956,78,17,0.5633297812049709
1957,78,89,0.5828989001983924
1958,78,52,0.5703197391204823
1959,78,87,0.5861182010763518
1960,78,4,0.5781834246239077
1961,78,15,0.5771527873366777
1962,78,29,0.5761426320471787
1963,78,90,0.5587697971508092
1964,78,86,0.5583852681346524
1965,78,88,0.5850441483425051
1966,78,1,0.5600036003807434
1967,78,40,0.5996467379555703
1968,78,63,0.5616859097501227
1969,80,61,0.5651941264874021
1970,80,60,0.5626453446831269
1971,81,2,0.5054472919188995
1972,81,4,0.5153520895023262
1973,81,1,0.5114657280283238
1974,82,31,0.6096609257470023
1975,82,82,0.6163730557773821
1976,82,105,0.605704367048725
1977,82,83,0.610490935899114
1978,82,58,0.6138641246326142
1979,82,2,0.606510960674878
1980,82,16,0.6304794587937774
1981,82,17,0.6243717737353072
1982,82,81,0.5999514947708042
1983,82,20,0.6285202421408917
1984,82,4,0.5929302694357693
1985,82,55,0.6138515102344481
1986,83,29,0.5894667785862061
1987,83,8,0.5970968696715442
1988,83,57,0.589220296832997
1989,83,1,0.5917129000347381
1990,83,106,0.5890430509233031
1991,83,16,0.6062921007457247
1992,83,17,0.5932229197290413
1993,83,71,0.5856710317718288
1994,83,56,0.5920006535307394
1995,83,58,0.5972284205221201
1996,83,105,0.5964337893281866
1997,83,70,0.584336114947601
1998,83,30,0.612340712219406
1999,83,18,0.5969646229565364
2000,83,72,0.6085548830394889
2001,84,95,0.6122578192969413
2002,84,64,0.603718835832165
2003,84,34,0.5894426450799998
2004,84,91,0.6006489708136149
2005,84,35,0.5996600850860281
2006,84,47,0.5722558806259224
2007,84,12,0.5988826950688937
2008,84,48,0.5852104103984703
2009,84,80,0.5833198507134805
2010,84,114,0.5911926998260612
2011,84,66,0.6026630014020933
2012,84,2,0.5997734536226509
2013,84,9,0.5987357185669494
2014,84,11,0.5951951666518338
2015,84,10,0.5995504717653162
2016,84,118,0.6051412994339007
2017,84,1,0.5970318814554891
2018,84,94,0.6029006148560685
2019,84,63,0.6074145293720945
2020,84,117,0.5914210211624666
2021,84,106,0.595906078144861
2022,84,93,0.5971142054057518
2023,84,49,0.5884568235989349
2024,84,22,0.5944993989694003
2025,84,13,0.5983545160224015
2026,84,116,0.5965444704574334
2027,85,17,0.6154334930919713
2028,85,16,0.6094956318425002
2029,85,2,0.615624489967048
2030,85,3,0.614215534317349
2031,85,4,0.6229239606684867
2032,86,37,0.5882963717651316
2033,86,75,0.5722260781291657
2034,86,73,0.5817755166608622
2035,86,74,0.5557598053712451
2036,86,89,0.5819063922993075
2037,86,90,0.5388685783978528
2038,86,16,0.5936039137098225
2039,87,17,0.643706792532889
2040,87,81,0.605523919959732
2041,87,125,0.6324306568930413
2042,87,96,0.6256903303353079
2043,87,111,0.6152462225498461
2044,87,19,0.6062498306885191
2045,87,66,0.6127133797828813
2046,87,68,0.6136583919279937
2047,87,82,0.6210447280071352
2048,87,98,0.6377701944967715
2049,87,16,0.6293930755620802
2050,87,124,0.6372229788118611
2051,87,123,0.6215988329288404
2052,87,110,0.614864818767483
2053,87,95,0.6052621244996867
2054,87,97,0.6218029896910994
2055,87,109,0.6123080016868345
2056,87,2,0.6376362648974399
2057,87,15,0.6316765375218363
2058,87,122,0.5988285020839843
2059,87,3,0.6122901196797088
2060,87,18,0.6236773124116429
2061,88,40,0.5863383258352652
2062,88,4,0.5794828227220097
2063,88,90,0.5796153170761591
2064,88,89,0.5756457828140193
2065,88,41,0.5677016434747274
2066,88,88,0.5871410471595405
2067,88,19,0.5769545615532918
2068,88,78,0.5516476125757487
2069,88,1,0.58942382424972
2070,88,56,0.5821474741947478
2071,88,103,0.594086252166479
2072,88,57,0.5888075629175127
2073,88,42,0.5819502101494036
2074,88,126,0.5596697619230935
2075,88,43,0.586485020363695
2076,88,101,0.5852799901046466
2077,88,69,0.5740703880011886
2078,88,16,0.5822224097829969
2079,88,3,0.5904379900480076
2080,88,15,0.5984826993690814
2081,88,2,0.5865171380623656
2082,88,17,0.5958989859942863
2083,88,32,0.5751265674314229
2084,88,123,0.5685746029769525
2085,89,14,0.6094344121096829
2086,89,50,0.5971725451274199
2087,89,76,0.6239887751241537
2088,89,75,0.6021712977333985
2089,89,51,0.5897504544328298
2090,89,2,0.5994038404744885
2091,89,78,0.6171232722582889
2092,89,100,0.6042360261410973
2093,89,63,0.613924151942802
2094,89,77,0.6079608945672427
2095,91,105,0.621476069098809
2096,91,107,0.6238413981660522
2097,91,25,0.6196195728271017
2098,91,27,0.6154410336935426
2099,91,106,0.6315172091814872
2100,92,70,0.5960187273203099
2101,92,48,0.5781398066575298
2102,92,132,0.6124720056506567
2103,92,117,0.6033804488682475
2104,92,85,0.5962658088345565
2105,92,3,0.5982781056380361
2106,92,115,0.6074657089093403
2107,92,134,0.6067521966264858
2108,92,86,0.5906576909939025
2109,92,118,0.5960991434763194
2110,92,102,0.5958057589764982
2111,92,73,0.6015743592472205
2112,92,74,0.5927090342219281
2113,92,100,0.5856905225617464
2114,92,103,0.5924172003403403
2115,92,19,0.5914313569943259
2116,92,133,0.6065442515678554
2117,92,89,0.5996464260746899
2118,92,4,0.5919344478855406
2119,92,87,0.5990963896925232
2120,92,46,0.5832881066603631
2121,92,104,0.6054589298123115
2122,92,101,0.6073595871536948
2123,92,49,0.5832223213760619
2124,92,5,0.5787952080805079
2125,92,61,0.5488802856503868
2126,92,131,0.6036957846224493
2127,92,119,0.5810012414666913
2128,92,2,0.5846219909658501
2129,92,130,0.5797797938468093
2130,92,116,0.608216174272654
2131,92,71,0.5885520754151438
2132,92,88,0.5997393567197038
2133,92,50,0.5946664249451059
2134,92,72,0.5967596483145865
2135,93,74,0.5759426806278178
2136,93,43,0.5786581843198916
2137,93,15,0.5627880524567938
2138,93,31,0.5841571672879143
2139,93,115,0.5933325918756893
2140,93,114,0.5860486431800064
2141,93,59,0.5951022307737841
2142,93,76,0.5696846298966967
2143,93,100,0.5814008771317956
2144,93,44,0.5705787327028091
2145,93,101,0.587140336242026
2146,93,16,0.5804937309862321
2147,93,57,0.5891543450182868
2148,93,129,0.5855900914282042
2149,93,131,0.5923902432142516
2150,93,30,0.5806095882656214
2151,93,2,0.5878195901268743
2152,93,132,0.5866873758946085
2153,93,73,0.5663337912231021
2154,93,116,0.5864162804666053
2155,93,113,0.5894911286353939
2156,93,60,0.5951719615695705
2157,93,32,0.5820675774998527
2158,93,75,0.5689717466370198
2159,93,61,0.5944299307632169
2160,93,1,0.581387310529472
2161,93,102,0.5844036514888782
2162,93,45,0.5692003673308653
2163,93,58,0.5972138243924004
2164,93,4,0.5673441532647036
2165,93,130,0.5881104159595505
2166,93,117,0.5937890368615462
2167,93,87,0.5708534259692908
2168,93,3,0.5853390342655259
2169,93,17,0.5752984440733501
2170,93,128,0.5833511328417534
2171,93,18,0.5776011580489682
2172,93,98,0.5881818406105305
2173,93,99,0.5921230005250968
2174,94,1,0.5876019177679699
2175,94,69,0.5644335197620288
2176,94,57,0.5741657753879306
2177,94,29,0.5609453342036832
2178,94,3,0.5678552028106449
2179,94,28,0.5709525188165291
2180,94,83,0.5485416663930357
2181,94,58,0.5687460144551678
2182,94,70,0.5698610086528266
2183,94,129,0.5689162231862159
2184,94,30,0.5723002496521423
2185,94,56,0.5627520295152351
2186,94,111,0.5744142039804728
2187,94,112,0.5693294073079845
2188,94,95,0.5720247341537609
2189,94,110,0.5757511414074878
2190,94,42,0.556709352677753
2191,94,128,0.5719986551933234
2192,94,27,0.582339836081373
2193,94,96,0.5689581611247748
2194,94,2,0.5743969808162849
2195,94,82,0.5493522071634626
2196,95,27,0.5684870185724133
2197,95,61,0.569686696732975
2198,95,39,0.5901975886762585
2199,95,1,0.5793648031997225
2200,100,77,0.6245568839695161
2201,100,4,0.6173388355740271
2202,100,121,0.6335417955387788
2203,100,122,0.6280475144692121
2204,100,107,0.6292232345616209
2205,100,124,0.6265418114146915
2206,100,106,0.6352764645425559
2207,100,64,0.6117865708979073
2208,100,31,0.6292272734674151
2209,100,95,0.6079896649847863
2210,100,123,0.6312496037061479
2211,100,49,0.6216675468095657
2212,100,61,0.6161601235856672
2213,100,34,0.6125849904217633
2214,100,110,0.6189094232095512
2215,100,19,0.6252662965091897
2216,100,91,0.6369129948458121
2217,100,140,0.6181191940956745
2218,100,94,0.6234952624176694
2219,100,18,0.6291561635064513
2220,100,20,0.6138406184470813
2221,100,93,0.6269451963005702
2222,100,47,0.6115353361535838
2223,100,138,0.6279002450209592
2224,100,76,0.6194179398728643
2225,100,65,0.6140872467266156
2226,100,32,0.6218869932312515
2227,100,2,0.6168484126263682
2228,100,139,0.6199629911285809
2229,100,79,0.6194336951779238
2230,100,5,0.6184942051895668
2231,100,137,0.611935093627824
2232,100,136,0.629708273287529
2233,100,125,0.6258817611865621
2234,100,108,0.6299266781051622
2235,100,50,0.5909372131195683
2236,100,78,0.6272880837122277
2237,100,17,0.6246649101148142
2238,100,48,0.6075456615136802
2239,100,46,0.6258644295706232
2240,100,35,0.6199961956289437
2241,100,16,0.6228354762308971
2242,100,33,0.6174673204011437
2243,100,3,0.6248058760720657
2244,100,109,0.629053568088226
2245,100,92,0.6254164427731916
2246,100,80,0.6076001328724362
2247,100,62,0.6204613873790308
2248,100,1,0.620914026531955
2249,101,34,0.6310173277851607
2250,101,65,0.6413041461976634
2251,101,64,0.6259974280453757
2252,101,1,0.650278868174598
2253,101,139,0.6440904967617811
2254,101,122,0.6404684371790514
2255,101,109,0.6386804529781878
2256,101,76,0.6392006718531509
2257,101,121,0.6342682333997797
2258,101,16,0.6181823458494202
2259,101,63,0.641265231022062
2260,101,62,0.629833555673686
2261,101,20,0.6500896505445248
2262,101,19,0.6463798670926388
2263,101,5,0.6457177798875422
2264,101,17,0.6451382987459648
2265,101,137,0.6368652748172043
2266,101,91,0.6435784965253974
2267,101,46,0.6388055685780024
2268,101,92,0.6429206464774926
2269,101,49,0.6321300091239035
2270,101,106,0.6347037661726719
2271,101,31,0.636936133718047
2272,101,110,0.6459893940730846
2273,101,18,0.6334887771669402
2274,101,123,0.640930544144023
2275,101,107,0.6460408409593618
2276,101,93,0.6353525452998019
2277,101,138,0.6513136916390538
2278,101,79,0.6364904035947888
2279,101,49,0.6477985942028957
2280,101,47,0.6374656348399808
2281,101,32,0.6407293592452542
2282,101,77,0.6416128021879606
2283,101,3,0.6466441500342848
2284,101,125,0.6505520979297881
2285,101,50,0.6247439396804221
2286,101,4,0.6443161606626916
2287,101,33,0.6467271822013343
2288,101,136,0.6326760875028713
2289,101,94,0.6397521314822926
2290,101,48,0.6383405397674706
2291,101,140,0.6477995143879669
2292,101,78,0.6379108379094816
2293,101,2,0.6425834381431647
2294,101,80,0.6273907547599449
2295,101,108,0.6385998777185036
2296,101,124,0.6502268438703258
2297,101,61,0.6424421144673799
2298,101,35,0.6330459106402068
2299,102,136,0.6139343006749269
2300,102,33,0.6191685475671062
2301,102,123,0.6223125169380568
2302,102,31,0.6164930203692855
2303,102,19,0.605552453642346
2304,102,16,0.6125739497040553
2305,102,48,0.6279750787577043
2306,102,125,0.6127987206151524
2307,102,49,0.6174139690621689
2308,102,108,0.6327430415066062
2309,102,32,0.6237028726652711
2310,102,137,0.6225389930563549
2311,102,20,0.6234120543714179
2312,102,2,0.6085627018109341
2313,102,124,0.622891949061136
2314,102,46,0.6241235102747569
2315,102,50,0.6187860996904331
2316,102,110,0.6241506174440765
2317,102,1,0.6219612385200433
2318,102,91,0.6191441096887014
2319,102,76,0.6120180784999862
2320,102,62,0.6253389469061983
2321,102,5,0.6106810547716317
2322,102,107,0.620999933711607
2323,102,140,0.6270874813291806
2324,102,139,0.6223961755470653
2325,102,92,0.6257453994931259
2326,102,106,0.6228212428951023
2327,102,61,0.6276451399122107
2328,102,95,0.6258126708250072
2329,102,35,0.6161550418264654
2330,102,17,0.6162329755565208
2331,102,64,0.6208410712998331
2332,102,34,0.6300140141870205
2333,102,65,0.6232058328052623
2334,102,138,0.6208574285523825
2335,102,47,0.6132919662195637
2336,102,79,0.618412686547147
2337,102,63,0.6164492698244237
2338,102,77,0.6207751078274031
2339,102,78,0.620161744038567
2340,102,18,0.616408502899619
2341,102,80,0.6239594610693204
2342,102,109,0.6311773210119536
2343,103,123,0.6193928294288797
2344,103,49,0.6304480157158061
2345,103,63,0.6231535180643156
2346,103,20,0.6265291392815198
2347,103,47,0.6294550410276527
2348,103,91,0.6031518776964659
2349,103,108,0.6361476710368581
2350,103,76,0.6235625269009458
2351,103,32,0.6243664900520982
2352,103,46,0.6194286392874252
2353,103,17,0.6124970271085737
2354,103,125,0.6037055516752554
2355,103,109,0.6368737141011351
2356,103,18,0.6358374517961591
2357,103,80,0.6273043164016456
2358,103,33,0.6169448574952912
2359,103,4,0.625549354692012
2360,103,3,0.6176080072861747
2361,103,106,0.6391721617526126
2362,103,138,0.634149436146669
2363,103,92,0.6335655814873109
2364,103,122,0.6331984813906291
2365,103,64,0.6304236846837453
2366,103,16,0.6199342085706147
2367,103,19,0.6172845312374496
2368,103,137,0.6345431500049168
2369,103,48,0.6228139707535143
2370,103,61,0.6226862152918176
2371,103,136,0.6197073563094169
2372,103,79,0.6312832973925238
2373,103,34,0.627461464729985
2374,103,139,0.6337535176300856
2375,103,65,0.6228890796621993
2376,103,77,0.6216494985673597
2377,103,107,0.6188697220823045
2378,103,62,0.6278276223536391
2379,103,2,0.6164769443001278
2380,103,5,0.6338487912727808
2381,103,1,0.6089432059413926
2382,103,35,0.6260312352893957
2383,103,94,0.62593399317212
2384,103,140,0.628490930634238
2385,103,121,0.6359156219942593
2386,103,93,0.6127016436997748
2387,103,110,0.6359213175771374
2388,103,78,0.626718618158852
2389,103,31,0.6276440603587121
2390,103,50,0.6438430136541062
2391,104,107,0.6080888742934054
2392,104,63,0.6026457157624534
2393,104,94,0.5925969793496841
2394,104,19,0.6137810367022787
2395,104,2,0.6099596208421185
2396,104,61,0.6085665081084232
2397,104,124,0.6161390874955557
2398,104,17,0.6151181006555722
2399,104,140,0.625173029911759
2400,104,47,0.6182538098106644
2401,104,95,0.6203524463150676
2402,104,33,0.6215702012822049
2403,104,50,0.6220803566977431
2404,104,20,0.6148990698361511
2405,104,49,0.6204118244424834
2406,104,138,0.6183690749491328
2407,104,32,0.6173768431745491
2408,104,121,0.6100625798602026
2409,104,110,0.6065670853201065
2410,104,31,0.6158948312521773
2411,104,76,0.6219075627992168
2412,104,16,0.623393038532143
2413,104,136,0.6208790010317046
2414,104,77,0.6235669553186369
2415,104,78,0.6284715438604425
2416,104,109,0.5990707855630695
2417,104,18,0.6313961534707142
2418,104,93,0.6290726140363562
2419,104,64,0.6051232513205531
2420,104,65,0.5958322902774387
2421,104,1,0.6194183644928293
2422,104,122,0.6267362615760312
2423,104,4,0.6230687114679649
2424,104,5,0.5968403477977262
2425,104,46,0.6224426432490915
2426,104,125,0.6236353947169248
2427,104,3,0.6143582177133757
2428,104,91,0.6225182318721908
2429,104,80,0.6306617297322641
2430,104,123,0.6349303059558338
2431,104,139,0.6230538508358312
2432,104,137,0.6232248531315501
2433,104,79,0.6243519771421505
2434,104,92,0.6334922030348749
2435,104,108,0.6164660127183877
2436,104,106,0.6241243602219556
2437,104,34,0.6161697759617716
2438,104,48,0.6114620433475464
2439,104,35,0.6305601656623937
2440,105,136,0.6140894722321735
2441,105,124,0.599672616134788
2442,105,80,0.6169325507766537
2443,105,92,0.6166133274820601
2444,105,122,0.6151338290027963
2445,105,108,0.6042768514346533
2446,105,65,0.6017044215991613
2447,105,64,0.606513357220175
2448,105,3,0.6139669782500738
2449,105,48,0.6130965233679626
2450,105,94,0.6033638819601745
2451,105,61,0.6086055835500317
2452,105,35,0.5937693183735182
2453,105,63,0.6072229056719374
2454,105,49,0.6053109592181869
2455,105,79,0.5968308101924173
2456,105,50,0.620990481083215
2457,105,33,0.6136686773803605
2458,105,4,0.6156253548006726
2459,105,18,0.6138513139751574
2460,105,121,0.6204854599221372
2461,105,20,0.6041651703223687
2462,105,110,0.622933970503954
2463,105,16,0.6059283989433466
2464,105,47,0.6143133873106886
2465,105,31,0.605039994138715
2466,105,95,0.6237846295660958
2467,105,109,0.6116517360877316
2468,105,46,0.597068395791446
2469,105,62,0.6149513485417251
2470,105,140,0.605191851240555
2471,105,93,0.6156084570972902
2472,105,2,0.613113480185919
2473,105,19,0.6161558539756629
2474,105,123,0.626460945166039
2475,105,91,0.6086035352808323
2476,105,76,0.5994513690562613
2477,105,107,0.6121339268349038
2478,105,5,0.5962045496197068
2479,105,34,0.6158857028625315
2480,105,137,0.6106857606775828
2481,105,32,0.6093024167789027
2482,105,77,0.6068176141558357
2483,105,106,0.6252541345976763
2484,105,78,0.6071028785160487
2485,105,138,0.6242124643184943
2486,105,17,0.616297908658838
2487,105,1,0.5978531968721849
2488,105,125,0.6208883174879031
2489,105,139,0.5959840357614512
2490,106,137,0.644309204568253
2491,106,91,0.6459627132242797
2492,106,123,0.6449552773169863
2493,106,16,0.6373392062819703
2494,106,121,0.6387051433763341
2495,106,94,0.6469329856698031
2496,106,93,0.6368870707692522
2497,106,139,0.6438542409770529
2498,106,65,0.6450910999861301
2499,106,107,0.6413430613704527
2500,106,5,0.6364575657407394
2501,106,76,0.639521410722694
2502,106,122,0.6298034246134726
2503,106,47,0.6429995363345135
2504,106,4,0.6453073314232126
2505,106,49,0.6441443122365413
2506,106,1,0.6387596183990873
2507,106,3,0.6413096501037778
2508,106,108,0.6420906022990216
2509,106,61,0.6444461504745301
2510,106,136,0.6197652136018157
2511,106,31,0.6440097665894743
2512,106,110,0.6376589805035807
2513,106,109,0.6330395546724356
2514,106,64,0.6361311402244647
2515,106,34,0.6452711469953716
2516,106,35,0.6368913504392608
2517,106,50,0.6505497854764066
2518,106,20,0.6377356958968043
2519,106,63,0.6448570264890912
2520,106,92,0.6517860710255432
2521,106,78,0.6470071116516186
2522,106,138,0.6494055829742502
2523,106,18,0.6279348461536401
2524,106,124,0.637235176637344
2525,106,32,0.6377620363392063
2526,106,46,0.6515569068578335
2527,106,77,0.647584132177413
2528,106,79,0.6451854824273602
2529,106,19,0.633759593851043
2530,106,62,0.6411503433844006
2531,106,125,0.6437770874048343
2532,106,95,0.6499442359424237
2533,106,2,0.634492874191936
2534,106,106,0.6460557767959212
2535,106,48,0.6457741969824999
2536,106,140,0.6416837163643312
2537,106,80,0.6302792630991242
2538,106,17,0.641908745377448
2539,106,33,0.6341933663591717
2540,107,93,0.6359217892633188
2541,107,47,0.6234912692965395
2542,107,95,0.6311859803908695
2543,107,139,0.6249175467937667
2544,107,77,0.6181940297859192
2545,107,78,0.6122214258602191
2546,107,138,0.6295309587935556
2547,107,32,0.6091677856929237
2548,107,136,0.6241101671655755
2549,107,18,0.6106852894178179
2550,107,106,0.625015957663576
2551,107,65,0.6163870200302632
2552,107,19,0.6180512221780063
2553,107,64,0.6325520265558809
2554,107,1,0.6175235924335813
2555,107,20,0.6134093102840505
2556,107,2,0.6056948741739818
2557,107,122,0.6395072343652293
2558,107,110,0.6341505272632625
2559,107,94,0.6378861289005209
2560,107,109,0.6280397999869307
2561,107,33,0.6206916211268606
2562,107,16,0.6111703632837346
2563,107,123,0.6312044088716271
2564,107,61,0.62907210378191
2565,107,91,0.6251640735437588
2566,107,50,0.6096307810443506
2567,107,76,0.6283885787635541
2568,107,35,0.6243174252731196
2569,107,5,0.6130418824605486
2570,107,31,0.6058251722126119
2571,107,121,0.619063841445175
2572,107,62,0.625742371751886
2573,107,34,0.6183004627153414
2574,107,108,0.6323668545014954
2575,107,107,0.62792207017652
2576,107,46,0.6238765097415971
2577,107,49,0.6188545628040798
2578,107,137,0.6272793026452483
2579,107,79,0.6281922235760518
2580,107,80,0.6261638243106804
2581,107,4,0.6121948795374826
2582,107,124,0.6397307104544963
2583,107,125,0.6323542956588757
2584,107,92,0.6323607445107945
2585,107,48,0.6148782362454139
2586,107,63,0.6222741007211967
2587,107,140,0.6213000361053659
2588,108,18,0.6539021128183189
2589,108,149,0.654114248465547
2590,108,107,0.6416516603630376
2591,108,94,0.6459174753685232
2592,108,165,0.6500648203568421
2593,108,33,0.6556792536802415
2594,108,35,0.6491046930879907
2595,108,48,0.6428937779724839
2596,108,109,0.6358825455371664
2597,108,135,0.6413038688647859
2598,108,63,0.6584532037300108
2599,108,1,0.6498569170551786
2600,108,4,0.6563173760897317
2601,108,163,0.6537730768100932
2602,108,95,0.645437619296604
2603,108,134,0.6484036094531203
2604,108,19,0.646987797648399
2605,108,92,0.6516014989125384
2606,108,164,0.6444047738605125
2607,108,65,0.6473692024522675
2608,108,3,0.6537063205931877
2609,108,64,0.6531916670972724
2610,108,150,0.6554388884023623
2611,108,148,0.6387146894320112
2612,108,120,0.6566601936809734
2613,108,119,0.6603254533759277
2614,108,81,0.6528391055588709
2615,108,93,0.6499431655866518
2616,108,147,0.6468693834688093
2617,108,82,0.6466276609560466
2618,108,108,0.6465270537843837
2619,108,17,0.6564142678262816
2620,108,62,0.658764793232186
2621,108,34,0.6509723451092371
2622,108,2,0.6395661987618719
2623,108,133,0.654970426644025
2624,108,121,0.6488198595687682
2625,108,46,0.6560500808098124
2626,109,33,0.6392832987992727
2627,109,35,0.6415376247111538
2628,109,4,0.6304008909825275
2629,109,109,0.6274537830184326
2630,109,62,0.6320727768828175
2631,109,48,0.640814388451149
2632,109,123,0.6245899770390645
2633,109,47,0.6268653095244694
2634,109,78,0.6306526746050989
2635,109,94,0.6357942802630674
2636,109,106,0.6311374356342024
2637,109,91,0.6311318533358838
2638,109,137,0.6314425185581443
2639,109,46,0.6207689464362103
2640,109,95,0.6343368993615288
2641,109,3,0.6254537529147034
2642,109,110,0.6369899668629802
2643,109,121,0.6252173025903738
2644,109,135,0.6342955004933332
2645,109,93,0.635627613899922
2646,109,79,0.6285486494641508
2647,109,122,0.6296099958892488
2648,109,31,0.6308176696729537
2649,109,18,0.6326238107392049
2650,109,64,0.6333342763977133
2651,109,19,0.6359232320729589
2652,109,108,0.6368746836899948
2653,109,63,0.642553583107045
2654,109,49,0.6298391611773648
2655,109,76,0.6241846937152401
2656,109,61,0.6300886116788483
2657,109,107,0.6413078558135221
2658,109,32,0.6368399152663674
2659,109,34,0.6322363540095884
2660,109,134,0.6357266872194578
2661,109,5,0.6283938737204877
2662,109,92,0.6276319261652438
2663,109,2,0.6254011959105386
2664,109,20,0.632963642359278
2665,109,80,0.6301021814049602
2666,109,16,0.6299358166434249
2667,109,17,0.6341829635440923
2668,109,1,0.6350539564846154
2669,109,138,0.6356914988866614
2670,109,77,0.6275673544979126
2671,109,65,0.6328872218510531
2672,109,136,0.6411142079648959
2673,109,50,0.6328953478204968
2674,110,47,0.6022124547571197
2675,110,20,0.6077477253782541
2676,110,18,0.6058410128810938
2677,110,125,0.6182418692118559
2678,110,139,0.6189700834764121
2679,110,77,0.6061637456174256
2680,110,49,0.6096074353596544
2681,110,33,0.6087835654818934
2682,110,17,0.6264005783310621
2683,110,19,0.6131568839743652
2684,110,108,0.6190038751714038
2685,110,93,0.61791736306238
2686,110,34,0.6098683783956818
2687,110,46,0.59898265521828
2688,110,79,0.6191651992043451
2689,110,94,0.6147018015521374
2690,110,95,0.6137829475910381
2691,110,76,0.6229474328191276
2692,110,121,0.6127762257981471
2693,110,48,0.6076097228016349
2694,110,3,0.5908797994291636
2695,110,48,0.6049749478083724
2696,110,136,0.5984528223318599
2697,110,109,0.5927491140694183
