,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid
3661,133,132,0.187002137,0.596157572,6,655,29,0.078487407,0.472955838
3662,133,89,0.141001605,0.620312618,6,688,31,0.110934513,0.496372359
3663,133,31,0.179885856,0.602952918,9,867.1111111,29,0.11141391,0.457618361
3664,133,118,0.098894417,0.635942929,9,823.7777778,31,0.147178862,0.442860772
3665,133,75,0.088905323,0.638476932,13,1649.923077,31,0.15556672,0.423640858
3666,133,46,0.097958014,0.632967632,9,1448,31,0.114709052,0.416996552
3667,133,48,0.079055459,0.636757797,10,1273.8,31,0.133500627,0.406856712
3668,133,4,0.076236484,0.639390534,6,847.6666667,31,0.14825498,0.408622653
3669,134,81,0.100058978,0.577638023,23,1208.304348,33,0.373159249,0.305278269
3670,134,95,0.066610061,0.61591125,19,1025.684211,33,0.503606544,0.343016652
3671,134,69,0.062449788,0.611904895,16,1790,33,0.506596919,0.344609277
3672,134,56,0.09105576,0.600084904,20,1190.95,31,0.355568826,0.333903537
3673,134,30,0.071513642,0.568407466,12,3036.833333,33,0.276092843,0.288111028
3674,134,54,0.056585736,0.62763272,14,1727.642857,33,0.487769075,0.366095396
3675,134,108,0.059556651,0.620964983,17,1743.235294,33,0.524775392,0.357622029
3676,134,119,0.246867191,0.53544731,17,1661.941176,33,0.334289804,0.332070028
3677,134,68,0.083464652,0.592654061,21,1538,33,0.443249767,0.320589554
3678,134,93,0.104491943,0.558250563,20,903.55,33,0.61197953,0.280650924
3679,134,94,0.067033107,0.594121566,21,1007.142857,33,0.530870875,0.315578741
3680,134,107,0.064616348,0.608860593,18,1545.944444,33,0.383273202,0.339927723
3681,134,96,0.110085812,0.575409986,22,1129.363636,31,0.262846277,0.305297808
3682,134,27,0.068167541,0.578843549,18,1615.388889,33,0.400444405,0.296914163
3683,134,29,0.114059366,0.564287604,22,1138.909091,33,0.309737167,0.295945207
3684,134,1,0.123376211,0.512228927,18,2342.388889,33,0.371310791,0.238762854
3685,134,42,0.139598915,0.549797311,18,1240.388889,33,0.320107345,0.284335669
3686,135,108,0.072601963,0.566369431,30,942.6333333,29,0.048830758,0.289335264
3687,135,109,0.106403017,0.563709213,29,1339.310345,29,0.09642608,0.300222388
3688,135,63,0.09245122,0.54856368,28,1161.392857,29,0.011167036,0.274909823
3689,135,106,0.121931716,0.571493481,27,1507.814815,29,0.101049009,0.325442803
3690,135,125,0.098661718,0.551787081,20,1225.05,29,0.122742396,0.281373228
3691,135,107,0.095986731,0.589639675,32,1210.96875,27,0.089657959,0.337516397
3692,135,139,0.114864364,0.536751164,26,1307.769231,29,0.146651988,0.264738381
3693,135,78,0.084911319,0.537043179,26,1398.269231,31,0.121073006,0.261254533
3694,135,91,0.107656808,0.543981175,34,962.5588235,29,0.036750245,0.266079305
3695,135,46,0.076833286,0.568524043,28,1095.857143,29,0.114611202,0.290982851
3696,135,19,0.111483404,0.553119535,18,2168.388889,29,0.11713958,0.284134331
3697,135,31,0.120306654,0.516411625,29,1575.137931,29,0.026270756,0.245150558
3698,135,80,0.081949862,0.572800693,25,1553.04,29,0.062263182,0.300130927
3699,135,76,0.09622092,0.553081524,27,1587.814815,29,0.143743025,0.278671398
3700,135,92,0.085072593,0.584974107,28,982.8214286,29,0.041594659,0.316544531
3701,135,4,0.082287868,0.589663918,25,1213.16,29,0.06269103,0.321834583
3702,135,93,0.100220859,0.559048586,22,981.3181818,29,0.146130413,0.28163077
3703,135,77,0.106122658,0.541346315,29,1240.655172,29,0.070447803,0.263372153
3704,135,94,0.075440019,0.560192929,22,1712.454545,31,0.113294569,0.27885641
3705,135,79,0.122622285,0.537972081,29,835.6551724,29,0.034536081,0.264565185
3706,135,123,0.150794137,0.503684735,28,1384.178571,31,0.035704668,0.232051188
3707,135,33,0.087435776,0.560968512,31,1253,29,0.09340802,0.286940705
3708,135,35,0.107634315,0.576309152,34,1372.852941,29,0.064133318,0.31848018
3709,135,124,0.091369144,0.532045873,34,780.1470588,29,0.022781936,0.255777145
3710,135,47,0.086557396,0.524068086,38,1053.078947,29,0.119426854,0.242668
3711,135,32,0.076232562,0.567226784,33,1002.181818,29,0.04768019,0.293412327
3712,135,50,0.084749644,0.542080368,27,815,29,0.118794884,0.258017643
3713,135,1,0.15268201,0.551860061,28,1207.25,29,0.096185335,0.298104087
3714,135,49,0.074098635,0.578872764,21,1181.714286,29,0.070814661,0.296661632
3715,135,34,0.131510594,0.556352117,39,706.2564103,29,0.080380958,0.309272594
3716,135,122,0.113712693,0.536210577,31,1319,31,0.026455278,0.263889128
3717,135,61,0.103029034,0.58204198,18,2358.777778,27,0.080708866,0.323148206
3718,135,48,0.070873292,0.579583479,22,998.6818182,29,0.052513571,0.299499416
3719,135,140,0.074298956,0.562504382,19,1670.947368,29,0.037861998,0.28940892
3720,135,17,0.083081253,0.586489321,31,1073.645161,29,0.038530415,0.322100116
3721,135,65,0.111002309,0.565297341,28,1084.5,29,0.17004313,0.301691212
3722,135,20,0.099931171,0.573310129,25,1645.12,29,0.071838018,0.303103136
3723,135,121,0.12957874,0.513050854,33,1241.212121,31,0.124477863,0.254467205
3724,135,137,0.119019336,0.527490997,21,1346.285714,31,0.104863546,0.249155929
3725,135,95,0.091972961,0.571827939,25,2188.68,29,0.058377171,0.307208745
3726,135,18,0.076205355,0.563789744,30,1317.4,29,0.17897071,0.288040997
3727,135,2,0.101121771,0.553128941,29,1468.344828,29,0.110277668,0.286719395
3728,135,138,0.086602652,0.549088763,45,827.0666667,29,0.023421312,0.276266224
3729,135,3,0.07461744,0.59823094,26,1221.653846,29,0.043151687,0.333958446
3730,135,64,0.106785013,0.598293224,28,1429.428571,25,0.078864306,0.365923433
3731,135,62,0.081920488,0.6125081,27,1458.222222,27,0.055747525,0.364322503
3732,135,16,0.073360664,0.58956359,30,1166,29,0.123246834,0.317546431
3733,135,136,0.103836088,0.56598913,29,1438.413793,29,0.078000851,0.307628889
3734,135,5,0.084432456,0.569955108,28,837.2857143,29,0.214914965,0.295158608
3735,135,36,0.096866572,0.563237386,30,1487.766667,29,0.058579886,0.299006625
3736,136,49,0.09676319,0.631956884,17,2034.058824,29,0.091917615,0.423368242
3737,136,138,0.097100493,0.604515424,14,2941,31,0.042776914,0.350059972
3738,136,63,0.125458828,0.619595651,18,2268.5,27,0.122180997,0.447694604
3739,136,47,0.108627713,0.632096967,14,3754.142857,27,0.116645701,0.46427572
3740,136,124,0.134852365,0.612783636,15,1742.333333,27,0.101622794,0.430545664
3741,136,77,0.117261001,0.628596014,16,2801.6875,27,0.122890257,0.461723077
3742,136,3,0.115401065,0.621763955,12,3190.5,29,0.068443091,0.423799168
3743,136,48,0.101576233,0.615899549,16,3960.75,29,0.097935685,0.38961885
3744,136,93,0.112745021,0.61492143,21,1969.809524,29,0.104360352,0.41007958
3745,136,31,0.101546737,0.623113338,15,3198.8,29,0.102319867,0.416982164
3746,136,35,0.136977386,0.620056505,15,1715.066667,25,0.127628938,0.48212563
3747,136,65,0.142525783,0.611643715,9,3358.333333,27,0.077497823,0.448889919
3748,136,91,0.092199765,0.618829764,21,1880.952381,29,0.09332722,0.386692752
3749,136,95,0.097609654,0.638230135,14,2560.071429,27,0.03927817,0.455311788
3750,136,80,0.145257035,0.611957971,16,2323.625,27,0.183570282,0.459730407
3751,136,108,0.099437243,0.6216226,14,2363.928571,29,0.04253534,0.410861776
3752,136,5,0.120390324,0.621616684,12,3274.583333,29,0.061745132,0.43227934
3753,136,78,0.14867548,0.606382561,14,4566.714286,27,0.188097253,0.427493804
3754,136,121,0.134856852,0.613926535,13,2333.307692,27,0.093259559,0.429983593
3755,136,92,0.105546955,0.617317124,14,2691,29,0.035557102,0.402428154
3756,136,123,0.139052032,0.607344593,10,3633.2,27,0.127395335,0.422438011
3757,136,62,0.107142725,0.617008416,24,2029.416667,29,0.113343489,0.401656176
3758,136,106,0.085395738,0.620006747,14,3469.785714,29,0.059770229,0.38589089
3759,136,50,0.103913254,0.6278811,12,2530.833333,29,0.155355704,0.422599142
3760,136,109,0.132282417,0.62240807,15,3509.4,25,0.053152534,0.469647403
3761,136,18,0.118715139,0.612671768,20,1481.4,29,0.095641018,0.396578266
3762,136,79,0.138486216,0.610699068,13,2732.846154,27,0.067562756,0.428981899
3763,136,122,0.130078563,0.601529659,15,3920.8,27,0.097156911,0.392979503
3764,136,1,0.122955206,0.611225951,11,3633.090909,29,0.067036609,0.398421893
3765,136,34,0.139278893,0.610433319,15,3436,27,0.091916107,0.440527741
3766,136,2,0.12737904,0.617853213,18,2696.833333,27,0.076605775,0.43208101
3767,136,136,0.0903781,0.623023117,13,1582.153846,29,0.036862144,0.387334645
3768,136,139,0.111377027,0.596900247,15,3147.266667,29,0.02514323,0.353107619
3769,136,61,0.110816676,0.613405177,16,3867,27,0.10529838,0.400106579
3770,136,33,0.1133544,0.616103818,14,3054.857143,29,0.087777177,0.401183325
3771,136,4,0.120152218,0.614703094,16,1864.5,29,0.047528226,0.413249151
3772,136,94,0.104385405,0.623123984,15,2764.133333,29,0.073314409,0.41595901
3773,136,64,0.12717147,0.618774938,16,2705.6875,27,0.082366091,0.44478631
3774,136,20,0.126690205,0.624489139,11,3498.090909,27,0.049799209,0.462206359
3775,136,125,0.154020904,0.598487988,17,1933.470588,29,0.121045523,0.391632794
3776,136,107,0.09946885,0.613977223,19,2676.315789,29,0.060949924,0.391502679
3777,136,16,0.100712293,0.599642848,21,2665.809524,31,0.095153597,0.350219224
3778,136,19,0.111578614,0.62240742,12,2112.833333,29,0.058413221,0.417379397
3779,136,32,0.156015143,0.593868055,15,2683.6,27,0.092480606,0.377286059
3780,136,137,0.082939121,0.613298158,17,1637.529412,29,0.050287534,0.364536471
3781,137,62,0.064642452,0.588245401,17,1416.176471,33,0.195119032,0.302621682
3782,137,107,0.063209196,0.598147854,15,1645.733333,33,0.087202024,0.319933917
3783,137,137,0.055073447,0.608714401,17,1843.235294,33,0.182865827,0.329127665
3784,137,49,0.059911529,0.589232878,16,1465.875,33,0.161048135,0.30768739
3785,137,124,0.066634608,0.639527472,16,1487.3125,31,0.040878997,0.401676214
3786,137,94,0.070943643,0.618553504,18,1339,33,0.095347589,0.354870526
3787,137,78,0.097638508,0.591579725,14,2096.928571,31,0.049860685,0.327620932
3788,137,4,0.091877545,0.551932301,22,1119.090909,33,0.200091228,0.270927672
3789,137,31,0.083259803,0.56901567,18,943.8888889,33,0.143688498,0.28678921
3790,137,64,0.070795314,0.571144795,19,1108.052632,33,0.147464475,0.286190393
3791,137,48,0.094139705,0.571304987,19,1403.684211,33,0.133652587,0.292265091
3792,137,3,0.1033088,0.525890813,17,882.1764706,33,0.148776112,0.243548199
3793,137,108,0.090906164,0.605910568,13,2568.923077,31,0.071450942,0.349108804
3794,137,16,0.085378759,0.516017907,17,1094.588235,33,0.179592276,0.233248333
3795,137,123,0.06793151,0.631593936,11,3074.181818,31,0.014677438,0.377587791
3796,137,139,0.085751788,0.581767708,10,1439.1,33,0.124349497,0.301980832
3797,137,33,0.068086673,0.588693209,15,1778.866667,33,0.067093373,0.30715567
3798,137,34,0.087569714,0.56944716,19,1302.210526,31,0.080227453,0.290841937
3799,137,1,0.101698859,0.525842569,23,964.6956522,33,0.276715405,0.243902648
3800,137,32,0.074025362,0.588439696,14,2155.071429,33,0.145965283,0.307724841
3801,137,138,0.057579279,0.614067975,16,1271.5,33,0.111431235,0.337078478
3802,137,106,0.096351903,0.577524874,16,1718.625,33,0.096145845,0.300356055
3803,137,125,0.090080594,0.627395693,20,1429.05,29,0.085432566,0.399338591
3804,137,19,0.097016512,0.557309072,13,1938.615385,33,0.085671745,0.27738662
3805,137,80,0.073244053,0.613270143,15,1227.2,33,0.22375951,0.345107509
3806,137,76,0.080667918,0.622354279,14,1984.214286,31,0.069172992,0.372802056
3807,137,35,0.064629889,0.596855107,17,1468.941176,33,0.066185014,0.316503558
3808,137,122,0.070515459,0.639268036,22,1153.5,31,0.077954886,0.404719224
3809,137,20,0.070441897,0.589699413,17,1101.117647,33,0.068233676,0.308774575
3810,137,109,0.074123292,0.613508244,15,2212.2,33,0.098766486,0.351123803
3811,137,121,0.065280524,0.61776843,12,2502.083333,33,0.188925684,0.349435307
3812,137,50,0.088665545,0.567659889,23,1060.956522,33,0.175678754,0.284233651
3813,137,110,0.05763386,0.619629042,13,1209.769231,33,0.136116104,0.345072511
3814,137,5,0.074068488,0.573520878,15,2098,31,0.313053933,0.289282153
3815,137,2,0.119268989,0.526222625,18,1786,33,0.196598656,0.249832632
3816,137,77,0.10090903,0.626266554,8,3562.875,29,0.116462246,0.404694323
3817,137,63,0.097698552,0.555786471,16,1774,35,0.183758218,0.274601655
3818,137,46,0.070722183,0.580532714,16,1375.5,33,0.287397156,0.298219336
3819,137,93,0.069231485,0.62072295,14,1417.642857,33,0.113141518,0.357766239
3820,137,140,0.059254053,0.602803143,13,1761.615385,35,0.116197557,0.319188386
3821,137,18,0.05491576,0.580403636,19,1666.421053,33,0.189146972,0.291905455
3822,137,92,0.067399296,0.615125608,15,1928.866667,33,0.163112313,0.345411637
3823,137,136,0.092758716,0.572552419,16,1296.875,33,0.143933823,0.294789736
3824,137,79,0.075432241,0.618396733,13,2077.076923,31,0.071390542,0.362545619
3825,137,91,0.061109504,0.600469452,15,1533.066667,33,0.104534704,0.315996996
3826,137,95,0.066924075,0.58003779,14,1907.428571,33,0.122987947,0.29751793
3827,137,61,0.075958924,0.582794831,16,1986,33,0.27106328,0.302837595
3828,137,65,0.105020494,0.54573284,17,1696,33,0.145703027,0.265751031
3829,137,17,0.087534327,0.560734273,15,1357.4,33,0.23996549,0.276473133
3830,137,47,0.080309239,0.565944272,13,1774.692308,33,0.191445304,0.286234303
3831,138,2,0.087027269,0.60311045,24,1372.708333,27,0.076899913,0.338362202
3832,138,34,0.098228794,0.614562946,15,1504,27,0.057347949,0.362771969
3833,138,19,0.0755805,0.614385645,18,1859.444444,27,0.140449129,0.355304789
3834,138,77,0.130193751,0.585941272,24,1230.75,27,0.108638217,0.327953626
3835,138,121,0.102205888,0.61442802,12,2560.166667,27,0.179442982,0.369976904
3836,138,93,0.073682453,0.618255972,16,1540.3125,27,0.112727297,0.355184184
3837,138,107,0.080343188,0.6180556,14,1210.928571,27,0.107604495,0.359444373
3838,138,31,0.099119263,0.616789993,16,1693.375,27,0.09054353,0.372898548
3839,138,49,0.110343245,0.607205777,13,1753.769231,27,0.17317022,0.353098568
3840,138,122,0.080735606,0.625368163,20,1487.3,27,0.174798295,0.379827303
3841,138,18,0.094828809,0.603892325,16,2561.9375,27,0.120996951,0.348619048
3842,138,108,0.084146673,0.621883587,22,1388.136364,27,0.131920623,0.370051135
3843,138,92,0.1238515,0.59299723,25,1071.4,27,0.106397078,0.338263369
3844,138,32,0.098323989,0.621253954,13,3455.153846,27,0.053086244,0.387529409
3845,138,91,0.08869507,0.611295241,19,1626.578947,27,0.099749493,0.351611499
3846,138,110,0.078909242,0.618401965,20,1328.45,27,0.220587009,0.364186587
3847,138,136,0.127981717,0.600579704,19,1395.789474,27,0.145006411,0.343701081
3848,138,139,0.126187361,0.56793252,22,1101.363636,27,0.087448324,0.303016819
3849,138,62,0.087370948,0.613962427,21,1376.952381,27,0.083010212,0.358214726
3850,138,3,0.120172246,0.584709013,13,2044.307692,27,0.046753193,0.324616884
3851,138,140,0.097551049,0.574836656,16,2139,27,0.083764549,0.302655057
3852,138,20,0.14991519,0.57301353,13,2729.538462,27,0.086047174,0.320691663
3853,138,79,0.09667062,0.617662925,20,1753.9,27,0.123178562,0.369365982
3854,138,138,0.076510023,0.621667442,14,2090.428571,27,0.212812774,0.368926819
3855,138,61,0.114705613,0.590860051,14,2131.857143,27,0.103555932,0.329041911
3856,138,80,0.063761122,0.623093288,17,949.2941176,27,0.086343944,0.35944519
3857,138,48,0.105373319,0.605746592,13,1866.230769,27,0.112293551,0.349810574
3858,138,64,0.078918415,0.627610007,20,1469.95,27,0.1330038,0.386194401
3859,138,125,0.100383682,0.610297366,18,1494.722222,27,0.127977635,0.359907535
3860,138,50,0.076746809,0.630750018,20,1199.8,27,0.175332423,0.388380895
3861,138,63,0.101193996,0.608166007,11,3727.909091,27,0.138681185,0.36044912
3862,138,137,0.081041185,0.619867309,16,1749.0625,27,0.200351771,0.37028474
3863,138,95,0.081732291,0.620457395,20,1047.55,27,0.054159802,0.361688998
3864,138,94,0.108928113,0.611457886,13,2140.692308,27,0.144354934,0.363930337
3865,138,123,0.098133334,0.618019646,12,2419.333333,27,0.198666359,0.371255267
3866,138,5,0.078880539,0.616915973,17,1624.882353,27,0.165701207,0.354823096
3867,138,47,0.082638996,0.618875142,17,1471.588235,27,0.132034028,0.367015817
3868,138,106,0.086292521,0.617970355,19,1614.368421,27,0.146870119,0.366290852
3869,138,65,0.080428139,0.632737004,23,1501.956522,27,0.160431548,0.401605275
3870,138,46,0.09017058,0.604327488,25,1328.24,27,0.166323858,0.341919237
3871,138,16,0.102565941,0.59997749,20,1450.15,27,0.060252319,0.337227188
3872,138,33,0.09149479,0.608784252,16,1593.9375,27,0.057412825,0.35056365
3873,138,1,0.089581637,0.606491767,18,1258.277778,27,0.160900441,0.347166308
3874,138,17,0.108499467,0.599878892,20,1632.65,27,0.054529723,0.341293007
3875,138,35,0.091707889,0.631686857,18,1744.277778,27,0.166612576,0.407292104
3876,138,4,0.071708518,0.608988661,24,1487.125,27,0.044184106,0.344379442
3877,138,109,0.078503349,0.623638666,25,1108.04,27,0.192669212,0.368040275
3878,138,78,0.079580833,0.619731607,15,2228.733333,27,0.088753096,0.368553027
3879,138,76,0.096190581,0.60313988,20,1490.5,27,0.081478203,0.339323137
3880,139,119,0.050888697,0.622296296,17,2137.764706,29,0.318077824,0.356058186
3881,139,61,0.098467687,0.610461286,18,1660.5,29,0.125608293,0.356279824
3882,139,33,0.101720482,0.609633734,18,2090.833333,29,0.200440759,0.360520969
3883,139,47,0.076778555,0.622412435,22,1533.863636,27,0.210735238,0.373245786
3884,139,78,0.080628826,0.625091764,22,1698.636364,27,0.14486627,0.381535857
3885,139,75,0.079275788,0.602634211,26,1517.307692,27,0.256887159,0.34306142
3886,139,2,0.067090534,0.597867115,22,2321.545455,29,0.229069039,0.332941614
3887,139,14,0.101388346,0.590554411,23,1464.652174,29,0.200772458,0.328237339
3888,139,74,0.063012638,0.617282598,14,2476.928571,29,0.347220126,0.354096347
3889,139,121,0.093871661,0.598668449,24,1838.833333,27,0.249127794,0.343906977
3890,139,16,0.103540513,0.599576537,21,1942.285714,27,0.158404697,0.343208017
3891,139,106,0.088001966,0.578042831,23,2182.695652,29,0.149363211,0.314210272
3892,139,93,0.069448346,0.62416798,25,1305.4,29,0.144511362,0.370807473
3893,139,91,0.081960865,0.627286749,18,2191.5,27,0.169205416,0.397930612
3894,139,77,0.067397806,0.631023333,20,1973.6,27,0.167455698,0.386991053
3895,139,15,0.095947088,0.601336304,26,1196.307692,27,0.213154572,0.350954459
3896,139,104,0.107451318,0.582980956,24,1009.125,27,0.209464529,0.319122809
3897,139,135,0.077903044,0.597330555,24,1586.291667,29,0.249769737,0.330463384
3898,139,44,0.064029219,0.630489719,22,1305.181818,27,0.357657635,0.381514492
3899,139,31,0.08031678,0.606417268,26,1025.769231,27,0.256061227,0.349629922
3900,139,1,0.076991124,0.596187989,18,1827.333333,27,0.273684267,0.334357975
3901,139,137,0.054909244,0.61958843,29,1219.827586,29,0.181935186,0.357332685
3902,139,76,0.087004544,0.619699885,16,3999.6875,27,0.198295364,0.387560931
3903,139,134,0.103531756,0.574948122,20,1413.9,29,0.269342408,0.306687276
3904,139,122,0.073591064,0.598048909,23,1540.304348,29,0.137913263,0.328732351
3905,139,46,0.077716884,0.627996642,12,1930.25,27,0.175089672,0.387411144
3906,139,29,0.127331516,0.556386754,25,1997.36,29,0.173474136,0.296116339
3907,139,30,0.057546103,0.600350118,23,1258.173913,29,0.330427558,0.326145892
3908,139,32,0.071705124,0.608968232,25,2017.68,27,0.1833692,0.350872429
3909,139,60,0.092120065,0.612281166,16,2180.875,27,0.180874428,0.363449222
3910,139,123,0.070865712,0.599165428,22,1956.818182,29,0.184879234,0.332019817
3911,139,107,0.075310412,0.59801646,26,1882.269231,27,0.162791108,0.342148172
3912,139,48,0.078243887,0.626951196,22,1351.363636,27,0.301486262,0.385914015
3913,139,105,0.072003371,0.587510676,22,1632.5,27,0.221165238,0.321105017
3914,139,89,0.072759653,0.608559061,19,1630.631579,29,0.358600771,0.345456435
3915,139,108,0.103313559,0.602360701,19,1460.631579,29,0.122962152,0.343700486
3916,139,138,0.089788237,0.610447822,24,1346.666667,29,0.214196841,0.352584554
3917,139,45,0.065826575,0.620689163,25,1916.56,29,0.21920011,0.370581533
3918,139,62,0.085676761,0.611022152,25,1394.32,27,0.074471163,0.360812603
3919,139,59,0.077382023,0.60302802,24,1037.083333,27,0.242720984,0.340051409
3920,139,63,0.067387733,0.600800435,20,1470.25,27,0.282308763,0.331434043
3921,139,120,0.06526253,0.614977371,17,2823.823529,29,0.187889901,0.360551463
3922,139,92,0.073269291,0.616579999,19,2869.947368,29,0.175938476,0.368139499
3923,139,3,0.092171313,0.595521286,21,3181.142857,29,0.222361096,0.346838692
3924,139,18,0.104590469,0.619810433,16,2278.9375,29,0.148179897,0.389447015
3925,139,90,0.089089784,0.613699459,23,1665.043478,27,0.229826804,0.371059559
3926,139,136,0.068641888,0.619160483,28,1404.357143,27,0.218213802,0.3657229
3927,140,124,0.094711493,0.620517206,13,1341.923077,31,0.114465562,0.370195861
3928,140,125,0.092223631,0.614087864,11,1177.636364,31,0.057827781,0.354710185
3929,140,67,0.069593927,0.618282613,12,851.3333333,31,0.071557814,0.34510947
3930,140,94,0.092948346,0.60998672,13,830.3076923,31,0.076789501,0.34929989
3931,140,53,0.084821194,0.627108668,7,671.2857143,29,0.077272173,0.382780003
3932,140,109,0.07914231,0.621337691,13,1519,31,0.105600987,0.366700218
3933,140,68,0.058985688,0.622183156,13,813.6923077,31,0.117022692,0.350058957
3934,140,5,0.098477303,0.607784642,7,1834.714286,31,0.016532103,0.343432159
3935,140,95,0.086700519,0.612774128,9,1354.222222,31,0.168060331,0.349581001
3936,140,98,0.0706259,0.616791187,11,1006.909091,31,0.038477606,0.342600037
3937,140,82,0.078490866,0.60603929,12,1662.5,31,0.148318511,0.334408472
3938,140,16,0.073296716,0.616347737,16,1168.625,33,0.039376261,0.346236697
3939,140,83,0.076816883,0.611183282,9,1465.666667,31,0.238355817,0.335450406
3940,140,97,0.083709893,0.617328529,11,1057.454545,31,0.092210546,0.357567291
3941,140,112,0.061498125,0.624551352,14,756.5714286,31,0.032478865,0.355344188
3942,140,3,0.102509996,0.603984145,10,716.7,31,0.065064124,0.33386324
3943,140,27,0.08843525,0.6202582,17,711.9411765,31,0.068383492,0.362514873
3944,140,28,0.092323752,0.619209573,6,951.5,31,0.104868018,0.375257297
3945,140,65,0.088242972,0.607579875,16,825.5625,31,0.088697307,0.344271854
3946,140,126,0.079163534,0.614203582,9,1796,31,0.10782613,0.344286424
3947,140,113,0.106606602,0.608578601,9,1482,31,0.236152569,0.350301051
3948,140,111,0.073872156,0.607643233,10,716.9,31,0.103378602,0.332825112
3949,140,79,0.070883371,0.623926438,17,1154,33,0.10626983,0.362331741
3950,140,110,0.081994812,0.618686219,12,1074,31,0.137871213,0.353183634
3951,140,96,0.088405516,0.613807042,12,1150.25,31,0.113362541,0.350757736
3952,140,64,0.091140131,0.608449559,8,1011.625,31,0.086607491,0.341694736
3953,140,4,0.064329525,0.622406605,11,676,31,0.105933706,0.35267635
3954,140,2,0.114559304,0.596474053,6,2373,31,0.034439065,0.334394486
3955,140,50,0.075242732,0.624846143,12,838.1666667,31,0.172705117,0.364228013
3956,140,66,0.076337303,0.621181107,11,1021.818182,31,0.105151228,0.358504895
3957,140,80,0.092635071,0.615727584,9,923.5555556,31,0.090185538,0.355020889
3958,140,1,0.085158715,0.623581636,10,655.5,31,0.096103347,0.369845371
3959,140,127,0.098447111,0.602720571,8,1032.25,31,0.138991301,0.340706142
3960,140,39,0.075653061,0.620169737,16,889.3125,31,0.061443624,0.357960854
3961,140,51,0.07701426,0.629199503,5,542.6,31,0.105500292,0.370803431
3962,140,81,0.064449854,0.623759955,14,1362.5,33,0.055229914,0.353112039
3963,141,14,0.110985891,0.620690755,10,3004.2,29,0.187477897,0.392279325
3964,141,75,0.121602812,0.615620233,15,2103.733333,29,0.237365546,0.38944727
3965,141,38,0.086163056,0.62965812,11,2223.272727,29,0.23415666,0.393487416
3966,141,63,0.111586839,0.619228677,13,3444.384615,27,0.239828121,0.394472513
3967,141,13,0.142886697,0.6137757,12,3155,27,0.196070826,0.409187512
3968,141,49,0.138959019,0.596356618,10,3717.4,29,0.269684385,0.352166128
3969,141,114,0.101579765,0.624349314,13,1902.230769,27,0.137089351,0.398120211
3970,141,113,0.088669764,0.63610426,12,1066.25,27,0.143752595,0.417609852
3971,141,101,0.09191814,0.615207106,10,2202.1,29,0.219569296,0.365010712
3972,141,100,0.081077352,0.629851109,15,809.4666667,29,0.199215251,0.388485977
3973,141,87,0.100161223,0.625526816,18,1859.555556,27,0.121576097,0.406903998
3974,141,51,0.108064016,0.626901066,15,1901.4,27,0.25424184,0.4065715
3975,141,25,0.100254529,0.627113157,14,3244.428571,27,0.209985904,0.410347018
3976,141,88,0.097100246,0.601795747,18,1849.055556,29,0.179499077,0.340490566
3977,141,50,0.099504183,0.623185716,12,2759.666667,29,0.23611936,0.387358581
3978,141,26,0.102039408,0.615907469,12,2688.333333,27,0.150667309,0.381509843
3979,141,1,0.116396683,0.611784762,14,1979.857143,27,0.256238504,0.365337966
3980,141,64,0.109005773,0.612403437,12,2339.416667,27,0.183421657,0.376496605
3981,142,12,0.096332146,0.6223088,7,1996.857143,29,0.073488044,0.371533497
3982,142,69,0.151478726,0.603305083,16,1724.4375,29,0.073513787,0.368045014
3983,142,95,0.096263778,0.608808437,20,1528.95,29,0.082121404,0.354501781
3984,142,15,0.116715719,0.607053506,20,1387.7,29,0.175103858,0.364918599
3985,142,42,0.150353983,0.564352202,17,1633.117647,29,0.158312968,0.312131627
3986,142,54,0.071890866,0.62095998,18,1307.111111,29,0.140959413,0.36085969
3987,142,13,0.128375671,0.595792076,10,3289.5,31,0.071941079,0.348415855
3988,142,98,0.133346939,0.590045315,19,1298.210526,29,0.132450812,0.335535223
3989,142,55,0.111608139,0.615925434,13,2593.076923,29,0.074458496,0.382645085
3990,142,124,0.12646977,0.603818858,13,1882.769231,29,0.074172692,0.365055771
3991,142,122,0.145840104,0.590308788,18,1218.833333,29,0.146100528,0.340557276
3992,142,67,0.1473807,0.547045092,19,1923.315789,29,0.13557324,0.287976608
3993,142,110,0.112268371,0.612902314,11,1742.363636,29,0.071151947,0.363766274
3994,142,16,0.137192405,0.590083921,10,1941.7,29,0.129463111,0.342763417
3995,142,41,0.073996465,0.62558414,13,1833.538462,31,0.117822579,0.371036026
3996,142,82,0.095113967,0.622112591,11,2158.909091,29,0.145665807,0.38035676
3997,142,28,0.118777982,0.609490262,13,1866.384615,29,0.080199862,0.353901456
3998,142,81,0.078606048,0.632333501,12,1422.5,29,0.117845963,0.388734025
3999,142,94,0.063757735,0.626510819,13,1927.230769,29,0.08312916,0.367065505
4000,142,70,0.109193572,0.615518661,16,2163.4375,29,0.114299651,0.376687061
4001,142,68,0.107023043,0.6117323,13,1817.307692,29,0.051835311,0.370856629
4002,142,29,0.117009023,0.613141203,19,1095.263158,29,0.148044556,0.364590049
4003,142,123,0.080680927,0.610865989,16,1611.875,31,0.055902063,0.347714251
4004,142,109,0.115924789,0.60465223,19,941.6315789,29,0.152705082,0.355741056
