,Sheep,Image,Count,meanSize,stdSize
2265,101,137,16,1752.375,1799.525905447043
2266,101,91,16,1227.0,1001.8394956279175
2267,101,46,15,1116.3333333333333,701.1156506280228
2268,101,92,18,1530.7777777777778,1166.8311577161812
2269,101,49,11,1699.0,1006.4993338750448
2270,101,106,14,1466.0714285714287,1909.1309340821515
2271,101,31,16,1371.8125,825.0875119305528
2272,101,110,14,1245.0,855.68836116227
2273,101,18,12,1416.0,1626.3786971879172
2274,101,123,14,1537.7857142857142,839.9554561804732
2275,101,107,13,1941.4615384615386,1417.597838999515
2276,101,93,11,1757.0,1734.8180936864298
2277,101,138,14,1227.142857142857,785.2408053896459
2278,101,79,9,1774.6666666666667,793.4392086214152
2279,101,49,12,2030.8333333333333,1825.3857963607463
2280,101,47,19,1033.578947368421,822.4146294386316
2281,101,32,15,1104.6666666666667,802.2384239668958
2282,101,77,12,1352.9166666666667,944.5204654861757
2283,101,3,13,1642.8461538461538,1501.6093851471926
2284,101,125,9,2670.5555555555557,1878.3327779420126
2285,101,50,11,2358.0,5382.045150312286
2286,101,4,10,1631.4,1722.3247196739644
2287,101,33,12,1138.8333333333333,692.6248182738536
2288,101,136,11,2122.090909090909,2671.816966191069
2289,101,94,10,1511.6,852.2376663818608
2290,101,48,15,1736.4666666666667,1693.0213177105072
2291,101,140,11,1940.1818181818182,1970.0925136644457
2292,101,78,15,2047.6666666666667,2898.7140520505905
2293,101,2,11,1648.2727272727273,1417.7064762822247
2294,101,80,13,2241.6923076923076,3973.443001974588
2295,101,108,16,1459.125,1669.3876824677363
2296,101,124,11,1053.0,760.3500390071548
2297,101,61,14,1368.7142857142858,958.1144003101261
2298,101,35,10,1502.4,817.3836553296132
2299,102,136,17,1198.5294117647059,1130.9869774902784
2300,102,33,13,1078.0,453.26965993256664
2301,102,123,11,812.4545454545455,379.2455102236457
2302,102,31,16,866.5625,552.0239995631983
2303,102,19,13,702.2307692307693,232.75842671555543
2304,102,16,13,1055.3846153846155,1001.9271076251421
2305,102,48,13,951.4615384615385,552.2072653500001
2306,102,125,12,945.4166666666666,495.5600297194635
2307,102,49,13,860.6153846153846,831.2850606566956
2308,102,108,10,1215.3,899.8509932205442
2309,102,32,9,896.5555555555555,460.4558396273345
2310,102,137,10,946.7,540.615399336719
2311,102,20,11,1289.4545454545455,936.400590621184
2312,102,2,16,1163.75,1230.590737207135
2313,102,124,14,547.4285714285714,193.200382388602
2314,102,46,16,876.4375,661.2046741318077
2315,102,50,12,1324.0,1182.2647052726109
2316,102,110,11,577.0909090909091,304.6459806951653
2317,102,1,15,991.7333333333333,897.9277229017686
2318,102,91,7,1290.7142857142858,678.6839605938444
2319,102,76,10,957.8,428.39463115216563
2320,102,62,10,1145.6,566.1334118385877
2321,102,5,13,1388.3076923076924,791.9493364346547
2322,102,107,8,1055.125,869.2382351087647
2323,102,140,11,813.8181818181819,574.4554446179787
2324,102,139,14,1037.642857142857,584.5602262926081
2325,102,92,9,815.5555555555555,838.1453216757303
2326,102,106,1,521.0,0.0
2327,102,61,13,794.3846153846154,638.6583941190299
2328,102,95,11,983.6363636363636,774.7220349292762
2329,102,35,10,1651.7,1262.1346243566888
2330,102,17,15,1402.4666666666667,1061.4959799997152
2331,102,64,10,890.2,496.227326937967
2332,102,34,12,1329.9166666666667,974.1132256513557
2333,102,65,9,763.2222222222222,572.5853216921334
2334,102,138,11,789.7272727272727,456.55470465992073
2335,102,47,14,912.2142857142857,736.7368379328856
2336,102,79,15,875.0,653.1596027516297
2337,102,63,14,1032.5,840.6204128924235
2338,102,77,11,1134.8181818181818,711.6297323981466
2339,102,78,13,637.3846153846154,290.74480971927636
2340,102,18,13,701.1538461538462,555.2243962376967
2341,102,80,14,927.1428571428571,616.4729002435499
2342,102,109,13,1024.1538461538462,553.9810946724066
2343,103,123,15,1154.9333333333334,652.2101365528002
2344,103,49,16,1064.4375,894.9567705167384
2345,103,63,10,1672.4,1686.9797983378462
2346,103,20,12,1088.8333333333333,572.3985839333365
2347,103,47,8,1543.125,1604.0196723778047
2348,103,91,12,1349.5,1633.7824467576256
2349,103,108,10,793.7,534.7851998700039
2350,103,76,14,742.0,587.7384014775864
2351,103,32,12,1558.5,1621.1223221377631
2352,103,46,19,1786.3157894736842,1979.8025965559393
2353,103,17,16,919.0,788.0307735107812
2354,103,125,11,978.6363636363636,758.5053811431667
2355,103,109,16,917.5,673.8743391760811
2356,103,18,16,883.8125,641.5671456237063
2357,103,80,10,991.1,717.7426349326059
2358,103,33,13,887.6923076923077,732.3097689046189
2359,103,4,18,1670.388888888889,2932.8998569653986
2360,103,3,8,852.5,622.7644016801218
2361,103,106,14,829.8571428571429,398.4139729948625
2362,103,138,15,1264.4666666666667,2464.8419791585466
2363,103,92,9,927.1111111111111,594.2325479033055
2364,103,122,16,1081.625,630.8080011976703
2365,103,64,17,1678.1176470588234,2875.532991665922
2366,103,16,15,1101.0666666666666,1157.594947389726
2367,103,19,15,821.5333333333333,583.6722672489722
2368,103,137,11,1216.909090909091,748.6624988538445
2369,103,48,10,1430.6,1936.3413542038502
2370,103,61,7,1339.5714285714287,996.9626525664063
2371,103,136,10,1599.5,1499.2476946789013
2372,103,79,22,715.2727272727273,458.4548338830597
2373,103,34,11,1427.909090909091,1206.2394948799613
2374,103,139,13,980.5384615384615,684.9283640683349
2375,103,65,11,1379.3636363636363,1539.522964647714
2376,103,77,12,1537.0,1860.788318607645
2377,103,107,14,974.2857142857143,706.0233129064133
2378,103,62,10,1549.6,1218.3195147415147
2379,103,2,16,1116.5625,1585.3556765261699
2380,103,5,13,1382.076923076923,1096.4125038954203
2381,103,1,16,896.9375,663.5517565297752
2382,103,35,12,1287.25,889.6905009608679
2383,103,94,17,835.4705882352941,553.34311423937
2384,103,140,7,983.8571428571429,655.0708639030543
2385,103,121,14,1413.357142857143,1766.642117818145
2386,103,93,15,1792.4666666666667,2930.3570400588087
2387,103,110,12,602.25,449.78682450689905
2388,103,78,13,1284.3076923076924,1608.0205884931174
2389,103,31,16,937.375,614.7753527712379
2390,103,50,12,791.6666666666666,445.2129328260305
2391,104,107,16,1620.625,1266.8098157872791
2392,104,63,20,1774.75,2237.929576081428
2393,104,94,15,935.5333333333333,965.8897015475192
2394,104,19,22,899.0909090909091,823.75470251608
2395,104,2,18,808.2222222222222,460.83023574071126
2396,104,61,20,1426.7,1556.493112737734
2397,104,124,13,1199.6153846153845,1655.380483266218
2398,104,17,16,1039.4375,1156.939495433426
2399,104,140,18,908.2222222222222,889.0276558350175
2400,104,47,20,1521.1,1305.4087061146786
2401,104,95,10,1691.5,1709.9655698288198
2402,104,33,17,1175.1176470588234,990.4345975588304
2403,104,50,22,995.3181818181819,631.5004056979648
2404,104,20,23,674.2173913043479,385.4960617316162
2405,104,49,20,995.45,946.4732154160517
2406,104,138,15,976.3333333333334,610.5795789430091
2407,104,32,17,1460.2941176470588,1269.595200179309
2408,104,121,15,959.2,624.0020512786797
2409,104,110,18,1253.4444444444443,1375.2561871327516
2410,104,31,22,961.4090909090909,593.2083536384549
2411,104,76,17,1124.8235294117646,1277.378576492365
2412,104,16,25,1085.28,919.370459390555
2413,104,136,13,1426.0,1300.6633810364735
2414,104,77,16,1553.25,2087.5980665587904
2415,104,78,21,1198.8095238095239,1183.7227240905468
2416,104,109,15,822.7333333333333,477.85415720233675
2417,104,18,17,724.2352941176471,509.4851529802085
2418,104,93,21,827.6190476190476,852.4756371991757
2419,104,64,20,1104.1,740.8975570212119
2420,104,65,16,1090.6875,824.2055810559341
2421,104,1,19,735.6842105263158,546.6268863755123
2422,104,122,17,1366.7058823529412,1750.9145766345316
2423,104,4,18,1277.388888888889,934.28785350655
2424,104,5,16,991.3125,851.6272452450954
2425,104,46,21,1001.5714285714286,790.0330656991258
2426,104,125,16,781.1875,520.6421778378601
2427,104,3,13,638.6923076923077,507.54315991016733
2428,104,91,18,1279.6666666666667,1198.9261862183175
2429,104,80,17,966.0588235294117,951.6884358300954
2430,104,123,18,1118.2222222222222,922.0423318527165
2431,104,139,17,1482.235294117647,1446.0974879435612
2432,104,137,17,993.0588235294117,481.43956563967805
2433,104,79,15,1148.1333333333334,773.5721355432142
2434,104,92,12,1119.3333333333333,783.7990105179318
2435,104,108,19,1087.5263157894738,937.9880129646508
2436,104,106,23,1067.391304347826,1079.362482496051
2437,104,34,16,1089.5625,892.5412433572748
2438,104,48,17,1180.764705882353,838.0528222445005
2439,104,35,20,1441.5,1045.3934905096742
2440,105,136,7,1113.4285714285713,1381.3958631081262
2441,105,124,9,483.77777777777777,205.46520536889926
2442,105,80,6,416.3333333333333,142.51042846831322
2443,105,92,6,810.8333333333334,503.50419285465955
2444,105,122,7,596.4285714285714,634.232687616159
2445,105,108,7,1019.2857142857143,934.966724279642
2446,105,65,14,832.8571428571429,561.056892600647
2447,105,64,3,1865.3333333333333,1126.8792698816005
2448,105,3,6,645.5,513.8455507251182
2449,105,48,5,717.0,536.2074225521314
2450,105,94,5,704.6,143.35215380314312
2451,105,61,10,1031.6,993.7047046280902
2452,105,35,5,1403.2,894.6781320676168
2453,105,63,9,976.8888888888889,891.3825023142975
2454,105,49,6,681.5,760.9738826004477
2455,105,79,6,1260.6666666666667,929.6584797057943
2456,105,50,8,909.75,441.3025464463127
2457,105,33,7,995.8571428571429,642.865999938985
2458,105,4,6,663.5,326.8974100029957
2459,105,18,8,985.875,908.6570361665616
2460,105,121,10,1371.5,1029.7411567962117
2461,105,20,7,1081.7142857142858,804.6114793197157
2462,105,110,8,957.875,1022.2183521024263
2463,105,16,12,854.0833333333334,704.2556896389897
2464,105,47,6,1071.5,834.9091267916527
2465,105,31,5,1463.2,1649.16092604694
2466,105,95,4,493.5,274.53369556395074
2467,105,109,8,1347.25,1803.78170450307
2468,105,46,5,740.2,370.818230404062
2469,105,62,11,721.5454545454545,443.48913354246673
2470,105,140,15,1025.6666666666667,842.1017093492263
2471,105,93,7,868.4285714285714,266.24148927664316
2472,105,2,6,725.1666666666666,549.8219156134911
2473,105,19,10,741.0,695.415127819348
2474,105,123,4,577.25,383.58269968808554
2475,105,91,6,775.8333333333334,398.96759127639535
2476,105,76,7,844.1428571428571,1204.7090257546402
2477,105,107,7,823.2857142857143,541.0702923137527
2478,105,5,8,1341.375,650.3645011645393
2479,105,34,4,1226.25,218.0795439742114
2480,105,137,5,1974.2,1205.4015762392216
2481,105,32,11,728.9090909090909,522.9544486586769
2482,105,77,4,557.5,228.10359488618323
2483,105,106,8,388.75,93.45687508150483
2484,105,78,5,1034.0,755.5924827577363
2485,105,138,6,892.0,1108.6006193996707
2486,105,17,8,748.875,414.44554452304106
2487,105,1,7,1981.4285714285713,2096.9820393769205
2488,105,125,7,973.2857142857143,1068.6986364313395
2489,105,139,5,2290.2,1228.2453175160083
2490,106,137,12,2347.5,1993.2022183745767
2491,106,91,12,2019.4166666666667,1757.5895642580745
2492,106,123,10,1710.1,1501.5037429190777
2493,106,16,11,2769.090909090909,2627.9084477807355
2494,106,121,8,1318.0,1376.2462534008948
2495,106,94,8,2780.375,1318.6970783220079
2496,106,93,12,2008.25,1839.2706944601712
2497,106,139,7,3756.4285714285716,2940.8353942930116
2498,106,65,14,1959.2142857142858,1595.9340381361733
2499,106,107,12,2295.6666666666665,1813.8858073821027
2500,106,5,11,1567.3636363636363,1153.1765040906691
2501,106,76,13,2037.3846153846155,1756.5100248662466
2502,106,122,15,955.6,644.8389773165597
2503,106,47,9,3352.6666666666665,2981.4039198561027
2504,106,4,17,1567.2941176470588,1419.6209835812592
2505,106,49,9,2491.222222222222,2526.5624770856716
2506,106,1,15,2067.0666666666666,1459.4214135136644
2507,106,3,11,2311.5454545454545,1937.9867887548742
2508,106,108,9,2471.222222222222,1855.0797393929383
2509,106,61,12,1639.75,1310.5385740857332
2510,106,136,11,1217.909090909091,970.6036036260635
2511,106,31,11,2440.090909090909,1607.651785823911
2512,106,110,12,2142.75,2127.117851499222
2513,106,109,14,1520.4285714285713,1558.903447678423
2514,106,64,10,3361.7,3210.1980328322425
2515,106,34,13,2374.6923076923076,1732.8583050340396
2516,106,35,10,2219.3,2027.9608009032129
2517,106,50,10,2856.2,1243.0162348095055
2518,106,20,8,3110.5,2751.4234952111606
2519,106,63,15,1488.6666666666667,1467.9656520353446
2520,106,92,10,1402.9,978.9448860890996
2521,106,78,12,2206.6666666666665,1524.4406806723864
2522,106,138,12,1522.5833333333333,1173.8518829288284
2523,106,18,9,1977.0,1523.7344475553036
2524,106,124,11,841.3636363636364,614.2186866591754
2525,106,32,10,1996.0,1486.8689922114859
2526,106,46,11,1733.0,1002.1451537032492
2527,106,77,16,1308.25,876.9000441897583
2528,106,79,10,1904.1,1093.4298742946437
2529,106,19,9,2444.222222222222,1588.2327549671734
2530,106,62,9,3256.222222222222,2677.4947153294784
2531,106,125,9,1408.4444444444443,719.5525015376819
2532,106,95,15,1719.1333333333334,2111.839225782956
2533,106,2,11,2790.5454545454545,2764.582735690748
2534,106,106,12,1946.5,1044.5342263420573
2535,106,48,16,1179.125,594.8094101264707
2536,106,140,9,1954.4444444444443,1893.1563949664774
2537,106,80,12,1460.5,692.5908484331376
2538,106,17,12,2069.1666666666665,1714.1462322554503
2539,106,33,11,1760.1818181818182,1407.9858482102477
2540,107,93,14,748.5,641.7481426318494
2541,107,47,13,1330.6923076923076,1810.4902601915653
2542,107,95,9,930.0,946.968027150043
2543,107,139,18,1243.888888888889,1754.7121602793145
2544,107,77,12,680.0,463.4139618095251
2545,107,78,14,641.1428571428571,366.6823960757276
2546,107,138,16,903.8125,693.3620283399936
2547,107,32,10,1874.3,1472.5982513910574
2548,107,136,13,632.0,258.7880035264981
2549,107,18,18,735.7222222222222,504.3811175375175
2550,107,106,12,697.5833333333334,424.22546252618497
2551,107,65,14,1356.357142857143,1408.6605394154128
2552,107,19,15,1286.6,1153.6527958330155
2553,107,64,18,914.7222222222222,905.978771247217
2554,107,1,11,1187.7272727272727,1176.4073267143092
2555,107,20,21,735.4761904761905,465.82529108460716
2556,107,2,16,1344.6875,1599.497019329436
2557,107,122,17,1046.9411764705883,839.1615192341233
2558,107,110,17,1115.4117647058824,862.2017683079503
2559,107,94,16,979.25,830.6445163245226
2560,107,109,17,576.3529411764706,282.39707988335084
2561,107,33,17,1106.8823529411766,865.7634429221102
2562,107,16,18,675.4444444444445,421.47231650518506
2563,107,123,19,658.7894736842105,499.0700382181758
2564,107,61,16,992.4375,809.5997443760405
2565,107,91,8,1044.75,704.7855613589144
2566,107,50,9,1912.0,2235.4300605376934
2567,107,76,17,821.1176470588235,753.2958080292653
2568,107,35,17,1025.4117647058824,1004.853929029051
2569,107,5,15,1446.8666666666666,1333.5816868701952
2570,107,31,14,1070.0714285714287,1071.3412464413616
2571,107,121,14,809.2857142857143,523.9920158294983
2572,107,62,14,643.0,306.54946000371854
2573,107,34,11,569.2727272727273,377.6614864493167
2574,107,108,21,978.6666666666666,1307.4995523383857
2575,107,107,12,1073.5,620.843982011584
2576,107,46,14,937.3571428571429,1348.3224289645927
2577,107,49,13,1357.3076923076924,2105.8831286373156
2578,107,137,11,1140.3636363636363,534.9459229640579
2579,107,79,19,1001.8421052631579,710.2688344384225
2580,107,80,12,857.9166666666666,581.4291957944856
2581,107,4,15,1052.0666666666666,1011.9609654307598
2582,107,124,15,782.6666666666666,786.9397830979334
2583,107,125,17,943.5294117647059,620.0238247459489
2584,107,92,14,809.0,510.6283244340111
2585,107,48,15,1297.4666666666667,1172.2248286437584
2586,107,63,14,1079.0714285714287,799.7713480637285
2587,107,140,12,1425.1666666666667,2208.0679274474824
2588,108,18,4,358.75,67.98667148787327
2589,108,149,9,930.4444444444445,551.8488341950801
2590,108,107,4,1240.75,569.5477921123038
2591,108,94,2,460.5,26.5
2592,108,165,1,267.0,0.0
2593,108,33,6,686.3333333333334,452.88470448399505
2594,108,35,7,731.2857142857143,461.085586813714
2595,108,48,2,460.5,29.5
2596,108,109,1,966.0,0.0
2597,108,135,6,1033.8333333333333,1191.7848542790302
2598,108,63,5,570.8,271.58895412000834
2599,108,1,2,394.0,95.0
2600,108,4,3,591.0,221.10781683754797
2601,108,163,6,1149.6666666666667,810.6681743407032
2602,108,95,4,473.25,76.33929197994962
2603,108,134,4,1036.75,511.89421514605925
2604,108,19,2,251.5,1.5
2605,108,92,2,1282.0,214.0
2606,108,164,3,774.0,382.5214590930379
2607,108,65,2,406.5,52.5
2608,108,3,5,983.0,622.6845108078408
2609,108,64,2,328.5,16.5
2610,108,150,1,359.0,0.0
2611,108,148,6,919.0,644.4082556888917
2612,108,120,2,827.5,507.5
2613,108,119,7,488.7142857142857,253.68186729823313
2614,108,81,2,831.5,399.5
2615,108,93,9,1200.6666666666667,858.2998698978503
2616,108,147,3,444.3333333333333,113.55566427479032
2617,108,82,1,2300.0,0.0
2618,108,108,5,994.6,708.8527632731639
2619,108,17,8,849.375,506.9235488463719
2620,108,62,3,634.0,129.83065893693984
2621,108,34,3,1103.6666666666667,559.4880596481831
2622,108,2,8,770.125,483.01175904422865
2623,108,133,3,685.3333333333334,290.5010996345606
2624,108,121,2,1066.0,295.0
2625,108,46,6,1075.3333333333333,767.3983465073547
2626,109,33,12,904.8333333333334,666.0521542808958
2627,109,35,3,496.0,86.6717947200818
2628,109,4,11,1599.909090909091,1873.4032451686062
2629,109,109,8,658.125,412.82485314598006
2630,109,62,8,578.5,396.25496842311014
2631,109,48,10,1050.8,966.4494606548238
2632,109,123,6,1771.5,1557.8551227034347
2633,109,47,5,1007.2,707.3837430984685
2634,109,78,6,582.1666666666666,142.6130156129595
2635,109,94,5,1066.8,733.3286848337517
2636,109,106,9,722.4444444444445,859.1601986321178
2637,109,91,6,1621.3333333333333,2089.7950191878203
2638,109,137,10,581.8,340.92368647543395
2639,109,46,7,1396.7142857142858,1384.1539668987814
2640,109,95,7,387.57142857142856,149.53533470899316
2641,109,3,15,871.2666666666667,981.1959686468799
2642,109,110,12,737.4166666666666,492.11473227512937
2643,109,121,5,2538.6,3312.5674393135
2644,109,135,5,1431.0,1633.6184377020236
2645,109,93,8,1107.125,1079.8604582884773
2646,109,79,7,736.7142857142857,520.3130141107958
2647,109,122,8,729.75,529.6937204649495
2648,109,31,4,857.0,435.1258438658867
2649,109,18,7,1468.7142857142858,917.9823705567885
2650,109,64,9,624.6666666666666,270.4354513249572
2651,109,19,6,760.1666666666666,394.88834568211246
2652,109,108,11,801.3636363636364,549.9924417211687
2653,109,63,7,1276.2857142857142,1444.7548199594
2654,109,49,10,1396.3,1228.015802015593
2655,109,76,8,1120.0,705.2162788818761
2656,109,61,5,1142.6,634.600535770338
2657,109,107,8,1701.125,1575.1761359844809
2658,109,32,10,654.1,493.9636525089675
2659,109,34,4,822.5,392.2642604163678
2660,109,134,5,443.2,190.9716209283463
2661,109,5,11,1079.8181818181818,1029.4847624093607
2662,109,92,7,763.5714285714286,454.1578885752201
2663,109,2,12,1806.75,1542.0908493016875
2664,109,20,10,1165.1,775.3481089162467
2665,109,80,10,1446.6,1754.4358751461964
2666,109,16,10,1110.2,932.3321082103738
2667,109,17,7,1407.142857142857,1896.2905464972118
2668,109,1,6,916.6666666666666,1054.8397455959312
2669,109,138,4,1103.25,385.05738208739746
2670,109,77,10,1240.8,949.81185505341
2671,109,65,8,1311.375,1371.0660940943
2672,109,136,11,812.9090909090909,631.3887225855909
2673,109,50,15,788.2,615.7345965051285
2674,110,47,3,417.6666666666667,176.27503762271303
2675,110,20,3,566.6666666666666,213.63884374232032
2676,110,18,5,402.2,175.94249060417442
2677,110,125,7,1275.4285714285713,1775.0278756074997
2678,110,139,1,358.0,0.0
2679,110,77,2,261.0,10.0
2680,110,49,7,780.5714285714286,813.1260413882176
2681,110,33,5,379.0,86.66717948566227
2682,110,17,7,609.0,337.81313515864696
2683,110,19,7,435.57142857142856,153.5120815560569
2684,110,108,1,385.0,0.0
2685,110,93,1,557.0,0.0
2686,110,34,6,1009.6666666666666,1067.1436433562053
2687,110,46,4,459.0,119.35451394899147
2688,110,79,9,665.0,665.2264443196934
2689,110,94,2,317.5,10.5
2690,110,95,7,676.7142857142857,506.14106285718816
2691,110,76,2,549.0,230.0
2692,110,121,2,578.5,57.5
2693,110,48,2,524.0,166.0
2694,110,3,1,1160.0,0.0
2695,110,48,6,1424.3333333333333,1929.1412309338289
2696,110,136,6,607.5,622.4282421827168
2697,110,109,4,564.25,237.2123257758753
2698,110,31,3,711.0,336.215208856867
2699,110,62,3,357.6666666666667,66.61497996363548
2700,110,32,1,346.0,0.0
2701,110,124,6,478.1666666666667,279.79183730449
2702,110,138,4,522.0,359.64496381848585
2703,110,60,4,487.0,268.3244304941315
2704,110,78,0,,
2705,110,140,3,546.6666666666666,268.056378812783
2706,110,106,4,602.75,300.61301951179695
2707,110,107,2,369.5,112.5
2708,110,122,3,339.3333333333333,85.64007369346562
2709,110,1,4,505.75,249.09975411469196
2710,110,63,2,412.0,60.0
2711,110,110,0,,
2712,110,91,2,309.5,49.5
2713,110,35,9,624.4444444444445,441.0842980935633
2714,110,4,4,708.0,271.70112255932986
2715,110,2,6,460.6666666666667,122.15654801205797
2716,110,16,5,316.6,56.45387497771964
2717,110,5,1,713.0,0.0
2718,111,139,2,555.0,186.0
2719,111,50,2,273.5,14.5
2720,111,81,1,524.0,0.0
2721,111,49,7,560.5714285714286,299.3067500278684
2722,111,63,8,348.125,77.54424140450405
2723,111,33,2,756.5,455.5
2724,111,48,5,741.2,442.25304973510356
2725,111,94,9,792.4444444444445,441.4992415020819
2726,111,35,7,462.42857142857144,243.47769457406577
2727,111,110,5,390.6,82.64526604712457
2728,111,126,3,663.3333333333334,475.612120208147
2729,111,51,2,396.5,50.5
2730,111,93,7,920.4285714285714,780.3207869922759
2731,111,62,3,354.6666666666667,76.02777270328404
2732,111,36,3,544.6666666666666,239.1461663687898
2733,111,107,0,,
2734,111,2,8,649.625,422.97811335221587
2735,111,141,10,671.4,338.95197299912564
2736,111,47,4,339.0,68.01102851743973
2737,111,4,0,,
2738,111,66,3,1902.6666666666667,365.7798366352209
2739,111,21,9,455.55555555555554,312.6126858558761
2740,111,80,6,587.3333333333334,317.4558586988469
2741,111,125,5,485.6,199.8705581119941
2742,111,111,4,715.0,447.2963223635982
2743,111,108,2,632.0,356.0
2744,111,142,8,475.0,200.43764616458657
2745,111,79,2,486.5,223.5
2746,111,5,3,389.0,181.92855740647207
2747,111,138,2,325.0,41.0
2748,111,17,2,1541.5,288.5
2749,111,77,0,,
2750,111,124,8,438.25,291.6207940116754
2751,111,3,3,496.3333333333333,177.86199394162006
2752,111,19,3,554.6666666666666,8.178562764256865
2753,111,20,6,648.5,480.7635420176257
2754,111,6,2,358.5,106.5
2755,111,123,1,355.0,0.0
2756,111,32,4,385.0,118.3194827574901
2757,111,109,6,635.3333333333334,373.43346871371284
2758,111,96,4,342.5,46.87483333303704
2759,111,64,4,408.75,51.78018443381599
2760,111,34,2,299.0,31.0
2761,111,1,1,1183.0,0.0
2762,111,78,2,974.0,336.0
2763,111,92,5,389.2,67.83627348255504
2764,111,127,5,416.8,156.69894702900848
2765,111,95,4,497.75,120.70703169244118
2766,111,140,10,520.2,157.29640809630715
2767,111,18,1,698.0,0.0
2768,111,65,9,759.0,818.2102419305199
2769,112,2,1,259.0,0.0
2770,112,3,6,552.6666666666666,487.3478110024594
2771,112,1,5,410.6,164.8291236402111
2772,112,48,0,,
2773,112,141,8,1013.375,876.0624888528215
2774,112,140,7,514.7142857142857,254.9609013642872
2775,112,93,7,494.85714285714283,101.08331580777254
2776,112,92,6,609.8333333333334,320.8667515063258
2777,112,126,15,778.0,699.1131525010812
2778,112,18,10,628.2,370.6167292500434
2779,112,124,11,728.4545454545455,512.8610238184084
2780,112,107,4,338.5,56.24277731406941
2781,112,63,5,740.8,712.2365899053488
2782,112,122,8,695.625,488.203322781605
2783,112,19,8,524.5,374.81095234798033
2784,112,77,7,700.8571428571429,264.6061378034631
2785,112,49,6,661.8333333333334,290.60306070117167
2786,112,138,2,388.5,128.5
2787,112,142,9,408.1111111111111,146.11596950097507
2788,112,139,9,659.8888888888889,319.9591794951504
2789,112,46,1,253.0,0.0
2790,112,64,6,718.6666666666666,606.774166299859
2791,112,76,9,530.6666666666666,275.08746083947756
2792,112,31,1,960.0,0.0
2793,112,20,4,440.75,251.8664080420412
2794,112,34,0,,
2795,112,16,10,945.9,734.8957000826715
2796,112,106,7,1044.5714285714287,916.2923515283688
2797,112,78,7,708.1428571428571,468.41051243889194
2798,112,80,9,532.6666666666666,257.63583256647786
2799,112,61,7,727.2857142857143,457.16633868263943
2800,112,123,2,443.5,190.5
2801,112,110,3,460.3333333333333,132.84159321872383
2802,112,95,11,500.27272727272725,315.1848205012103
2803,112,125,4,332.5,71.45802963978225
2804,112,17,4,366.5,101.70176989610358
2805,112,121,2,641.0,62.0
2806,112,108,8,693.75,515.1901954618313
2807,112,91,6,620.8333333333334,308.66617170586665
2808,112,79,8,545.125,301.6431822120301
2809,112,5,1,252.0,0.0
2810,112,32,11,677.7272727272727,458.20620425724786
2811,112,47,4,459.25,126.16333659189583
2812,112,33,5,554.6,240.85647178350845
2813,112,109,10,648.4,402.0460670122269
2814,112,50,1,428.0,0.0
2815,112,35,10,654.3,528.7500449172558
2816,113,121,6,954.3333333333334,918.3912867376059
2817,113,106,6,562.1666666666666,423.4569701345764
2818,113,18,6,1083.6666666666667,1431.4763552205657
2819,113,107,2,538.5,68.5
2820,113,91,7,793.7142857142857,316.20821091973755
2821,113,60,0,,
2822,113,78,7,528.2857142857143,308.74988226057405
2823,113,47,4,449.5,126.16754733290173
2824,113,108,6,525.6666666666666,185.68761102693117
2825,113,90,7,610.8571428571429,310.87683761140084
2826,113,31,6,455.8333333333333,234.7462578094815
2827,113,93,14,732.4285714285714,695.7009532310061
2828,113,63,6,857.1666666666666,590.4713983100471
2829,113,2,12,1237.5833333333333,880.8047890360775
2830,113,5,17,712.2941176470588,587.5271973385204
2831,113,123,8,796.25,468.58237002687156
2832,113,137,11,861.9090909090909,573.3417915322024
2833,113,4,13,927.0769230769231,716.3438647356301
2834,113,32,7,527.7142857142857,189.30679127936693
2835,113,19,6,922.1666666666666,533.0976823143098
2836,113,3,13,1098.4615384615386,844.8698229617859
2837,113,45,9,699.1111111111111,353.3730935001653
2838,113,1,6,587.6666666666666,207.78487807238417
2839,113,77,9,672.4444444444445,435.93223507816776
2840,113,48,18,639.0,379.3273285992221
2841,113,138,10,434.0,166.23778150588993
2842,113,89,5,419.0,203.639878216424
2843,113,46,11,878.1818181818181,842.7253211706343
2844,113,17,10,847.2,837.4518254801287
2845,113,62,5,688.2,579.4012081450987
2846,113,75,9,615.6666666666666,362.49996168582175
2847,113,59,3,479.6666666666667,161.34917277617373
2848,113,135,10,434.6,151.78880064089049
2849,113,124,5,839.6,108.1214132353069
2850,113,76,9,1003.0,1176.5511746909553
2851,113,34,8,967.125,524.8579420900478
2852,113,92,6,1240.6666666666667,1330.9447354751019
2853,113,16,15,740.5333333333333,437.4361464513674
2854,113,109,11,576.0,311.0308374071321
2855,113,122,11,943.1818181818181,777.6056278067272
2856,113,136,12,678.5,409.47842841025624
2857,113,64,8,1071.5,1092.1578411566709
2858,113,33,6,782.1666666666666,442.6305519906591
2859,113,110,6,862.0,505.07392198238335
2860,113,61,0,,
2861,114,122,3,339.6666666666667,45.02838610871542
2862,114,124,4,586.25,465.6030363947383
2863,114,136,3,502.6666666666667,174.6736639819778
2864,114,31,6,811.6666666666666,940.5290473392562
2865,114,63,4,604.25,329.912393674442
2866,114,80,5,464.6,259.6948979090656
2867,114,92,12,1058.5,761.7839260577766
2868,114,110,1,818.0,0.0
2869,114,64,8,488.125,362.0919902110512
2870,114,123,4,327.0,112.36325021998964
