,Sheep,Image,Lacunarity
1808,71,34,0.06286441733285841
1809,71,80,0.09565333340045878
1810,71,31,0.08708366261289069
1811,71,17,0.08619307029126144
1812,71,106,0.07098270232740221
1813,71,62,0.07024533801152602
1814,71,123,0.12344318576914273
1815,71,35,0.06398299062166243
1816,71,95,0.07181990409982114
1817,71,1,0.06780220129088291
1818,71,4,0.06647992613445881
1819,71,20,0.09350829723280035
1820,71,137,0.07929739850886815
1821,71,139,0.0764566263306116
1822,71,109,0.0875842970312251
1823,71,63,0.06648578227685266
1824,71,93,0.10391047946080458
1825,71,48,0.06594383385800358
1826,71,121,0.10943744451744458
1827,71,32,0.0929275390040557
1828,71,46,0.060082221463513885
1829,71,124,0.08008949317304247
1830,71,140,0.09295111018086465
1831,71,61,0.06608633761794772
1832,71,16,0.07509438251900205
1833,71,122,0.07300084574089123
1834,71,107,0.06517018785456694
1835,71,91,0.06776407483727531
1836,71,138,0.0943782288578514
1837,71,65,0.05922648060412232
1838,71,108,0.07093041656146039
1839,71,64,0.058013440696226076
1840,71,49,0.08658882481784261
1841,72,72,0.17576302381896763
1842,72,71,0.14284523652370998
1843,72,45,0.12157347415336874
1844,72,31,0.21328257878156281
1845,72,30,0.13217701565669882
1846,72,59,0.12859093180190564
1847,72,109,0.12138561768853622
1848,72,46,0.2229890928196548
1849,72,43,0.16151467196385824
1850,72,42,0.18693368734489463
1851,72,83,0.11983778610353142
1852,72,70,0.16161298636697877
1853,72,110,0.14655065651664081
1854,72,58,0.11482762581972518
1855,72,85,0.14884040445316318
1856,72,29,0.18681845493602944
1857,72,112,0.1984488693411832
1858,72,16,0.15012531200549298
1859,72,111,0.13022556698230298
1860,73,66,0.16698215594463342
1861,73,13,0.17408583056837126
1862,73,39,0.14798428074649445
1863,73,103,0.17944908676374952
1864,73,15,0.18880979790500724
1865,73,78,0.1378266737998295
1866,73,119,0.1743692206169817
1867,73,1,0.17325750514604513
1868,73,14,0.18685870468363547
1869,73,26,0.09403307605521391
1870,73,116,0.11181630618102531
1871,73,118,0.18387113891158227
1872,73,120,0.16516888917886016
1873,73,102,0.11411433521743616
1874,73,52,0.14493554188908256
1875,73,65,0.10202233834553745
1876,73,104,0.17424320535566526
1877,73,51,0.1608143132369755
1878,73,38,0.16408556256490953
1879,73,90,0.11696729255505064
1880,73,89,0.12853006694911392
1881,73,105,0.17043977241220118
1882,73,101,0.1608807027373251
1883,73,40,0.16822266925062063
1884,73,117,0.13222311090525593
1885,73,77,0.10253105155716888
1886,74,48,0.11030350671848792
1887,74,74,0.21042056902118292
1888,74,3,0.21941037318056894
1889,74,102,0.10757199274508836
1890,74,101,0.12442944732795434
1891,74,61,0.1449531433555105
1892,74,89,0.09742491336852188
1893,74,62,0.1240247335007191
1894,74,15,0.14267429513219063
1895,74,113,0.09502276632763854
1896,74,90,0.1408657417380687
1897,74,4,0.09812341879089757
1898,74,45,0.21952418821814032
1899,74,47,0.0949575742920909
1900,74,2,0.11897805195596567
1901,74,19,0.14129798626226456
1902,74,63,0.11046278380350615
1903,74,111,0.12102892553724966
1904,74,78,0.10492193230939159
1905,74,17,0.11852127977749229
1906,74,33,0.1154192466196745
1907,74,77,0.14644474685796058
1908,74,76,0.22621123605015053
1909,74,46,0.22115804929994573
1910,74,16,0.09905719751855778
1911,74,34,0.1194386957239238
1912,75,112,0.13577948156332575
1913,75,17,0.11940561722667481
1914,75,101,0.12048951712019466
1915,75,18,0.11328602422240244
1916,75,113,0.1068814956256411
1917,75,100,0.1343028409145926
1918,75,26,0.14558329595400946
1919,75,1,0.1529334927567321
1920,75,51,0.13252928518142315
1921,75,126,0.11523064013486968
1922,75,89,0.10750162645125526
1923,75,2,0.11933937802650138
1924,75,3,0.1120562627747503
1925,75,38,0.1737346378958112
1926,75,127,0.09640017377825585
1927,75,71,0.16065870928335196
1928,76,41,0.11031369682490617
1929,76,4,0.153322318138384
1930,76,16,0.09863270652459939
1931,76,30,0.19793921990325283
1932,76,78,0.10756453956885208
1933,76,65,0.10703308304567315
1934,76,42,0.14471323832646918
1935,76,2,0.11689257122684657
1936,76,5,0.12580462767424805
1937,77,5,0.09786565001124924
1938,77,113,0.09377879076185057
1939,77,29,0.1127468879344579
1940,77,99,0.06721865229394693
1941,77,114,0.1282750405257087
1942,77,42,0.09737856065921273
1943,77,100,0.09453918532978448
1944,77,66,0.10624193943743519
1945,77,4,0.07956178174457534
1946,77,2,0.09542311091100122
1947,77,3,0.10199635072291474
1948,77,112,0.07800631860046717
1949,77,1,0.08895113449539789
1950,77,111,0.06725073981770227
1951,77,17,0.12036004751600822
1952,77,87,0.06606873628532228
1953,77,67,0.1180039457806122
1954,78,28,0.09221868032586654
1955,78,3,0.1546131758358604
1956,78,17,0.103594269368848
1957,78,89,0.06660089145640578
1958,78,52,0.1360809502684646
1959,78,87,0.10715657843646785
1960,78,4,0.08135140525463619
1961,78,15,0.100604276242811
1962,78,29,0.06796629500882927
1963,78,90,0.13176879739498543
1964,78,86,0.17233796602478416
1965,78,88,0.13051028869537623
1966,78,1,0.10881903453276771
1967,78,40,0.0724179974941614
1968,78,63,0.16170745284935276
1969,80,61,0.10182706226504006
1970,80,60,0.17140202119623424
1971,81,2,0.07576181105019894
1972,81,4,0.07189364320273324
1973,81,1,0.08308633857022099
1974,82,31,0.1578191486387037
1975,82,82,0.15469324312890292
1976,82,105,0.1696984019082464
1977,82,83,0.1581913329331087
1978,82,58,0.15911192126397966
1979,82,2,0.16775415901557347
1980,82,16,0.11247476792560925
1981,82,17,0.1307403053703654
1982,82,81,0.17806080989257408
1983,82,20,0.12526969092916482
1984,82,4,0.1933696229363514
1985,82,55,0.1317670170640908
1986,83,29,0.11456028789841882
1987,83,8,0.1101330165652428
1988,83,57,0.13140108169166892
1989,83,1,0.12044294829700591
1990,83,106,0.12396152991853099
1991,83,16,0.10226408043544143
1992,83,17,0.13437545824952746
1993,83,71,0.10630594329342634
1994,83,56,0.11031225516113158
1995,83,58,0.12354568985844072
1996,83,105,0.10368955319717411
1997,83,70,0.11291587081782006
1998,83,30,0.0886613126068537
1999,83,18,0.11685763763290921
2000,83,72,0.08924633467808533
2001,84,95,0.06319415838927266
2002,84,64,0.05813895426224219
2003,84,34,0.1023623631006804
2004,84,91,0.08417997068085793
2005,84,35,0.07382639859645197
2006,84,47,0.09658893327233214
2007,84,12,0.060141593519241504
2008,84,48,0.0975909047438896
2009,84,80,0.07254346072654125
2010,84,114,0.07050627041126942
2011,84,66,0.08569629467542472
2012,84,2,0.058803758227289345
2013,84,9,0.07641496852204265
2014,84,11,0.09451522485789439
2015,84,10,0.058575515553045604
2016,84,118,0.07424500021315225
2017,84,1,0.06597838792204244
2018,84,94,0.0826468981254247
2019,84,63,0.06621230501930342
2020,84,117,0.09656355202679819
2021,84,106,0.07681875982008814
2022,84,93,0.06576772367352858
2023,84,49,0.07145259921293992
2024,84,22,0.0996276524624137
2025,84,13,0.07756680292855615
2026,84,116,0.07899231641206496
2027,85,17,0.09904869257913772
2028,85,16,0.12188979006141477
2029,85,2,0.1063528410191438
2030,85,3,0.10789247849846718
2031,85,4,0.11005868485294157
2032,86,37,0.08280638496687077
2033,86,75,0.0938983065866917
2034,86,73,0.10847538456690468
2035,86,74,0.09247623086452537
2036,86,89,0.11218890126600757
2037,86,90,0.09880875640177351
2038,86,16,0.08571518628427337
2039,87,17,0.07282195294463298
2040,87,81,0.0992362766365036
2041,87,125,0.08600390578758149
2042,87,96,0.06674065630961405
2043,87,111,0.10164057672492212
2044,87,19,0.1411505023016071
2045,87,66,0.11012509164307813
2046,87,68,0.10950129044911122
2047,87,82,0.10298585852726862
2048,87,98,0.0636243383764411
2049,87,16,0.09133517043904599
2050,87,124,0.07625142761460793
2051,87,123,0.08260078882941341
2052,87,110,0.11211784773793423
2053,87,95,0.06510550306576889
2054,87,97,0.09240198223816327
2055,87,109,0.11737548436870324
2056,87,2,0.09147161479965377
2057,87,15,0.07705725504890157
2058,87,122,0.11071776215015344
2059,87,3,0.150802992010082
2060,87,18,0.10483350336809195
2061,88,40,0.08408055605510113
2062,88,4,0.0881816548712592
2063,88,90,0.09529404282201126
2064,88,89,0.10618349076387013
2065,88,41,0.09153346695907237
2066,88,88,0.09096453531742758
2067,88,19,0.09296932265860638
2068,88,78,0.10735672896331587
2069,88,1,0.10875023156090899
2070,88,56,0.0820504731347894
2071,88,103,0.0795176327606002
2072,88,57,0.09121699030245876
2073,88,42,0.085756003101054
2074,88,126,0.10524375523389383
2075,88,43,0.08295268700834231
2076,88,101,0.10295080619736838
2077,88,69,0.12289341549963499
2078,88,16,0.0901087004546297
2079,88,3,0.09824937838008023
2080,88,15,0.08883988555554896
2081,88,2,0.1163674804777428
2082,88,17,0.08566774001536899
2083,88,32,0.10517530840547581
2084,88,123,0.10945159322515496
2085,89,14,0.09589148159382553
2086,89,50,0.11245045659210424
2087,89,76,0.07346113359455854
2088,89,75,0.12072635576898598
2089,89,51,0.14008783048584034
2090,89,2,0.1229048463951971
2091,89,78,0.1039257435038827
2092,89,100,0.1051861214831131
2093,89,63,0.10133987785264464
2094,89,77,0.11801674211058227
2095,91,105,0.08615701918211781
2096,91,107,0.0847676133343156
2097,91,25,0.08482047408104004
2098,91,27,0.10044461304835735
2099,91,106,0.08111025675534296
2100,92,70,0.09836075173255007
2101,92,48,0.1014108175549985
2102,92,132,0.07821567293809974
2103,92,117,0.07003759471398224
2104,92,85,0.08878076195853817
2105,92,3,0.07103168077480466
2106,92,115,0.07114204963709267
2107,92,134,0.0684028974998487
2108,92,86,0.086549483379201
2109,92,118,0.07808564068219692
2110,92,102,0.07415339621552983
2111,92,73,0.06434606790703694
2112,92,74,0.07747754225666068
2113,92,100,0.10010910760836038
2114,92,103,0.07474209170967469
2115,92,19,0.1008461701633775
2116,92,133,0.09183833032368763
2117,92,89,0.08050774021327359
2118,92,4,0.08122146016337972
2119,92,87,0.09117735147145374
2120,92,46,0.11878268527471822
2121,92,104,0.0954250325999876
2122,92,101,0.06598814224526443
2123,92,49,0.08546435756697941
2124,92,5,0.09686241162608866
2125,92,61,0.16076447528021173
2126,92,131,0.06910881987732759
2127,92,119,0.07719230637965581
2128,92,2,0.1151973470108591
2129,92,130,0.09211513627201513
2130,92,116,0.06989344637664505
2131,92,71,0.07864506559839113
2132,92,88,0.0726793390204399
2133,92,50,0.07100489355963689
2134,92,72,0.07538866450290531
2135,93,74,0.09931585083105533
2136,93,43,0.10248250257497483
2137,93,15,0.15284718102650474
2138,93,31,0.059233045148995606
2139,93,115,0.09706885747979552
2140,93,114,0.10941869399474165
2141,93,59,0.08265779983994903
2142,93,76,0.09473029729292282
2143,93,100,0.11368879022228917
2144,93,44,0.10890764687916485
2145,93,101,0.07476827334886506
2146,93,16,0.10486310295594342
2147,93,57,0.10791378001771854
2148,93,129,0.11018781816830371
2149,93,131,0.10492054828969462
2150,93,30,0.11363342176552546
2151,93,2,0.055204317125221676
2152,93,132,0.08798968491608015
2153,93,73,0.14320336466906783
2154,93,116,0.09838136526826997
2155,93,113,0.10166503180222373
2156,93,60,0.07534699474175495
2157,93,32,0.08612654038359101
2158,93,75,0.12440785465766967
2159,93,61,0.08363811837011545
2160,93,1,0.11739970835100941
2161,93,102,0.10981262219813417
2162,93,45,0.12362979307322959
2163,93,58,0.10612458346372931
2164,93,4,0.1057734953820009
2165,93,130,0.10715787788484372
2166,93,117,0.0812757406138256
2167,93,87,0.09229462627457763
2168,93,3,0.09897189550831632
2169,93,17,0.12109701313292053
2170,93,128,0.11475433015636119
2171,93,18,0.10662616147574297
2172,93,98,0.09153705863448507
2173,93,99,0.0860317536429943
2174,94,1,0.10016472283159537
2175,94,69,0.12109678216842294
2176,94,57,0.08514398305031257
2177,94,29,0.08982556098334003
2178,94,3,0.08157939261971506
2179,94,28,0.0921942217199933
2180,94,83,0.11497890098936375
2181,94,58,0.0972195277512978
2182,94,70,0.12081126408798933
2183,94,129,0.1052195072295904
2184,94,30,0.08116076610266962
2185,94,56,0.14326554265732921
2186,94,111,0.10241806030085915
2187,94,112,0.08489740604181478
2188,94,95,0.12909888075252005
2189,94,110,0.06902279497171682
2190,94,42,0.11626995288967781
2191,94,128,0.11741315776315468
2192,94,27,0.0752052436139919
2193,94,96,0.09620783120939158
2194,94,2,0.11220042470303412
2195,94,82,0.13953409286482765
2196,95,27,0.14383841951205495
2197,95,61,0.10563955930238442
2198,95,39,0.09130993464683788
2199,95,1,0.11976896481785088
2200,100,77,0.0707558559008163
2201,100,4,0.08365146055364676
2202,100,121,0.07058546340591014
2203,100,122,0.08049135329009063
2204,100,107,0.07096251459599774
2205,100,124,0.07600654883413488
2206,100,106,0.062167796788617814
2207,100,64,0.1070303418593704
2208,100,31,0.0619483471512832
2209,100,95,0.10279205972721282
2210,100,123,0.07249803993203889
2211,100,49,0.06955021527097675
2212,100,61,0.10069305828272378
2213,100,34,0.09965592496100772
2214,100,110,0.08524833035155335
2215,100,19,0.06920548333287402
2216,100,91,0.06076116256079305
2217,100,140,0.08082760409319939
2218,100,94,0.0872169450950712
2219,100,18,0.07456458348561613
2220,100,20,0.09707255763792196
2221,100,93,0.07368756607412948
2222,100,47,0.08320641121127445
2223,100,138,0.0752631630325585
2224,100,76,0.09094931904109299
2225,100,65,0.10352840317329765
2226,100,32,0.06858832348890302
2227,100,2,0.09911217707905741
2228,100,139,0.09302375357582873
2229,100,79,0.07834194507564558
2230,100,5,0.07465492256582858
2231,100,137,0.09730433211591175
2232,100,136,0.06529874692058882
2233,100,125,0.07639962017005686
2234,100,108,0.05983618150231911
2235,100,50,0.13645724768032408
2236,100,78,0.06720772486338546
2237,100,17,0.07748178609776521
2238,100,48,0.0854784653008625
2239,100,46,0.062318421179968525
2240,100,35,0.06696874666291228
2241,100,16,0.08381543950693106
2242,100,33,0.06393127609616059
2243,100,3,0.07665184694455315
2244,100,109,0.06907299593549075
2245,100,92,0.07863622569405687
2246,100,80,0.10727321174437213
2247,100,62,0.10313770806618519
2248,100,1,0.06304616214863787
2249,101,34,0.11147151989062987
2250,101,65,0.09518308067435118
2251,101,64,0.12160299537565773
2252,101,1,0.070386112195967
2253,101,139,0.07665282386529806
2254,101,122,0.08153062273511393
2255,101,109,0.0911534831983015
2256,101,76,0.08654866614497712
2257,101,121,0.10130052059926863
2258,101,16,0.12437679040318425
2259,101,63,0.09976166565500576
2260,101,62,0.11390693000473903
2261,101,20,0.0714345836614416
2262,101,19,0.07520086383190239
2263,101,5,0.07653455068446564
2264,101,17,0.07280848555765461
2265,101,137,0.09293341246657917
2266,101,91,0.08332561893854795
2267,101,46,0.07648449551119632
2268,101,92,0.08567374040197494
2269,101,49,0.0922392376727623
2270,101,106,0.10163093258320208
2271,101,31,0.08229010292084414
2272,101,110,0.07870050593763
2273,101,18,0.08280513004123649
2274,101,123,0.07347696918245578
2275,101,107,0.07480502835917752
2276,101,93,0.10315198697285918
2277,101,138,0.0712409266074911
2278,101,79,0.09280006842883896
2279,101,49,0.0739587792972271
2280,101,47,0.09081020453306264
2281,101,32,0.08593452389118664
2282,101,77,0.07925829850676896
2283,101,3,0.0820737098412136
2284,101,125,0.07693023345348116
2285,101,50,0.10363683254661023
2286,101,4,0.0833138123351974
2287,101,33,0.0789431023000114
2288,101,136,0.10195669469816822
2289,101,94,0.08583938179178563
2290,101,48,0.08824343944088181
2291,101,140,0.07216170581189127
2292,101,78,0.08215805759795035
2293,101,2,0.08063005256035913
2294,101,80,0.10854700355417957
2295,101,108,0.08459325656911505
2296,101,124,0.07096506310068186
2297,101,61,0.08383594650112394
2298,101,35,0.10154404967752828
2299,102,136,0.08675036148269824
2300,102,33,0.09348350602407286
2301,102,123,0.08414611183677788
2302,102,31,0.09885420064172364
2303,102,19,0.12781144629198368
2304,102,16,0.08191196476965211
2305,102,48,0.07341691374074927
2306,102,125,0.09710327774178558
2307,102,49,0.09559320768339616
2308,102,108,0.07203238983046646
2309,102,32,0.08569711625474445
2310,102,137,0.1013998234406634
2311,102,20,0.07274858175179183
2312,102,2,0.10922875928910372
2313,102,124,0.09266219265733747
2314,102,46,0.0908719048354921
2315,102,50,0.08430218716072423
2316,102,110,0.09275919588614236
2317,102,1,0.0806188777935917
2318,102,91,0.0997718105974067
2319,102,76,0.10165144592987833
2320,102,62,0.08891343019941414
2321,102,5,0.09826046453879891
2322,102,107,0.10204072828936599
2323,102,140,0.08227156353371635
2324,102,139,0.10365977060193002
2325,102,92,0.08503206393234501
2326,102,106,0.09120450628009512
2327,102,61,0.09412994372623962
2328,102,95,0.08646197571788243
2329,102,35,0.10083560830530497
2330,102,17,0.09157723721728217
2331,102,64,0.0986584999985284
2332,102,34,0.07539527184931658
2333,102,65,0.09267469689429238
2334,102,138,0.09999085707162599
2335,102,47,0.10562405419253015
2336,102,79,0.08932137964448922
2337,102,63,0.08822981362316168
2338,102,77,0.07910638006245721
2339,102,78,0.08070548195231195
2340,102,18,0.09844473302112336
2341,102,80,0.09249257372830505
2342,102,109,0.07121672777771487
2343,103,123,0.08377561118742652
2344,103,49,0.07990388230979725
2345,103,63,0.07430127594009414
2346,103,20,0.06456296734744471
2347,103,47,0.07490570800776279
2348,103,91,0.11944459580582746
2349,103,108,0.05859943334944805
2350,103,76,0.07023124802396984
2351,103,32,0.06331799770524053
2352,103,46,0.11274941231873421
2353,103,17,0.08609535884131013
2354,103,125,0.14171356619925501
2355,103,109,0.06488225840576789
2356,103,18,0.07071557035500202
2357,103,80,0.0824741269878048
2358,103,33,0.08087958594082176
2359,103,4,0.08389537642739776
2360,103,3,0.10764307810891102
2361,103,106,0.07409649372521573
2362,103,138,0.07720661451877496
2363,103,92,0.08249103392614215
2364,103,122,0.0652418921155156
2365,103,64,0.07811054493030843
2366,103,16,0.07253639156379638
2367,103,19,0.1003761453630185
2368,103,137,0.07160121665839152
2369,103,48,0.09236211731709812
2370,103,61,0.09334257812034792
2371,103,136,0.11725038462719725
2372,103,79,0.06876076292477126
2373,103,34,0.08576260604676156
2374,103,139,0.07009997035687526
2375,103,65,0.11685742514310357
2376,103,77,0.07997421248652241
2377,103,107,0.09690704654146595
2378,103,62,0.06485173425408304
2379,103,2,0.10192741031841569
2380,103,5,0.06805197345307663
2381,103,1,0.10193315538287821
2382,103,35,0.0731543521385372
2383,103,94,0.07911789501514165
2384,103,140,0.06926470769473327
2385,103,121,0.0897023518600745
2386,103,93,0.11586797481317629
2387,103,110,0.07632355055964635
2388,103,78,0.06839941144977843
2389,103,31,0.05762834760459012
2390,103,50,0.06601851503137288
2391,104,107,0.1112133639256252
2392,104,63,0.11440106800082993
2393,104,94,0.16810283034275122
2394,104,19,0.09681497508673212
2395,104,2,0.10020346165207458
2396,104,61,0.10036013668263127
2397,104,124,0.10316439271550024
2398,104,17,0.10225751720936498
2399,104,140,0.09159991342807813
2400,104,47,0.09891551153804384
2401,104,95,0.10815823638248018
2402,104,33,0.0870083839215603
2403,104,50,0.07935679427016737
2404,104,20,0.09988971225810739
2405,104,49,0.08529881662295564
2406,104,138,0.09857958857692685
2407,104,32,0.09819712301480005
2408,104,121,0.12130295648194642
2409,104,110,0.11285223532617089
2410,104,31,0.09483594071037636
2411,104,76,0.08682715815072417
2412,104,16,0.082720947972273
2413,104,136,0.08549779507346758
2414,104,77,0.09358166735466315
2415,104,78,0.08106099447032646
2416,104,109,0.12338398262206009
2417,104,18,0.06909997617949455
2418,104,93,0.08327334207896736
2419,104,64,0.11436848798498364
2420,104,65,0.15517136350516883
2421,104,1,0.07610433742551918
2422,104,122,0.09163256999007169
2423,104,4,0.09406053378042296
2424,104,5,0.13641062831099632
2425,104,46,0.08243459045891331
2426,104,125,0.09261601271281363
2427,104,3,0.08728406291187243
2428,104,91,0.09577864983764826
2429,104,80,0.08197785749819317
2430,104,123,0.07091187210535484
2431,104,139,0.08306173035714305
2432,104,137,0.08000126777155087
2433,104,79,0.0894309279939572
2434,104,92,0.06911750534137488
2435,104,108,0.09393894929522102
2436,104,106,0.09001501807101958
2437,104,34,0.09746646389778006
2438,104,48,0.09918214200803004
2439,104,35,0.08101663758065981
2440,105,136,0.08555820282296778
2441,105,124,0.09857334307683667
2442,105,80,0.04807526646380054
2443,105,92,0.08107022542664165
2444,105,122,0.07863721421213414
2445,105,108,0.08083753583374002
2446,105,65,0.0803677860401788
2447,105,64,0.09004069414228007
2448,105,3,0.07349962969977455
2449,105,48,0.06862571680417222
2450,105,94,0.07766753067843997
2451,105,61,0.07185192645073449
2452,105,35,0.08844226308791064
2453,105,63,0.06689631686991226
2454,105,49,0.07751957861410044
2455,105,79,0.07165154757255886
2456,105,50,0.05437964634420725
2457,105,33,0.08103545521500824
2458,105,4,0.06161385939275897
2459,105,18,0.07234880616467544
2460,105,121,0.07513783882540484
2461,105,20,0.09124999058297878
2462,105,110,0.05379351738547694
2463,105,16,0.06868751788322955
2464,105,47,0.06610250947293561
2465,105,31,0.1041727642254517
2466,105,95,0.05589103767861801
2467,105,109,0.06984650074097257
2468,105,46,0.07676900032671424
2469,105,62,0.06731484608770265
2470,105,140,0.07173570588404289
2471,105,93,0.06655956461584346
2472,105,2,0.06359531193007763
2473,105,19,0.05358289378659819
2474,105,123,0.05355703278827736
2475,105,91,0.07838267448223889
2476,105,76,0.08075962181062993
2477,105,107,0.0867770266748183
2478,105,5,0.07218192544922547
2479,105,34,0.06949324178031625
2480,105,137,0.08080432612525623
2481,105,32,0.065243156856806
2482,105,77,0.07775946336395542
2483,105,106,0.07128828099139835
2484,105,78,0.07177303350428098
2485,105,138,0.06441976181080884
2486,105,17,0.0573634160890393
2487,105,1,0.09345821974082795
2488,105,125,0.06193361557613616
2489,105,139,0.09385135150775689
2490,106,137,0.060432181671209104
2491,106,91,0.06156597476901235
2492,106,123,0.07609010234314434
2493,106,16,0.061848471247435526
2494,106,121,0.07965638390212815
2495,106,94,0.056499097295406996
2496,106,93,0.07166643730677343
2497,106,139,0.06218074417230284
2498,106,65,0.06675266373601213
2499,106,107,0.06580190900093147
2500,106,5,0.06967878059734998
2501,106,76,0.08020479286318725
2502,106,122,0.0998227101212256
2503,106,47,0.07112265308503457
2504,106,4,0.059699331749203395
2505,106,49,0.06356597425479929
2506,106,1,0.07183372400772119
2507,106,3,0.06930499788363309
2508,106,108,0.07096695810297837
2509,106,61,0.05393975823265011
2510,106,136,0.1001930499913233
2511,106,31,0.06835575906242251
2512,106,110,0.08124751344240772
2513,106,109,0.08240327656572291
2514,106,64,0.06644828878690154
2515,106,34,0.06820859775281764
2516,106,35,0.07945641991112602
2517,106,50,0.05184922392801635
2518,106,20,0.07434877840746974
2519,106,63,0.05374961991283595
2520,106,92,0.04561162800982357
2521,106,78,0.058758765837238935
2522,106,138,0.049555082838687536
2523,106,18,0.0886588605709347
2524,106,124,0.09070122194253044
2525,106,32,0.07507473364039058
2526,106,46,0.049200614689800394
2527,106,77,0.0619810483900416
2528,106,79,0.06119500730479453
2529,106,19,0.08346675302951485
2530,106,62,0.06787456154752174
2531,106,125,0.07736674132418474
2532,106,95,0.0592339808731581
2533,106,2,0.06911012852277888
2534,106,106,0.05907986770031833
2535,106,48,0.059367836189686496
2536,106,140,0.0609421134176392
2537,106,80,0.0997923094968852
2538,106,17,0.05840510727747952
2539,106,33,0.08662718790350617
2540,107,93,0.05491135745162364
2541,107,47,0.06104943207430138
2542,107,95,0.06904121959135004
2543,107,139,0.054251891162224945
2544,107,77,0.05887777774076447
2545,107,78,0.09323499358322605
2546,107,138,0.061149713435799
2547,107,32,0.09308559124959886
2548,107,136,0.06767347349701366
2549,107,18,0.08030212577986577
2550,107,106,0.06676901992460288
2551,107,65,0.0685133271037181
2552,107,19,0.0688477249414469
2553,107,64,0.061055362976862655
2554,107,1,0.07511944345372147
2555,107,20,0.090890747468416
2556,107,2,0.07921146410958632
2557,107,122,0.0561947957950086
2558,107,110,0.06521247881505862
2559,107,94,0.05314595547106085
2560,107,109,0.0574567560233827
2561,107,33,0.0616041528851728
2562,107,16,0.07004013657800372
2563,107,123,0.056484382469496164
2564,107,61,0.06657945703359407
2565,107,91,0.0824061279981101
2566,107,50,0.10552639910850647
2567,107,76,0.07485741265885003
2568,107,35,0.07703182106986627
2569,107,5,0.08643129388352834
2570,107,31,0.10316387689194384
2571,107,121,0.08699490021351422
2572,107,62,0.055385354929020525
2573,107,34,0.08183453980880048
2574,107,108,0.06622746102690415
2575,107,107,0.06327449039656258
2576,107,46,0.0643081275123145
2577,107,49,0.07179309750574984
2578,107,137,0.05741986742679965
2579,107,79,0.05222648872194886
2580,107,80,0.06846146303713409
2581,107,4,0.09552181512988023
2582,107,124,0.057901023463102386
2583,107,125,0.07329546199117352
2584,107,92,0.06369393171441094
2585,107,48,0.07179552422815821
2586,107,63,0.07244626727638517
2587,107,140,0.08470948236356265
2588,108,18,0.050382973007872624
2589,108,149,0.04616139885253082
2590,108,107,0.08936795592746957
2591,108,94,0.0604264445657822
2592,108,165,0.06631429215436624
2593,108,33,0.03825555198166111
2594,108,35,0.04712868133797543
2595,108,48,0.06874911730426489
2596,108,109,0.09590757779218587
2597,108,135,0.08997531640153196
2598,108,63,0.05622664933625638
2599,108,1,0.0652073000488341
2600,108,4,0.047520712706776005
2601,108,163,0.06426466355927073
2602,108,95,0.07462537987074444
2603,108,134,0.0601156817965622
2604,108,19,0.07002164569046748
2605,108,92,0.04821554607069048
2606,108,164,0.07916553264589772
2607,108,65,0.06257790292432326
2608,108,3,0.05570902371394974
2609,108,64,0.05933411192582171
2610,108,150,0.06141504794833527
2611,108,148,0.07924364392425014
2612,108,120,0.04776554664875053
2613,108,119,0.05205292120220561
2614,108,81,0.06549583865382123
2615,108,93,0.05382010475723171
2616,108,147,0.07772154549891545
2617,108,82,0.06026183965196865
2618,108,108,0.06541490302504303
2619,108,17,0.06076585290939619
2620,108,62,0.051124565606336256
2621,108,34,0.04904823978273222
2622,108,2,0.0687576754107233
2623,108,133,0.06289489381052596
2624,108,121,0.07197227688080456
2625,108,46,0.05238093677701593
2626,109,33,0.08248369424594162
2627,109,35,0.06970413981521127
2628,109,4,0.09707932731067294
2629,109,109,0.1075858616123997
2630,109,62,0.08314874039479923
2631,109,48,0.07836409558467203
2632,109,123,0.1139636514534184
2633,109,47,0.08753237487468411
2634,109,78,0.10115946446001489
2635,109,94,0.08468967706131872
2636,109,106,0.07859935891134767
2637,109,91,0.09796929322147367
2638,109,137,0.09580780369391513
2639,109,46,0.09583328520133555
2640,109,95,0.07613769229250515
2641,109,3,0.09969482244981749
2642,109,110,0.07208708585545119
2643,109,121,0.11156010111995095
2644,109,135,0.08132112174814304
2645,109,93,0.09505665400959527
2646,109,79,0.1029615777421048
2647,109,122,0.09185755881791256
2648,109,31,0.09974949748467694
2649,109,18,0.09250103772965958
2650,109,64,0.09468546933524166
2651,109,19,0.09180137383687674
2652,109,108,0.09167048755584137
2653,109,63,0.0700209667997532
2654,109,49,0.09482565359380521
2655,109,76,0.09176802625304949
2656,109,61,0.08339843766862205
2657,109,107,0.07798542096493374
2658,109,32,0.07548728583392322
2659,109,34,0.09772478000762358
2660,109,134,0.08102597451739292
2661,109,5,0.11145070694026979
2662,109,92,0.10605855062053642
2663,109,2,0.11543325627087704
2664,109,20,0.08646267215406321
2665,109,80,0.08452172682040666
2666,109,16,0.11367625501492291
2667,109,17,0.09266237610857642
2668,109,1,0.07797021568919763
2669,109,138,0.09929624091604425
2670,109,77,0.11150842329489734
2671,109,65,0.09411475286873075
2672,109,136,0.06341729263092155
2673,109,50,0.09617504348296552
2674,110,47,0.09425951537965964
2675,110,20,0.08040100332510094
2676,110,18,0.08751379859633375
2677,110,125,0.07781241565091743
2678,110,139,0.07452571046738979
2679,110,77,0.09323897884690491
2680,110,49,0.07050094907936796
2681,110,33,0.08217917652155758
