,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid,Lobular_collapse,Interface_hepatitis,Confluent_necrosis,Ln_ap_ri,Portal_inflammation,BD_hyperplasia,Fibrosis,TawfikTotal,Mean_hep_size,Min_hep_size,Max_hep_size,ID,Sex,AgeAtDeath,Weight,Foreleg,Hindleg,BirthYear,E,CES,RES
1756,67.0,95.0,0.07866755715230192,0.6102561559452329,7.0,873.5714285714287,35.0,0.27563022445641266,0.3504284964192172,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1757,67.0,110.0,0.10267315731767217,0.6164009925823544,12.0,778.3333333333335,31.0,0.22423047398421708,0.38682613334457466,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1758,67.0,76.0,0.05776845708179727,0.6328942892847432,8.0,1207.25,43.0,0.4795398413055765,0.37460585232093996,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1759,67.0,56.0,0.12265319637383736,0.6095540673615598,13.0,719.1538461538463,31.0,0.22129928602791885,0.3916857910694045,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1760,67.0,40.0,0.0621731335680489,0.6347186082001458,12.0,1621.083333333333,43.0,0.4549037143434789,0.3820597936400541,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1761,67.0,57.0,0.09933880296275273,0.6085369468234301,17.0,979.529411764706,31.0,0.2508631485798655,0.3622082758663892,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1762,67.0,77.0,0.08096433289121764,0.6189587854751395,15.0,1793.6,45.0,0.5077063998220808,0.3638128736797851,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1763,67.0,39.0,0.055208978391446124,0.6263504609118833,11.0,1130.5454545454545,45.0,0.5021874940613429,0.35647247701731244,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1764,67.0,124.0,0.12029845405673738,0.5909085722544163,11.0,1421.909090909091,33.0,0.18301414547638975,0.35008167851905936,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1765,67.0,23.0,0.11665113593384445,0.5783631574532611,11.0,1568.3636363636365,31.0,0.20574169151475907,0.3249901446083186,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1766,67.0,166.0,0.0656245460080609,0.6238666836927546,15.0,1088.8666666666666,33.0,0.24323937962394945,0.36380530004492256,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1767,67.0,1.0,0.08785019742013216,0.614103407919991,14.0,1655.2857142857142,31.0,0.2662849069940864,0.362847492063492,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1768,67.0,59.0,0.08608996546586134,0.6142909578960167,11.0,686.0909090909091,45.0,0.426999639233433,0.35084574167963856,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1769,67.0,3.0,0.15117096807730496,0.6087478127355346,15.0,1301.3333333333333,31.0,0.2863321826625004,0.4494467251687387,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1770,67.0,125.0,0.07572411313892577,0.6217067595906849,7.0,2125.714285714286,47.0,0.4660913356442454,0.3664801874028067,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1771,67.0,140.0,0.07718762260587073,0.6102359356977034,11.0,970.9090909090908,41.0,0.4697608625817448,0.3497595149841438,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1772,67.0,112.0,0.1365967108564404,0.6066643496496342,11.0,1094.0,31.0,0.2730971366264773,0.3941387830365279,1.0,0.0,2.0,2.0,3.0,2.0,2.0,12.0,32.72,29.88,36.27,6730.0,1.0,4.0,22.5,122.0,178.0,2007.0,0.5,3.219869,-0.2686858833333333
1773,68.0,120.0,0.10206877475130466,0.5994187358692669,13.0,1695.7692307692307,31.0,0.2895885659876617,0.3336790075184135,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1774,68.0,34.0,0.11031119012832806,0.6046789733933661,10.0,2112.3,31.0,0.2579776206979198,0.3508686974306012,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1775,68.0,33.0,0.08967449440667544,0.6102383180828804,11.0,1628.5454545454545,33.0,0.27736024552225785,0.3443481380512921,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1776,68.0,19.0,0.1018110496871687,0.5993897250664407,13.0,2145.153846153846,31.0,0.2430711293302733,0.3417423737404345,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1777,68.0,48.0,0.1153260753585262,0.5929504574907685,16.0,1453.875,33.0,0.3023443177060908,0.3241535179579996,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1778,68.0,35.0,0.11112074441628768,0.6045129768859564,11.0,4077.2727272727284,33.0,0.2455337722141865,0.3495628321618378,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1779,68.0,137.0,0.08807158152875587,0.5957921777276848,11.0,1840.7272727272727,31.0,0.2589964519716977,0.3243397012462925,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1780,68.0,134.0,0.11478211900146608,0.5966763342626269,18.0,1570.166666666667,33.0,0.27683869014685725,0.32841249540506484,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1781,68.0,105.0,0.11048628917578564,0.5956939192719622,13.0,2297.769230769231,35.0,0.27363022574156604,0.32803192533406256,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1782,68.0,91.0,0.07478734503407437,0.6129838146883302,16.0,1381.0,33.0,0.26846608832938945,0.3443688723198218,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1783,68.0,90.0,0.0778925948316857,0.6082866055717623,16.0,1255.8125,35.0,0.3910866320154268,0.3378411134527387,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1784,68.0,121.0,0.09682297150649638,0.6107203216586045,15.0,1249.5333333333333,33.0,0.38898144089002135,0.34824921245766105,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1785,68.0,47.0,0.09614059853647504,0.5966300022645645,17.0,1205.9411764705885,33.0,0.2996116419030825,0.3241929401474843,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1786,68.0,31.0,0.08664407116134082,0.5975896867873893,14.0,2067.714285714286,33.0,0.3449592103265753,0.32682211850009635,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1787,68.0,104.0,0.10769007631174927,0.5987510313702116,15.0,2550.4666666666667,33.0,0.3013666556274089,0.3316063302347184,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1788,68.0,89.0,0.10263025290933353,0.6056066444629296,14.0,1287.0714285714287,33.0,0.28938681379741044,0.3427884330662696,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1789,68.0,32.0,0.12826149836225054,0.5957127473882426,12.0,2195.583333333333,35.0,0.3582485036826347,0.33517481726945003,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1790,68.0,75.0,0.08572733934338106,0.6125404925125815,20.0,1980.3,37.0,0.5046776142463214,0.33971788918193474,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1791,68.0,92.0,0.07931147212832429,0.6113660620207835,12.0,1646.25,33.0,0.3616383344882626,0.34178768876389004,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1792,68.0,50.0,0.07454810163568969,0.6098357776477529,16.0,2128.4375,33.0,0.26537921977448536,0.3385428011916644,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1793,68.0,119.0,0.09973385109212092,0.5920714082318628,10.0,2545.9,33.0,0.26588413250828796,0.3188680734137343,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1794,68.0,64.0,0.12903756996368826,0.5924851545250647,13.0,2551.923076923077,31.0,0.2937929362322254,0.3349885002459485,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1795,68.0,17.0,0.1212810828931292,0.5916544752648317,13.0,1545.9230769230771,31.0,0.23097286796073985,0.32966766003335163,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1796,68.0,46.0,0.09253726645934172,0.5931930334415251,13.0,1640.8461538461538,33.0,0.3418034331747158,0.31977928509905257,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1797,68.0,118.0,0.09621577865628753,0.6042705991633759,13.0,1779.6153846153845,31.0,0.25552272066720016,0.3365431652661952,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1798,68.0,3.0,0.11103180355502863,0.6172265716541052,15.0,1399.533333333333,31.0,0.2479981329384593,0.3787201562630605,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1799,68.0,5.0,0.08455250309552302,0.6256285293245886,15.0,2363.4,31.0,0.24479119742854294,0.3776310871703759,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1800,68.0,135.0,0.09283528769674748,0.6021176111205548,17.0,1418.3529411764707,31.0,0.2478827309209456,0.3327786650108134,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1801,68.0,122.0,0.11741104729052365,0.6076747171952153,14.0,2321.0,35.0,0.353599495770868,0.3571267837606858,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1802,68.0,4.0,0.09201101044091807,0.6017749023828787,8.0,1020.125,31.0,0.2321894149782233,0.3371344223102759,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1803,68.0,136.0,0.09346475952240764,0.6009469387678706,10.0,1785.3,31.0,0.21966102935888795,0.3362042897511027,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1804,68.0,77.0,0.11344723008912498,0.5964859576646301,13.0,4187.153846153846,33.0,0.2754793586817036,0.3341675317244254,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1805,68.0,62.0,0.08849543139184238,0.6020314686986715,14.0,2380.642857142857,31.0,0.2536992282515396,0.3340024744391289,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1806,68.0,106.0,0.11507421529133335,0.5912814597962914,16.0,1773.0,33.0,0.2943198400016111,0.32531688168471545,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1807,68.0,63.0,0.08034986504251336,0.615798489669669,18.0,1722.5,33.0,0.31631426597094475,0.3507695535900661,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1808,68.0,1.0,0.1067928752160302,0.6207190189460863,12.0,1271.5833333333333,31.0,0.2888561806774049,0.3844524353943841,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1809,68.0,88.0,0.12663682453476693,0.5919350943575276,18.0,1208.388888888889,33.0,0.33420786872632857,0.32894405071726385,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1810,68.0,18.0,0.10865009585513326,0.5988080000840981,17.0,1724.529411764706,31.0,0.2662106019067195,0.3435680019826167,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1811,68.0,2.0,0.09698087900017753,0.6251205954942216,12.0,1270.25,31.0,0.24560527700648624,0.3893947865633762,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1812,68.0,49.0,0.08000149399824838,0.6048375478112995,16.0,1776.8125,33.0,0.3279830860060932,0.3326257382458648,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1813,68.0,103.0,0.141414162171306,0.5894134610875451,10.0,1612.1,33.0,0.328628025168675,0.33292043339466004,1.0,0.0,1.0,1.0,2.0,0.0,2.0,7.0,27.48,25.6,30.94,5443.0,1.0,8.0,22.1,123.0,179.0,2003.0,0.258065,6.011381,-0.21442043888888884
1814,69.0,47.0,0.11732353422216292,0.5670619676980301,4.0,1119.0,39.0,0.5122027390064338,0.2861994542131944,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1815,69.0,92.0,0.11897308249628953,0.5770447306376111,10.0,1359.9,35.0,0.3911594154460007,0.3006672703361145,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1816,69.0,3.0,0.08138501232426884,0.5780522124887681,7.0,1236.7142857142858,37.0,0.44703130297487853,0.2911688228240739,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1817,69.0,131.0,0.14835240859323903,0.5670835144170822,5.0,3563.2,35.0,0.3357632074817505,0.2976295176348014,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1818,69.0,19.0,0.11302033230626883,0.5898787579952292,6.0,1321.1666666666667,37.0,0.40502767408089,0.3199509142969685,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1819,69.0,2.0,0.08703979304469166,0.5904061871808872,6.0,2931.833333333333,37.0,0.4090991972078019,0.30906829330993363,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1820,69.0,90.0,0.08063465942370428,0.5907229803340555,9.0,2718.1111111111113,35.0,0.3938030914025838,0.3132145132303885,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1821,69.0,74.0,0.0828038830920222,0.5901387408625018,6.0,2402.5,39.0,0.4788650784120178,0.31160913644471017,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1822,69.0,76.0,0.08658149779054689,0.5794009900730579,9.0,851.7777777777777,35.0,0.3723162401555779,0.2980710184805809,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1823,69.0,91.0,0.10085587251240426,0.5799529673746118,7.0,1561.857142857143,37.0,0.4276353327061789,0.2992883194797987,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1824,69.0,75.0,0.08019768068353761,0.6026936001689418,9.0,1008.7777777777777,37.0,0.4121969795896854,0.32418882768195306,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1825,69.0,105.0,0.07120131831334994,0.5970188230300897,12.0,976.0833333333335,41.0,0.5743521495357548,0.3142790468203725,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1826,69.0,4.0,0.10938983288543652,0.5899610432657454,11.0,1295.7272727272727,35.0,0.3810156641946749,0.3142811647523707,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1827,69.0,120.0,0.07792449077898518,0.5898085103851494,4.0,1663.75,39.0,0.4954167300298609,0.3051847407629619,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1828,69.0,93.0,0.08400166782433874,0.5751495270206911,8.0,1371.25,37.0,0.4542771303087285,0.2919163618965755,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1829,69.0,77.0,0.10837999360847657,0.5822072573876766,9.0,2238.333333333333,37.0,0.4298131817026188,0.3030809835301514,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1830,69.0,89.0,0.12152085166234255,0.5939596253833245,10.0,1409.7,35.0,0.3738357827392983,0.3278748382610985,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1831,69.0,104.0,0.10832819879125696,0.582039938080126,12.0,1232.0833333333333,39.0,0.473178421040956,0.3160996274684337,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1832,69.0,119.0,0.1210797239090326,0.5850759357520138,12.0,1569.166666666667,35.0,0.37620343692257,0.3265491214855579,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1833,69.0,78.0,0.11746289895264195,0.5861492828030389,5.0,1608.6,37.0,0.4183505715601513,0.3092399906424072,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1834,69.0,60.0,0.08435111139881124,0.5880011077246593,8.0,1427.625,37.0,0.3790432878028213,0.3080013281857874,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1835,69.0,45.0,0.0905379659630302,0.5687491826285849,5.0,1286.0,39.0,0.4745271980617079,0.2845967241287368,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1836,69.0,18.0,0.07468659612388429,0.5857207527958712,12.0,687.5833333333335,35.0,0.3839435149462576,0.30067465668789684,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1837,69.0,61.0,0.11618481487223373,0.5726990642329322,6.0,952.6666666666665,39.0,0.4122141175178701,0.29435136559013897,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1838,69.0,44.0,0.08866707058737774,0.594062627559684,9.0,977.8888888888887,37.0,0.38506160732028055,0.31751051370907657,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1839,69.0,32.0,0.10433464378429487,0.5711010436836583,11.0,1608.6363636363635,35.0,0.3029085914078643,0.2942322553845602,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1840,69.0,20.0,0.12364972640066545,0.5902790235205533,8.0,1557.5,39.0,0.4693921563056308,0.3195418879394898,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1841,69.0,46.0,0.05852356576911814,0.5940166592388332,9.0,744.7777777777777,37.0,0.3658348823803324,0.3109634065612636,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1842,69.0,59.0,0.10369685778800447,0.595975580346273,8.0,1849.625,37.0,0.4167763172598968,0.3278618635876805,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1843,69.0,63.0,0.10711742335078923,0.5878349527482891,5.0,876.2,35.0,0.3424424935479577,0.3179682001289838,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1844,69.0,48.0,0.1244276668353169,0.5850512710046141,6.0,1103.3333333333333,37.0,0.4226385500210098,0.30941285317162703,1.0,0.0,1.0,1.0,2.0,1.0,3.0,9.0,27.1,24.54,30.94,6186.0,1.0,6.0,,,,2005.0,0.784946,4.784689,-0.05401671666666663
1845,70.0,134.0,0.12205195190494515,0.6168533668334053,11.0,574.0,33.0,0.3280256078851421,0.3845110714229268,1.0,1.0,1.0,1.0,1.0,0.0,2.0,7.0,27.29,20.28,35.2,5447.0,1.0,8.0,,,,2003.0,0.258065,6.011381,-0.21442043888888884
